,status_msg,order_id,status,symbol,amount,trade_amount,trade_price,order_type,direction,offset_flag,price,price_type,datetime,secondary_order_id
171,,1082147617,,123052.SZ,70,70,128.768,24,48,49,128.768,50,20241016 11:07:23,1082147617
172,,1082147618,,123135.SZ,70,70,131.621,24,48,49,131.621,50,20241016 11:07:23,1082147618
173,,1082147621,,600137.SH,700,200,13.72,23,48,48,13.72,50,20241016 11:07:24,1082147621
174,,1082147620,,300886.SZ,400,0,0.0,23,48,48,20.4,50,20241016 11:07:24,1082147620
175,其他错误,1082147623,其他错误,300417.SZ,900,0,0.0,23,48,48,10.26,50,20241016 11:07:25,1082147623
176,内部错误，请联,1082147622,内部错误，请联,603159.SH,900,0,0.0,23,48,48,10.67,50,20241016 11:07:26,1082147622
177,,1082147624,,300899.SZ,400,0,0.0,23,48,48,20.98,50,20241016 11:07:25,1082147624
178,,1082147625,,603022.SH,1400,1400,6.93,23,48,48,6.93,50,20241016 11:07:25,1082147625
179,,1082147626,,300854.SZ,700,200,12.61,23,48,48,12.61,50,20241016 11:07:25,1082147626
180,,1082147628,,000638.SZ,2200,2200,4.43,23,48,48,4.43,50,20241016 11:07:26,1082147628
181,,1082147630,,001211.SZ,600,600,16.52,23,48,48,16.52,50,20241016 11:07:26,1082147630
182,,1082147629,,002853.SZ,1200,1200,8.06,23,48,48,8.06,50,20241016 11:07:26,1082147629
183,,1082147632,,123052.SZ,70,70,128.768,24,48,49,128.768,50,20241016 11:07:29,1082147632
184,,1082147633,,123135.SZ,70,70,131.621,24,48,49,131.621,50,20241016 11:07:28,1082147633
185,,1082147634,,300886.SZ,400,0,0.0,23,48,48,20.400000000000002,50,20241016 11:07:29,1082147634
186,内部错误，请联,1082147636,内部错误，请联,603159.SH,900,0,0.0,23,48,48,10.67,50,20241016 11:07:30,1082147636
187,,1082147635,,600137.SH,700,200,13.72,23,48,48,13.72,50,20241016 11:07:29,1082147635
188,其他错误,1082147637,其他错误,300417.SZ,900,0,0.0,23,48,48,10.26,50,20241016 11:07:29,1082147637
189,,1082147638,,300899.SZ,400,0,0.0,23,48,48,20.98,50,20241016 11:07:29,1082147638
190,,1082147639,,603022.SH,1400,1400,6.93,23,48,48,6.93,50,20241016 11:07:29,1082147639
191,,1082147640,,300854.SZ,700,200,12.61,23,48,48,12.61,50,20241016 11:07:30,1082147640
192,,1082147642,,000638.SZ,2200,2200,4.43,23,48,48,4.43,50,20241016 11:07:31,1082147642
193,,1082147643,,002853.SZ,1200,1200,8.06,23,48,48,8.06,50,20241016 11:07:30,1082147643
194,,1082147644,,001211.SZ,600,600,16.52,23,48,48,16.52,50,20241016 11:07:30,1082147644
195,,1082147645,,123052.SZ,70,70,128.767,24,48,49,128.767,50,20241016 11:07:32,1082147645
196,,1082147646,,300886.SZ,400,0,0.0,23,48,48,20.400000000000002,50,20241016 11:07:34,1082147646
197,,1082147648,,600137.SH,700,200,13.72,23,48,48,13.72,50,20241016 11:07:33,1082147648
198,内部错误，请联,1082147649,内部错误，请联,603159.SH,900,0,0.0,23,48,48,10.67,50,20241016 11:07:34,1082147649
199,其他错误,1082147651,其他错误,300417.SZ,900,0,0.0,23,48,48,10.26,50,20241016 11:07:34,1082147651
200,,1082147650,,300899.SZ,400,0,0.0,23,48,48,20.98,50,20241016 11:07:35,1082147650
201,,1082147652,,603022.SH,1400,1400,6.93,23,48,48,6.93,50,20241016 11:07:34,1082147652
202,,1082147653,,300854.SZ,700,200,12.61,23,48,48,12.61,50,20241016 11:07:34,1082147653
203,,1082147654,,000638.SZ,2200,2200,4.43,23,48,48,4.43,50,20241016 11:07:35,1082147654
204,,1082147655,,002853.SZ,1200,1200,8.06,23,48,48,8.06,50,20241016 11:07:35,1082147655
205,,1082147656,,001211.SZ,600,600,16.52,23,48,48,16.52,50,20241016 11:07:34,1082147656
206,,1082147658,,123052.SZ,70,70,128.767,24,48,49,128.767,50,20241016 11:07:38,1082147658
207,,1082147659,,300886.SZ,400,0,0.0,23,48,48,20.4,50,20241016 11:07:38,1082147659
208,,1082147660,,300321.SZ,600,600,16.55,23,48,48,16.55,50,20241016 11:07:38,1082147660
209,内部错误，请联,1082147662,内部错误，请联,603159.SH,900,0,0.0,23,48,48,10.67,50,20241016 11:07:39,1082147662
210,其他错误,1082147665,其他错误,300417.SZ,900,0,0.0,23,48,48,10.26,50,20241016 11:07:39,1082147665
211,,1082147661,,600137.SH,700,200,13.72,23,48,48,13.72,50,20241016 11:07:39,1082147661
212,,1082147664,,300899.SZ,400,0,0.0,23,48,48,20.98,50,20241016 11:07:40,1082147664
213,,1082147666,,603022.SH,1400,1400,6.93,23,48,48,6.93,50,20241016 11:07:40,1082147666
214,,1082147667,,300854.SZ,700,200,12.61,23,48,48,12.61,50,20241016 11:07:41,1082147667
215,,1082147669,,002853.SZ,1200,1200,8.06,23,48,48,8.06,50,20241016 11:07:42,1082147669
216,,1082147668,,000638.SZ,2200,2200,4.43,23,48,48,4.43,50,20241016 11:07:42,1082147668
217,,1082147670,,001211.SZ,600,600,16.52,23,48,48,16.52,50,20241016 11:07:42,1082147670
218,,1082147673,,123052.SZ,70,70,128.767,24,48,49,128.767,50,20241016 11:07:43,1082147673
219,,1082147674,,300886.SZ,400,0,0.0,23,48,48,20.400000000000002,50,20241016 11:07:44,1082147674
220,,1082147675,,300321.SZ,600,600,16.55,23,48,48,16.55,50,20241016 11:07:43,1082147675
221,,1082147676,,600137.SH,700,200,13.72,23,48,48,13.72,50,20241016 11:07:43,1082147676
