,交易日,交易所代码,ETF交易代码,ETF申赎代码,最小申购赎回单位份数,最大现金替代比例,预估现金差额,前一交易日现金差额,前一交易日基金单位净值,前一交易日申赎基准单位净值,当日申购赎回基准单位的红利金额,ETF申赎类型,ETF证券名称
474,20241022,1,561600,561600,1000000,0.5,27094.55,27094.55,0.8266,826600.55,0.0,0,消费电子ETF
475,20241022,1,561700,561700,500000,0.5,152.96,117.96,1.0409,520443.96,0.0,0,电力ETF基金
476,20241022,1,561760,561760,1500000,0.8,7.55,-289.45,0.96,1440064.55,0.0,0,油气ETF博时
477,20241022,1,561780,561780,2000000,0.7,100.57,-270.43,1.006,2012000.57,0.0,0,1000增强ETF
478,20241022,1,561790,561790,1000000,0.6,2.05,-159.95,1.1272,1127243.05,0.0,0,央企现代能源ETF
479,20241022,1,561800,561800,500000,0.5,181.06,181.06,0.5234,261715.06,0.0,0,稀有金属ETF基金
480,20241022,1,561900,561900,3000000,0.5,41788.2,41078.2,0.8382,2514620.2,0.0,0,沪深300ESGETF
481,20241022,1,561910,561910,1000000,0.5,4561.52,4561.52,0.4998,499783.52,0.0,0,电池ETF
482,20241022,1,561920,561920,1000000,0.5,30130.2,30130.2,0.6894,689383.2,0.0,0,疫苗龙头ETF
483,20241022,1,561930,561930,3000000,0.5,59231.57,60079.57,1.2344,3703346.57,0.0,0,沪深300ETF指数
484,20241022,1,561950,561950,1500000,0.5,51986.86,51986.86,0.9983,1497524.86,0.0,0,500指数增强ETF
485,20241022,1,561960,561960,200000,0.5,1455.29,1431.29,1.1142,222838.29,0.0,0,央企回报ETF
486,20241022,1,561980,561980,1000000,0.5,36338.18,36657.18,1.2858,1285780.18,0.0,0,半导体设备ETF
487,20241022,1,561990,561990,3000000,0.5,17461.13,17461.13,0.8524,2557071.13,0.0,0,沪深300增强ETF
488,20241022,1,562000,562000,2000000,0.5,75.56,-633.44,0.96,1919968.56,0.0,0,中证100ETF基金
489,20241022,1,562010,562010,1000000,0.5,58.29,18.29,0.7404,740404.29,0.0,0,绿色能源ETF
490,20241022,1,562030,562030,500000,0.5,143.72,-535.28,0.9093,454668.72,0.0,0,信创ETF基金
491,20241022,1,562060,562060,500000,0.5,346.94,465.94,1.1094,554675.94,0.0,0,标普红利ETF
492,20241022,1,562260,562260,1000000,0.5,6690.08,6690.08,1.0256,1025638.08,0.0,0,汽车配件ETF
493,20241022,1,562300,562300,1000000,0.5,9126.97,9358.97,0.5868,586823.97,0.0,0,碳中和ETF基金
494,20241022,1,562310,562310,2000000,0.5,6286.86,6702.86,0.7839,1567722.86,0.0,0,沪深300成长ETF
