,交易日,交易所代码,ETF交易代码,ETF申赎代码,最小申购赎回单位份数,最大现金替代比例,预估现金差额,前一交易日现金差额,前一交易日基金单位净值,前一交易日申赎基准单位净值,当日申购赎回基准单位的红利金额,ETF申赎类型,ETF证券名称
145,20241010,1,512950,512950,1000000,0.5,1082.46,2069.46,1.3496,1349550.46,0.0,0,央企改革ETF
146,20241010,1,512960,512960,1000000,0.5,1.69,982.69,1.3078,1307795.69,0.0,0,央企结构调整ETF
147,20241010,1,512970,512970,1000000,0.5,23593.65,18237.65,1.2107,1210673.65,0.0,0,大湾区ETF
148,20241010,1,512980,512980,1500000,0.5,-6569.56,-5409.56,0.7183,1077431.44,0.0,0,传媒ETF
149,20241010,1,512990,512990,2000000,0.5,450.43,8406.13,1.5987,3197460.5,0.0,0,MSCIA股ETF
150,20241010,1,513000,513000,500000,1.0,-298.79,-298.79,1.4473,723625.23,0.0,0,日经225ETF易方达
151,20241010,1,513010,513010,1000000,1.0,577.08,1226.43,0.6356,635620.65,0.0,0,恒生科技30ETF
152,20241010,1,513020,513020,1000000,0.5,1116.68,3198.61,0.8634,863432.21,0.0,0,港股科技ETF
153,20241010,1,513030,513030,500000,1.0,-3968.6,-3968.6,1.411,705499.38,0.0,0,德国ETF
154,20241010,1,513040,513040,500000,1.0,108.13,184.58,1.1506,575282.06,0.0,0,港股通互联网ETF
155,20241010,1,513050,513050,1000000,1.0,807.96,-320.1,1.2811,1281139.5,0.0,0,中概互联网ETF
156,20241010,1,513060,513060,2500000,1.0,-100.1,61.01,0.4296,1073911.88,0.0,0,恒生医疗ETF
157,20241010,1,513070,513070,1000000,1.0,27932.0,28436.22,1.101,1101010.27,0.0,0,港股消费50ETF
158,20241010,1,513080,513080,500000,1.0,-4415.4,-3276.18,1.5336,766800.11,0.0,0,法国CAC40ETF
159,20241010,1,513090,513090,500000,1.0,15421.77,16532.64,1.4129,706448.2,0.0,0,香港证券ETF
160,20241010,1,513100,513100,1000000,1.0,7054.61,7559.2,1.432,1431547.15,0.0,0,纳指ETF
161,20241010,1,513110,513110,1000000,1.0,-20246.11,-18919.75,1.6444,1644397.22,0.0,0,纳斯达克100ETF
162,20241010,1,513120,513120,500000,1.0,-57.02,716.26,0.8072,403577.09,0.0,0,港股创新药ETF
163,20241010,1,513130,513130,1000000,1.0,664.45,812.8,0.6135,613513.07,0.0,0,恒生科技ETF
164,20241010,1,513140,513140,500000,1.0,198.33,1996.87,1.1283,564142.81,0.0,0,港股金融ETF
165,20241010,1,513150,513150,1000000,1.0,200.38,507.71,0.8707,870658.45,0.0,0,港股通科技50ETF
166,20241010,1,513160,513160,1000000,1.0,-93.33,950.16,0.8988,898773.44,0.0,0,港股科技30ETF
167,20241010,1,513170,513170,1000000,1.0,9.19,673.42,1.1634,1163401.09,0.0,0,恒生央企ETF
168,20241010,1,513180,513180,1000000,1.0,1303.74,1808.02,0.6231,623118.44,0.0,0,恒生科技指数ETF
169,20241010,1,513190,513190,1000000,1.0,24942.79,25999.51,1.2531,1253149.98,0.0,0,港股通金融ETF
170,20241010,1,513200,513200,1000000,1.0,17575.54,17997.73,0.7617,761737.27,0.0,0,港股通医药ETF
171,20241010,1,513210,513210,1000000,1.0,2805.86,3229.45,1.2584,1258354.25,0.0,0,恒生ETF易方达
172,20241010,1,513220,513220,1000000,1.0,67.18,-2437.42,1.1709,1170867.34,0.0,0,中概互联ETF
173,20241010,1,513230,513230,1000000,1.0,20530.53,74898.87,0.8747,874688.83,0.0,0,港股消费ETF
174,20241010,1,513260,513260,1000000,1.0,-161.06,177.24,1.1871,1187052.76,0.0,0,恒生科技ETF基金
175,20241010,1,513280,513280,1000000,1.0,-120.31,562.12,0.7476,747626.78,0.0,0,恒生生物科技ETF
176,20241010,1,513290,513290,500000,1.0,322.36,419.58,1.2071,603555.61,0.0,0,纳指生物科技ETF
177,20241010,1,513300,513300,750000,1.0,2724.84,2749.94,1.7765,1332381.78,0.0,0,纳斯达克ETF
178,20241010,1,513310,513310,1000000,1.0,-175.22,-1457.46,1.4802,1480236.83,0.0,0,中韩半导体ETF
179,20241010,1,513320,513320,1000000,1.0,10964.95,10969.28,1.0638,1063787.73,0.0,0,恒生新经济ETF
180,20241010,1,513330,513330,2000000,1.0,1865.01,1918.35,0.4574,914721.6,0.0,0,恒生互联网ETF
181,20241010,1,513350,513350,1000000,1.0,2831.55,4719.39,0.9969,996868.29,0.0,0,标普油气ETF
182,20241010,1,513360,513360,1500000,1.0,3.16,-7493.1,0.5567,835102.28,0.0,0,教育ETF
