,Unnamed: 0,日期,涨跌幅,上涨比例,上涨比例快线,上涨比例慢线,上涨比例均线均值,上涨比例均线刻度
205,0,20240321,1.001855993218001,0.4425578831312018,0.5903059950411816,0.5030743581874836,0.5466901766143326,
206,0,20240322,0.9864537940759875,0.1770672546857773,0.5512157285784017,0.453215729511209,0.5022157290448054,
207,0,20240325,0.9772977992270924,0.1479603087100331,0.5374225099480352,0.255861815509004,0.3966421627285196,
208,0,20240326,1.000927030401746,0.5050705467372134,0.523110516205109,0.2766993700443412,0.3999049431247251,
209,0,20240327,0.968684823534272,0.0967386513882768,0.46170310902821265,0.24992316894517433,0.3558131389866935,
210,0,20240328,1.0230760170136617,0.8596607182198722,0.4752857628205997,0.4871566387817874,0.48122120080119357,
211,0,20240329,1.0123498669771045,0.74283825473777,0.5021573377173253,0.5664125414486395,0.5342849395829824,
212,0,20240401,1.0224003946194118,0.8810572687224669,0.5503435172568721,0.8278520805600363,0.6890977989084542,
213,0,20240402,0.9998382778993332,0.4543052191147324,0.5200171248428541,0.6927335808583229,0.6063753528505885,
214,0,20240403,0.9924502928057688,0.3469162995594714,0.47673646636983863,0.5607595957988902,0.5187480310843644,
215,0,20240408,0.9924502928057688,0.3469162995594714,0.4784258962735779,0.38271260607789165,0.43056925117573475,
216,0,20240409,0.9924503748263273,0.3469162995594714,0.4456670836771465,0.3469162995594714,0.39629169161830896,
217,0,20240410,0.9924504817788706,0.3469162995594714,0.43769695171283557,0.3469162995594713,0.3923066256361534,
218,0,20240411,0.9924504817788706,0.3469162995594714,0.45185103878564353,0.3469162995594713,0.3993836691725574,
219,0,20240412,0.992450645396288,0.3469162995594714,0.46843070468976333,0.3469162995594713,0.4076735021246173,-0.1269348569574622
