,id,CollegeCode,MajorCode,MajorName,PlanNature,PlannedEnrollmentCount,MajorLowestAdmissionScore,MajorRegisteredApplicantsCount,DurationOfStudy,TuitionFee,LocationOfSchool,MajorNotes,ranking
1026,1364,581,0N,卫生检验与检疫,非定向,2,466,2,4,5200,建华校区,,20873.0
1027,1366,925,0N,车辆工程,非定向,1,526,1,4,4600,海甸校区,,9368.0
1028,1368,150,0N,工程管理,非定向,2,462,2,4,5200,主校区,,21823.0
1029,1370,137,0N,交通运输,非定向,2,509,2,4,7000,临港校区,,12069.0
1030,1371,134,0N,工商管理类,非定向,3,546,0,4,5000,北京校部,包含专业：会计学、财务管理、工商管理、人力资源管理、市场营销,6565.0
1031,1372,381,0N,数据科学与大数据技术,非定向,2,494,2,4,5400,净月校区,,14896.0
1032,1373,463,0N,数学类,非定向,3,556,4,4,5500,,包含专业：数学与应用数学、统计学,5321.0
1033,1374,362,0N,飞行器适航技术,非定向,1,489,1,4,,德阳校区,"原则上只招男生，不建议女生报考,无色盲色弱。",15879.0
1034,1375,327,0N,临床医学（5+3一体化）,非定向,1,631,2,5,7480,苏州,,612.0
1035,1377,024,0N,计算机科学与技术,非定向,5,570,5,4,7000,主校区,,3883.0
1036,1378,131,0N,数学类,非定向,2,524,1,4,5500,校本部,包含专业：信息与计算科学、数据科学与大数据技术,9686.0
1037,1379,177,0N,临床医学,非定向,3,553,3,5,5850,黄家湖校区,,5675.0
1038,1380,J72,0N,材料成型及控制工程,非定向,2,519,2,4,,宣城校区,中白联合培养。学生一、二年级在校修读期间，学费按照我校专业收费标准执行；三、四年级按照白俄罗斯国立技术大学收费标准。出国学习期间，我校按照文件要求收取学生所在专业学籍注册费。最终以上级主管部门批复为准。只录取有该志愿的考生。,10442.0
1039,1381,363,0P,无人驾驶航空器系统工程,非定向,2,536,2,4,5800,东丽校区,,7938.0
1040,1383,J72,0P,机械工程,非定向,2,536,2,4,,宣城校区,中白联合培养。学生一、二年级在校修读期间，学费按照我校专业收费标准执行；三、四年级按照白俄罗斯国立技术大学收费标准。出国学习期间，我校按照文件要求收取学生所在专业学籍注册费。最终以上级主管部门批复为准。只录取有该志愿的考生。,7938.0
1041,1384,368,0P,罗马尼亚语,非定向,1,501,1,4,5000,校本部,外语单科成绩不低于90分。考生双耳听力范围均不低于3米，不能有口吃等言语障碍。,13516.0
1042,1387,458,0P,农业水利工程,非定向,2,489,1,4,5500,明向校区,,15879.0
1043,1388,925,0P,自动化,非定向,1,539,1,4,4600,海甸校区,,7536.0
1044,1389,362,0P,无人驾驶航空器系统工程,非定向,2,486,2,4,,德阳校区,"原则上只招男生,不建议女生报考,无色盲色弱。",16455.0
1045,1390,150,0P,工程造价,非定向,1,470,1,4,5200,主校区,,19942.0
1046,1391,244,0P,工程力学,非定向,5,461,4,4,4900,龙山校区,,22055.0
1047,1392,072,0P,农林经济管理,非定向,2,438,1,4,5200,主校区,,27899.0
1048,1393,327,0P,临床医学,非定向,1,579,1,5,7480,苏州,,3129.0
1049,1394,097,0P,计算机科学与技术,非定向,2,579,2,4,6050,合肥校区,,3129.0
1050,1396,024,0P,数据科学与大数据技术（工学）,非定向,2,596,2,4,7000,主校区,,1957.0
1051,1397,328,0P,土木类（智能化建造试验班）,非定向,4,596,1,4,4500,校本部,包含专业：智能建造、土木工程、工程管理,1957.0
1052,1398,131,0P,应用物理学,非定向,1,524,0,4,5500,校本部,,9686.0
1053,1399,631,0P,安全工程,非定向,2,537,2,4,5800,天津校区,,7812.0
1054,1400,173,0P,环境工程,非定向,2,458,1,4,6600,嘉陵江路校区,,22756.0
1055,1401,020,0P,工商管理类（会计学院）,非定向,2,566,3,4,5850,首义校区,包含专业：会计学、会计学(注册会计师方向)、财务管理,4278.0
1056,1402,897,0P,会计学（注册会计师）,非定向,2,529,2,4,4200,太行路校区,,8958.0
1057,1404,464,0P,信息与计算科学,非定向,3,487,3,4,4500,雨母校区,,16260.0
1058,1408,883,0Q,药物制剂,非定向,1,458,1,4,6250,,不招收色盲色弱，矫正视力不得大于800度,22756.0
1059,1409,A08,0Q,劳动与社会保障,非定向,2,469,0,4,6500,校本部,,20157.0
1060,1412,458,0Q,水文与水资源工程,非定向,2,528,2,4,5500,明向校区,,9081.0
1061,1413,925,0Q,材料科学与工程,非定向,2,485,2,4,4600,海甸校区,,16660.0
1062,1414,368,0Q,阿拉伯语,非定向,2,491,2,4,5000,校本部,外语单科成绩不低于90分。包含人文交流、汉阿翻译拔尖人才实验班两个方向，第三个学期初，根据学院分流政策，选拔15-20人分流至阿拉伯语（汉阿翻译拔尖人才实验班），其他同学编入两个自然班级，分流至阿拉伯语（人文交流）。考生双耳听力范围均不低于3米，不能有口吃等言语障碍,15495.0
1063,1415,362,0Q,安全工程,非定向,2,471,2,4,,校本部,"原则上只招男生,不建议女生报考,无色盲色弱，无嗅觉障碍。",19717.0
1064,1416,150,0Q,土地资源管理,非定向,1,439,0,4,5200,主校区,,27654.0
1065,1417,017,0Q,法学,非定向,2,585,2,4,5600,渝北校区,（法学+行政管理）双学士学位复合型人才培养项目,2643.0
1066,1418,463,0Q,新能源材料与器件,非定向,2,548,2,4,5800,,,6304.0
1067,1419,427,0Q,自动化（创新实验班）,非定向,1,518,1,4,4600,校本部,,10600.0
1068,1420,327,0Q,人工智能,非定向,1,582,1,4,6380,苏州,,2862.0
1069,1421,097,0Q,电子信息工程,非定向,2,576,2,4,6050,合肥校区,,3358.0
1070,1423,G09,0Q,护理学,非定向,1,551,0,4,6760,校本部,不招收色盲、色弱考生,5919.0
1071,1424,020,0Q,公共管理类,非定向,2,514,2,4,4500,首义校区,包含专业：公共事业管理、行政管理、劳动与社会保障、城市管理,11259.0
1072,1427,J72,0Q,交通设备与控制工程（先进载运工具）,非定向,2,500,2,4,,宣城校区,中白联合培养。学生一、二年级在校修读期间，学费按照我校专业收费标准执行；三、四年级按照白俄罗斯国立技术大学收费标准。出国学习期间，我校按照文件要求收取学生所在专业学籍注册费。最终以上级主管部门批复为准。只录取有该志愿的考生。,13724.0
1073,1428,P24,0R,中医学,非定向,1,533,1,5,5000,呈贡校区,色弱、色盲不予录取,8374.0
1074,1431,192,0R,资源循环科学与工程,非定向,2,507,2,4,5800,江浦校区,,12440.0
1075,1432,458,0R,化学工程与工艺,非定向,2,529,2,4,5500,明向校区,,8958.0
1076,1433,925,0R,高分子材料与工程,非定向,2,481,2,4,4600,海甸校区,,17482.0
1077,1434,362,0R,消防工程,非定向,3,466,2,4,,校本部,"原则上只招男生,不建议女生报考,无色盲色弱，无嗅觉障碍。",20873.0
1078,1435,117,0R,材料科学与工程,非定向,4,549,4,4,6380,将军路校区,,6181.0
1079,1437,072,0R,农业机械化及其自动化,非定向,6,467,6,4,5200,主校区,,20619.0
1080,1438,232,0R,物联网工程,非定向,2,561,2,4,6380,仙林校区,,4764.0
1081,1439,427,0R,计算机科学与技术,非定向,1,539,1,4,4600,校本部,,7536.0
1082,1440,327,0R,数据科学与大数据技术,非定向,1,567,2,4,6380,苏州,,4177.0
1083,1441,131,0R,经济学,非定向,2,524,0,4,5000,校本部,,9686.0
1084,1442,617,0R,生物技术,非定向,10,467,0,4,5500,长清校区,,20619.0
1085,1443,384,0R,文化产业管理,非定向,1,544,1,4,6500,松江校区,,6828.0
1086,1444,279,0R,地理科学类,非定向,4,584,2,4,6850,广州校区东校园,城乡规划专业学制五年。包含专业：自然地理与资源环境、人文地理与城乡规划、地理信息科学、城乡规划,2715.0
1087,1445,463,0R,物理学类,非定向,3,546,3,4,5500,,包含专业：应用物理学、光电信息科学与工程,6565.0
1088,1446,P24,0S,针灸推拿学,非定向,1,498,1,5,5000,呈贡校区,色弱、色盲不予录取,14116.0
1089,1449,192,0S,化工安全工程,非定向,4,488,5,4,6380,江浦校区,,16049.0
1090,1450,458,0S,制药工程,非定向,2,517,2,4,5500,明向校区,,10758.0
1091,1451,925,0S,电子信息类,非定向,6,536,6,4,4600,海甸校区,一年级在城西基础教学部。包含专业：电子信息工程、电子科学与技术、通信工程,7938.0
1092,1453,362,0S,工商管理,非定向,1,466,0,4,,校本部,,20873.0
1093,1454,117,0S,核工程类,非定向,4,552,4,4,5800,将军路校区,包含专业：核工程与核技术、辐射防护与核安全,5791.0
1094,1455,150,0S,城市管理,非定向,1,439,0,4,5200,主校区,,27654.0
1095,1456,072,0S,农业建筑环境与能源工程,非定向,3,438,1,4,5200,主校区,,27899.0
1096,1457,427,0S,计算机科学与技术（创新实验班）,非定向,1,548,1,4,4600,校本部,,6304.0
1097,1458,097,0S,物联网工程,非定向,2,564,2,4,6050,合肥校区,,4469.0
1098,1460,131,0S,电气工程及其自动化,非定向,13,594,16,4,5500,校本部,,2078.0
1099,1461,631,0S,交通工程,非定向,3,541,3,4,5300,天津校区,,7242.0
1100,1462,173,0S,安全工程,非定向,3,458,3,4,6600,嘉陵江路校区,,22756.0
1101,1463,020,0S,统计学类,非定向,1,574,1,4,4500,首义校区,包含专业：统计学、应用统计学、数据科学与大数据技术、经济统计学,3521.0
1102,1464,920,0S,机器人工程,非定向,3,554,3,4,5400,蜀山校区,,5563.0
1103,1466,384,0S,网络与新媒体,非定向,1,504,1,4,6500,松江校区,,12966.0
1104,1467,211,0S,信息工程,非定向,2,521,3,4,6600,崂山校区,,10105.0
1105,1468,463,0S,能源动力类,非定向,9,555,9,4,5800,,包含专业：储能科学与工程、能源与动力工程,5442.0
1106,1469,753,0T,机械电子工程,非定向,46,471,62,4,4600,新城校区,,19717.0
1107,1470,464,0T,临床医学类,非定向,5,541,6,5,7500,红湘校区,包含专业：临床医学、麻醉学、医学影像学、儿科学,7242.0
1108,1473,925,0T,人工智能,非定向,2,550,2,4,4600,海甸校区,一年级在城西基础教学部,6041.0
1109,1474,134,0T,碳储科学与工程,非定向,1,547,1,4,5500,北京校部,,6427.0
1110,1475,072,0T,机械设计制造及其自动化,非定向,2,494,2,4,5200,主校区,,14896.0
1111,1476,381,0T,财务管理,非定向,2,497,3,4,5280,净月校区,,14323.0
1112,1477,150,0T,会计学,非定向,1,500,1,4,5200,主校区,,13724.0
1113,1478,097,0T,建筑学,非定向,2,523,2,5,6050,合肥校区,,9831.0
1114,1479,670,0T,高分子材料与工程（含新能源与低碳技术方向、创新实验班）,非定向,2,459,2,4,5850,校本部,,22507.0
1115,1480,131,0T,计算机类（计算机）,非定向,5,566,6,4,5500,校本部,包含专业：计算机科学与技术、软件工程、信息安全、网络空间安全,4278.0
1116,1482,362,0T,市场营销,非定向,1,466,0,4,,校本部,,20873.0
1117,1483,020,0T,金融数学,非定向,1,575,1,4,4500,首义校区,,3435.0
1118,1484,920,0T,微电子科学与工程,非定向,3,560,3,4,6480,蜀山校区,,4887.0
1119,1486,363,0T,物流管理,非定向,3,481,0,4,5200,东丽校区,,17482.0
1120,1487,363,0U,工业工程（航空维修工程）,非定向,2,517,2,4,5800,东丽校区,不招色弱，色盲。,10758.0
1121,1488,925,0U,计算机科学与技术,非定向,2,556,2,4,4600,海甸校区,,5321.0
1122,1490,072,0U,林学,非定向,5,452,6,4,5200,主校区,,24270.0
1123,1491,024,0U,统计学（双学士学位、统计与管理学院和商学院培养）,非定向,4,601,5,4,7000,主校区,,1676.0
1124,1492,031,0U,大数据管理与应用,非定向,2,496,0,4,5200,江苏省南京市,,14526.0
1125,1493,173,0U,交通工程,非定向,1,481,1,4,6600,嘉陵江路校区,,17482.0
1126,1494,020,0U,计算机类,非定向,5,557,5,4,4500,首义校区,包含专业：计算机科学与技术、信息安全、信息管理与信息系统、大数据管理与应用(仅招双学位班)、人工智能(仅招双学位班),5202.0
1127,1495,897,0U,人力资源管理,非定向,2,483,1,4,4200,太行路校区,,17058.0
1128,1497,211,0U,电子信息科学与技术,非定向,2,459,5,4,6325,崂山校区,,22507.0
1129,1498,362,0U,公共事业管理,非定向,1,466,0,4,,校本部,,20873.0
1130,1499,LR6,0V,软件工程（NIIT）,非定向,2,544,2,4,13600,海甸校区,外语语种为英语。,6828.0
1131,1500,031,0V,工程审计,非定向,2,555,2,4,5200,江苏省南京市,,5442.0
1132,1501,368,0V,翻译（中英俄复语）,非定向,2,528,2,4,5000,校本部,英语单科成绩不低于90分。考生双耳听力范围均不低于3米，不能有口吃等言语障碍,9081.0
1133,1502,381,0V,行政管理,非定向,2,458,2,4,4800,净月校区,,22756.0
1134,1503,150,0V,道路桥梁与渡河工程,非定向,2,450,2,4,5200,主校区,,24795.0
1135,1505,753,0V,工业设计,非定向,52,434,14,4,4600,新城校区,,28969.0
1136,1506,097,0V,风景园林,非定向,2,512,1,4,6050,合肥校区,,11556.0
1137,1507,024,0V,数学类,非定向,2,570,1,4,7000,主校区,包含专业：信息与计算科学、数学与应用数学,3883.0
1138,1508,631,0V,智能建造,非定向,2,545,3,4,5800,天津校区,,6692.0
1139,1509,362,0V,交通管理（机场运行管理）,非定向,4,499,4,4,,校本部,无色盲色弱。,13906.0
1140,1511,530,0V,金融学,非定向,1,504,2,4,4200,红领巾桥校区,,12966.0
1141,1512,911,0V,化学类,非定向,1,484,1,4,6050,扬州市,包含专业：化学、应用化学,16847.0
1142,1513,464,0V,医学检验技术,非定向,2,458,3,4,7500,红湘校区,,22756.0
1143,1514,964,0V,金融科技,非定向,4,485,4,4,6500,上川路校区,,16660.0
1144,1516,P24,0W,中医儿科学,非定向,1,477,1,5,5000,呈贡校区,色弱、色盲不予录取,18379.0
1145,1517,925,0W,信息安全,非定向,1,548,2,4,4600,海甸校区,,6304.0
1146,1518,307,0W,数学与应用数学,非定向,2,632,2,4,5400,北京校区,,586.0
1147,1519,464,0W,生物技术,非定向,2,454,2,4,4500,红湘校区,,23766.0
1148,1520,173,0W,计算机科学与技术,非定向,1,536,1,4,6600,嘉陵江路校区,,7938.0
1149,1521,L05,0W,软件工程（移动互联方向）,非定向,52,470,55,4,10000,金川校区,招收有专业志愿考生,19942.0
1150,1522,150,0W,测绘工程,非定向,1,442,3,4,5200,主校区,,26851.0
1151,1523,631,0W,工商管理,非定向,2,486,1,4,5000,天津校区,,16455.0
1152,1524,362,0W,物流工程（航空物流）,非定向,2,482,3,4,,校本部,无色盲色弱。,17268.0
1153,1526,P24,0X,中医骨伤科学,非定向,1,472,2,5,5000,呈贡校区,色弱、色盲不予录取,19501.0
1154,1527,925,0X,密码科学与技术,非定向,1,541,1,4,4600,海甸校区,,7242.0
1155,1528,883,0X,医学信息工程,非定向,1,498,1,4,4625,,,14116.0
1156,1530,631,0X,工程管理,非定向,1,486,1,4,5000,天津校区,,16455.0
1157,1531,381,0X,公共事业管理,非定向,2,442,2,4,4800,净月校区,,26851.0
1158,1532,753,0X,网络工程（网络安全方向）,非定向,31,465,36,4,4600,金川校区,,21120.0
1159,1533,150,0X,交通工程,非定向,1,481,1,4,5200,主校区,,17482.0
1160,1534,072,0X,电气工程及其自动化,非定向,6,509,8,4,5700,主校区,,12069.0
1161,1535,925,0Y,数据科学与大数据技术,非定向,3,540,3,4,4600,海甸校区,,7381.0
1162,1536,631,0Y,工业工程,非定向,2,538,2,4,5500,天津校区,,7668.0
1163,1537,458,0Y,建筑环境与能源应用工程,非定向,2,510,2,4,5500,明向校区,,11901.0
1164,1538,072,0Y,电子信息工程,非定向,2,486,2,4,5700,主校区,,16455.0
1165,1539,464,0Y,药学,非定向,4,456,4,4,7500,红湘校区,,23253.0
1166,1540,LN7,0Y,土木工程（中外合作办学）,非定向,2,475,2,4,65000,校本部,4+0模式、与英国伦敦布鲁内尔大学合作、外语单科成绩不低于100分,18825.0
1167,1541,753,0Y,物联网工程,非定向,45,468,48,4,4600,金川校区,,20373.0
1168,1544,897,0Y,信息管理与信息系统,非定向,2,519,2,4,4600,太行路校区,,10442.0
1169,1546,530,0Y,会计学,非定向,1,493,0,4,4200,北四环校区,,15072.0
1170,1547,920,0Y,数据科学与大数据技术,非定向,3,559,3,4,5400,蜀山校区,,5000.0
1171,1548,211,0Y,计算机科学与技术,非定向,2,528,2,4,6600,崂山校区,,9081.0
1172,1549,192,0Y,工程管理,非定向,2,458,1,4,5200,江浦校区,,22756.0
1173,1550,925,0Z,建筑学,非定向,1,479,0,5,4600,海甸校区,一年级在城西基础教学部,17915.0
1174,1552,458,0Z,采矿工程,非定向,4,540,4,4,5500,明向校区,,7381.0
1175,1553,137,0Z,交通管理（国航）,非定向,2,540,2,4,6500,临港校区,,7381.0
1176,1555,617,0Z,信息与计算科学,非定向,5,485,5,4,6600,长清校区,,16660.0
1177,1556,150,0Z,无机非金属材料工程,非定向,2,439,0,4,5200,主校区,,27654.0
1178,1558,964,0Z,金融学,非定向,2,506,2,4,6500,上川路校区,,12614.0
1179,1559,279,0Z,临床医学（八年制）,非定向,2,651,3,8,7660,广州校区北校园,不招色盲色弱,230.0
1180,1560,097,0Z,经济学,非定向,2,538,2,4,5500,合肥校区,,7668.0
1181,1564,409,10,材料类,非定向,3,452,2,4,6380,江苏省镇江市,包含专业：焊接技术与工程、金属材料工程、功能材料、高分子材料与工程,24270.0
1182,1565,189,10,材料类（电子信息材料与微纳器件）,非定向,5,579,2,4,6600,南校区,包含专业：材料科学与工程、应用化学、纳米材料与技术、材料科学与工程(师昌绪电子材料菁英班),3129.0
1183,1566,105,10,航空航天类,非定向,8,621,17,4,6600,长安校区,包含专业：飞行器设计与工程、飞行器动力工程、飞行器控制与信息工程、航空航天工程,879.0
1184,1567,096,10,智能制造工程,非定向,2,503,2,4,6000,曲江校区,,13146.0
1185,1568,052,10,审计学,非定向,2,509,2,4,5390,龙湖东校区,,12069.0
1186,1569,160,10,计算机科学与技术,非定向,4,573,5,4,5500,校本部,不招单色识别不全,3609.0
1187,1571,303,10,工科试验班（电子科学技术类）,非定向,24,612,21,4,5800,卫津路校区,包含专业：集成电路设计与集成系统、电子科学与技术(微电子),1197.0
1188,1572,435,10,环境科学与工程类,非定向,3,528,3,4,5200,北京市,包含专业：环境工程、环境科学,9081.0
1189,1573,B92,10,物联网工程,非定向,2,494,2,4,5200,南校区,,14896.0
1190,1574,162,10,大气科学,非定向,3,564,4,4,4500,校本部,色盲色弱考生不能填报,4469.0
1191,1575,897,10,审计学（计算机审计）,非定向,2,529,2,4,4200,太行路校区,,8958.0
1192,1576,844,10,生物科学（师范）,非定向,3,552,3,4,6850,广州校区石牌校园,,5791.0
1193,1577,617,10,应用统计学,非定向,5,475,5,4,6325,长清校区,,18825.0
1194,1578,300,10,数学类,非定向,2,616,3,4,6000,校本部,含潘承洞基地班、数学拔尖2.0班（泰山学堂）。包含专业：数学与应用数学、信息与计算科学、统计学,1041.0
1195,1579,B00,10,林学类,非定向,2,494,2,4,3600,湖南省长沙市,包含专业：林学、森林保护、经济林,14896.0
1196,1580,005,10,化工与制药类,非定向,9,434,3,4,4800,银川,包含专业：化学工程与工艺、制药工程、能源化学工程,28969.0
1197,1581,796,10,眼视光学,非定向,1,543,1,4,7660,校本部,不招色盲色弱,6993.0
1198,1582,148,10,化学工程与工艺,非定向,2,545,1,4,6600,崂山校区,,6692.0
1199,1583,B82,10,电子科学与技术,非定向,2,570,3,4,6853,粤海校区,,3883.0
1200,1585,066,10,设施农业科学与工程,非定向,2,529,2,4,4500,武汉市,,8958.0
1201,1586,199,10,经济管理试验班（含数字化管理方向）,非定向,1,632,0,4,5500,北京,包含专业：工商管理(含数字创新管理方向)、会计学(含智能财务方向)、国际经济与贸易(含数字金融、数字贸易方向)、金融科技、信息管理与信息系统(含大数据管理方向)、工商管理(含AI双学位)、信息管理与信息系统(北京外国语大学英语专业联合培养),586.0
1202,1588,378,10,智能制造工程,非定向,3,505,3,4,5460,厦门校区,,12776.0
1203,1590,025,10,统计学类,非定向,4,599,4,4,5000,按学校两校区建设规划和办学实际确定,包含专业：经济统计学、统计学、应用统计学、数据科学与大数据技术、统计学(统计学、金融学双学位项目),1779.0
1204,1591,289,10,金融学类,非定向,2,592,2,4,4440,江安校区,“金融+”交叉培养，拥有国家级一流本科专业建设点。包含专业：金融学、金融工程,2187.0
1205,1592,927,10,统计学,非定向,2,470,2,4,4620,龙昆南校区,,19942.0
1206,1593,A81,10,针灸推拿学,非定向,3,482,1,5,6000,校本部,不招色盲色弱考生。,17268.0
1207,1594,083,10,林业工程类（成栋班）,非定向,2,553,2,4,3500,校本部,本硕博贯通培养，经选拔优秀者免试推荐攻读硕士、博士研究生。包含专业：木材科学与工程、林产化工,5675.0
1208,1595,022,10,机械设计制造及其自动化,非定向,20,471,18,4,5400,天津市,,19717.0
1209,1596,294,10,理科试验班类（数理）,非定向,1,678,1,4,5000,北京市,包含专业：数学与应用数学、物理学、数理基础科学、工程物理、工程物理(能源实验班),40.0
1210,1597,399,10,中药学,非定向,5,546,7,4,5800,良乡校区,,6565.0
1211,1599,073,10,草业科学,非定向,3,572,4,4,3000,北京市海淀区,,3695.0
1212,1600,119,10,工科试验班类（信息类）,非定向,33,646,37,4,5500,沙河校区,包含专业：计算机科学与技术、人工智能、虚拟现实技术、智能感知工程、网络空间安全等，具体专业方向详见学校招生信息网报考指南专栏,311.0
1213,1601,046,10,工商管理类,非定向,6,471,6,4,4400,校本部,包含专业：工商管理、市场营销、人力资源管理,19717.0
1214,1602,883,10,护理学,非定向,1,458,1,4,6250,,不招收色盲色弱，矫正视力不得大于800度,22756.0
1215,1603,099,10,电气工程及其自动化,非定向,5,518,6,4,4000,校本部,,10600.0
1216,1604,341,10,药学,非定向,1,501,1,4,5000,校本部,,13516.0
1217,1605,925,10,土木工程,非定向,2,501,2,4,4600,海甸校区,一年级在城西基础教学部,13516.0
1218,1606,278,10,工商管理类,非定向,2,544,2,4,5500,南校区,包含专业：工商管理、市场营销、会计学,6828.0
1219,1607,363,10,飞行器适航技术,非定向,1,518,1,4,5800,东丽校区,不招色弱，色盲。,10600.0
1220,1609,202,10,智能制造工程,非定向,4,491,5,4,5500,校本部,,15495.0
1221,1610,188,10,电子信息类（通信学院）,非定向,4,565,4,4,6000,下沙校区,包含专业：通信工程、信息对抗技术,4369.0
1222,1612,338,10,马克思主义理论,非定向,1,491,1,4,5000,校本部,,15495.0
1223,1614,754,10,金融科技,非定向,20,434,13,4,4400,西校区,,28969.0
1224,1615,128,10,预防医学,非定向,2,459,2,5,5500,校本部,,22507.0
1225,1617,074,10,植物保护,非定向,2,536,2,4,6600,校本部,,7938.0
1226,1618,080,10,土木类,非定向,3,466,2,4,5800,新庄校区,包含专业：土木工程、给排水科学与工程,20873.0
1227,1619,309,10,工科试验班（信息类）,非定向,7,633,8,4,7000,上海,含双学位培养项目：光电信息科学与工程-应用物理学，测绘工程-应用物理学，视觉传达设计-人工智能。可参加拔尖人才培养特区选拔。该专业分流专业中软件工程专业三、四年级每年收费标准16000元，测绘工程专业二年级起每年收费标准7700元。包含专业：计算机科学与技术、信息安全、数据科学与大数据技术、电气工程及其自动化、自动化、通信工程、人工智能、微电子科学与工程、软件工程、测绘工程、光电信息科学与工程,557.0
1228,1620,458,10,安全工程,非定向,3,537,3,4,5500,明向校区,,7812.0
1229,1621,758,10,药学,非定向,38,447,42,4,5000,金山校区,,25578.0
1230,1622,107,10,工科试验班（计算机与电子通信）,非定向,20,636,2,4,5500,哈尔滨市,本专业类内任选专业。包含专业：通信工程、电磁场与无线技术、电子信息工程、遥感科学与技术、信息对抗技术、智能测控工程、计算机科学与技术、信息安全、网络空间安全、物联网工程、软件工程、人工智能、数据科学与大数据技术、光电信息科学与工程,497.0
1231,1623,132,10,智能电网信息工程,非定向,1,577,1,4,5940,船营校区,,3284.0
1232,1625,P45,10,新能源科学与工程,非定向,2,533,2,4,6200,校本部,,8374.0
1233,1626,281,10,外国语言文学类,非定向,2,519,2,4,6000,校本部,包含专业：英语、英语(英西复语)、商务英语,10442.0
1234,1627,B02,10,护理学,非定向,2,469,2,4,7500,长沙市,,20157.0
1235,1628,035,10,会计学（注册会计师专门化方向）,非定向,1,595,1,4,4600,柳林校区,,2025.0
1236,1629,464,10,卫生检验与检疫,非定向,2,451,0,4,7500,红湘校区,,24531.0
1237,1630,198,10,车辆工程,非定向,10,486,12,4,5200,主校区,,16455.0
1238,1631,K06,10,药学,非定向,2,559,2,4,6600,盘锦校区,非英语语种考生慎重报考。不招色盲、色弱考生,5000.0
1239,1632,243,10,理科试验班（智能光电与纳米技术）,非定向,5,580,5,4,5500,北京市,包含专业：光电信息科学与工程、纳米材料与技术(智能材料)、应用物理学(黄昆英才班)、工程力学,3040.0
1240,1633,302,10,经济学类,非定向,5,621,4,4,5200,八里台校区,包含专业：经济学、国际经济与贸易、财政学、商务经济学、数字经济,879.0
1241,1636,A99,10,给排水科学与工程,非定向,2,448,1,4,5900,湖南省湘潭市,,25324.0
1242,1637,170,10,能源动力类（能源、环境专业）,非定向,8,549,7,4,5000,校本部,学生进校一年后，可进入能源与动力工程、新能源科学与工程、环境工程、环境科学专业学习,6181.0
1243,1640,171,10,智能建造,非定向,3,481,3,4,6480,草堂校区,,17482.0
1244,1642,229,10,计算机科学与技术,非定向,3,520,4,4,,滨海校区,实行学分制收费,10270.0
1245,1643,E76,10,计算机科学与技术（中外合作办学）,非定向,3,510,6,4,100000,宁波,英语单科不低于115分，含2个专业方向：计算机科学、计算机科学与人工智能。,11901.0
1246,1644,713,10,儿科学,非定向,1,552,1,5,5600,校本部,,5791.0
1247,1646,241,10,土木工程（卓越计划班）,非定向,2,520,2,4,4700,校本部,,10270.0
1248,1647,238,10,机器人工程,非定向,2,499,2,4,5200,旅顺口校区,,13906.0
1249,1648,150,10,高分子材料与工程,非定向,1,439,0,4,5200,主校区,,27654.0
1250,1649,877,10,环境科学与工程类,非定向,2,491,2,4,5000,校本部,包含专业：环境科学、环境工程,15495.0
1251,1650,311,10,机械类（机械智能化实验班）,非定向,3,574,6,4,7000,奉贤校区,不招色盲者。过程装备与控制工程专业入选国家一流本科专业建设点、国家特色专业，通过国家工程教育专业认证，建有卓越工程师班。机械设计制造及其自动化专业入选国家一流本科专业建设点并通过国家工程教育专业认证。包含专业：机械设计制造及其自动化、过程装备与控制工程、智能制造工程,3521.0
1252,1652,219,10,应用化学,非定向,3,520,3,4,5400,校本部,,10270.0
1253,1654,331,10,临床医学（检验医师培养试验班）,非定向,1,577,1,5,6050,校本部,,3284.0
1254,1655,283,10,计算机类,非定向,5,627,25,4,6380,,包含专业：计算机科学与技术、软件工程、网络空间安全、人工智能,712.0
1255,1659,331,11,麻醉学,非定向,2,576,3,5,6050,校本部,,3358.0
1256,1660,295,11,信息与计算科学,非定向,2,484,2,4,5390,校本部,,16847.0
1257,1661,237,11,电子信息类,非定向,2,580,2,4,4900,犀浦校区,建议小语种考生慎重报考，包含专业：微电子科学与工程、电子科学与技术,3040.0
1258,1662,K56,11,预防医学,非定向,3,468,3,5,5800,城北校区,不招色弱色盲考生;不招近视900度及以上考生,20373.0
1259,1663,229,11,软件工程,非定向,2,531,2,4,,滨海校区,实行学分制收费,8650.0
1260,1664,046,11,物流管理,非定向,4,452,1,4,4400,校本部,,24270.0
1261,1665,052,11,国际商务,非定向,2,441,0,4,4900,龙湖东校区,,27107.0
1262,1666,242,11,机械设计制造及其自动化,非定向,2,489,2,4,4940,校本部,,15879.0
1263,1667,253,11,机械类（车辆）,非定向,5,566,10,4,5850,校本部,包含专业：车辆工程、能源与动力工程(车辆)、汽车服务工程、储能科学与工程,4278.0
1264,1668,160,11,电气工程及其自动化,非定向,2,572,2,4,5500,校本部,,3695.0
1265,1670,173,11,自动化,非定向,1,521,2,4,6600,嘉陵江路校区,,10105.0
1266,1671,435,11,机械类,非定向,3,554,3,4,5200,北京市,包含专业：机器人工程、机械设计制造及其自动化,5563.0
1267,1673,274,11,艺术管理,非定向,1,458,1,4,13000,昌林路校区,,22756.0
1268,1674,D07,11,金属材料工程,非定向,4,452,1,4,4530,前湖校区,,24270.0
