,id,CollegeCode,MajorCode,MajorName,PlanNature,PlannedEnrollmentCount,MajorLowestAdmissionScore,MajorRegisteredApplicantsCount,DurationOfStudy,TuitionFee,LocationOfSchool,MajorNotes,ranking
756,3254,082,29,工商管理类,非定向,3,557,4,4,5000,校本部,包含专业：会计学、工商管理、市场营销、人力资源管理、物业管理,924.0
757,3265,801,29,英语,非定向,2,510,2,4,5980,沈阳蒲河校区,,3112.0
758,3272,278,29,建筑类,非定向,1,541,1,5,6600,北校区,包含专业：建筑学、城乡规划、风景园林,1432.0
759,3277,029,29,法学,非定向,4,524,4,4,5350,翠华西校区,,2250.0
760,3279,630,29,会计学,非定向,2,525,2,4,5060,七一路校区,,2184.0
761,3285,003,29,历史学,非定向,2,591,2,4,5000,丰台校区,50%符合条件的毕业生可保研,224.0
762,3290,066,29,工商管理类,非定向,9,542,10,4,4500,武汉市,包含专业：市场营销、人力资源管理、会计学、财务管理、工商管理,1399.0
763,3294,007,29,应用心理学,非定向,2,489,2,4,4500,校本部,,4718.0
764,3300,292,2A,社会科学试验班（含数字金融双学士学位项目）,非定向,2,617,0,4,5300,校本部,含金融学-数学与应用数学双学士学位项目。包含专业：经济学、财政学、金融学、国际经济与贸易、教育学、会计学、工商管理、社会学、农林经济管理、行政管理、劳动与社会保障、土地资源管理、法学,54.0
765,3304,L31,2A,中国少数民族语言文学,非定向,30,480,33,4,4620,北校区,蒙古语言文学,5564.0
766,3306,292,2B,社会科学试验班（竺可桢学院人文社科实验班）,非定向,2,619,8,4,5300,校本部,包含专业：经济学、财政学、金融学、国际经济与贸易、教育学、会计学、工商管理、社会学、农林经济管理、行政管理、劳动与社会保障、土地资源管理、法学,45.0
767,3313,751,2B,民族学,非定向,13,503,13,4,4620,北校区,,3612.0
768,3316,279,2C,工商管理（深圳）,非定向,2,598,5,4,6060,深圳校区,,154.0
769,3347,306,2H,工商管理类,非定向,3,489,3,4,6600,舜耕校区,包含专业：工商管理、会计学,4718.0
770,3353,306,2J,经济学类,非定向,3,510,3,4,6600,舜耕校区,包含专业：经济学、金融学,3112.0
771,3374,981,2P,汉语言文学,非定向,4,532,4,4,3100,红湖校区,国家级一流本科专业,1820.0
772,3397,B94,2X,商务英语,非定向,2,487,2,4,4400,日照校区,,4902.0
773,3404,062,30,金融学,非定向,3,534,5,4,6500,校本部主校区,,1728.0
774,3409,J78,30,国际经济与贸易（中外合作办学）,非定向,3,548,3,4,,北京市海淀区,学费国内每年8.8至9.5万元；如出国学习，合作院校将按留学生标准收取学费；详细信息请务必向国际学院咨询：010－62737793/4，http://icb.cau.edu.cn,1193.0
775,3414,875,30,考古学,非定向,2,512,2,4,5000,哈尔滨市,,2994.0
776,3422,630,30,财务管理,非定向,3,516,3,4,5060,七一路校区,,2726.0
777,3435,B02,30,中医儿科学,非定向,1,528,1,5,7500,长沙市,,2023.0
778,3437,003,30,教育学,非定向,2,569,2,4,5000,丰台校区,,596.0
779,3441,908,30,传播学,非定向,1,512,0,4,5300,校本部,,2994.0
780,3442,025,30,外国语言文学类（财经英语、财经翻译）,非定向,2,549,1,4,6000,按学校两校区建设规划和办学实际确定,包含专业：英语(财经英语)、翻译(财经翻译),1162.0
781,3443,927,30,新闻传播学类,非定向,3,479,2,4,4180,桂林洋校区,包含专业：新闻学、广播电视学,5673.0
782,3444,271,30,广播电视学,非定向,2,520,2,4,5500,杭州钱塘校区,,2482.0
783,3447,066,30,外国语言文学类,非定向,5,539,5,4,5850,武汉市,包含专业：英语、商务英语,1502.0
784,3455,754,31,会计学,非定向,5,519,14,4,4400,西校区,,2539.0
785,3459,J78,31,传播学（中外合作办学）,非定向,1,561,1,4,,北京市海淀区,学费国内每年8.8至9.5万元；如出国学习，合作院校将按留学生标准收取学费；详细信息请务必向国际学院咨询：010－62737793/4，http://icb.cau.edu.cn,797.0
786,3465,P45,31,国际商务,非定向,2,517,3,4,5500,校本部,,2666.0
787,3468,551,31,新闻传播学类,非定向,1,488,2,4,4400,滨海校区,包含专业：新闻学、传播学,4799.0
788,3478,752,31,民族学,非定向,14,470,5,4,4200,赛罕校区,,6623.0
789,3490,627,31,工商管理,非定向,2,511,2,4,5460,校本部,,3043.0
790,3493,B02,31,中医骨伤科学,非定向,1,529,1,5,7500,长沙市,,1963.0
791,3496,630,31,英语,非定向,2,487,1,4,5390,七一路校区,,4902.0
792,3499,162,31,法学,非定向,2,556,2,4,4500,校本部,,942.0
793,3505,908,31,英语,非定向,1,515,1,4,6000,校本部,要求高考外语成绩不低于115分,2798.0
794,3506,066,31,公共管理类,非定向,2,541,3,4,4500,武汉市,包含专业：土地资源管理、行政管理,1432.0
795,3507,L65,31,思想政治教育（招少数民族考生）,非定向,2,523,4,4,4500,校本部,,2319.0
796,3508,271,31,新闻学,非定向,1,517,1,4,4800,杭州钱塘校区,,2666.0
797,3511,086,31,会计学,非定向,1,555,2,4,5510,第一、二学年佛山校区，第三、四学年广州校区,,967.0
798,3515,702,32,汉语言文学,非定向,3,549,3,4,5300,校本部,,1162.0
799,3517,L10,32,会计学（中外合作办学）,非定向,43,479,55,4,18000,西校区,只录取有专业志愿的英语语种考生。,5673.0
800,3518,J78,32,农林经济管理（中外合作办学）,非定向,2,544,2,4,,北京市海淀区,学费国内每年8.8至9.5万元；出国学习期间合作院校将按留学生标准收取学费；详细信息请务必向国际学院咨询：010－62737793/4，http://icb.cau.edu.cn,1321.0
801,3530,551,32,网络与新媒体,非定向,1,506,1,4,4400,滨海校区,,3407.0
802,3536,942,32,翻译,非定向,1,497,0,4,5400,长安校区,,4071.0
803,3537,752,32,社会工作（师范类）,非定向,26,470,12,4,4200,赛罕校区,,6623.0
804,3551,935,32,中国语言文学类,非定向,3,553,3,4,4650,前湖校区,包含专业：汉语言文学、汉语国际教育,1035.0
805,3555,300,32,工商管理类,非定向,2,578,2,4,5800,校本部,含工商管理创新实验班；不招收单色识别不全考生。包含专业：工商管理、会计学,420.0
806,3558,003,32,汉语言文学,非定向,2,576,2,4,5000,丰台校区,,451.0
807,3560,LVL,32,会计学（ACCA方向）,非定向,1,554,1,4,14000,南昌市,英国特许注册会计师，涉及注册从业资格考试专业,1008.0
808,3562,052,32,公共管理类,非定向,2,492,2,4,4900,龙湖东校区,包含专业：行政管理、劳动与社会保障、土地资源管理,4471.0
809,3564,211,32,财务管理,非定向,3,521,3,4,6600,崂山校区,,2426.0
810,3574,754,33,财务管理,非定向,29,498,36,4,4400,西校区,,3994.0
811,3580,942,33,商务英语,非定向,1,522,1,4,5400,长安校区,,2367.0
812,3586,338,33,体育经济与管理,非定向,3,541,3,4,5000,校本部,不能准确识别红、黄、绿、兰、紫各种颜色中任何一种颜色的导线、按键、信号灯、几何图形者，不予录取,1432.0
813,3587,551,33,广告学,非定向,1,512,1,4,4400,滨海校区,,2994.0
814,3595,071,33,民族学,非定向,1,541,0,4,4000,北碚校区,,1432.0
815,3605,052,33,工商管理类,非定向,2,481,3,4,4900,龙湖东校区,包含专业：工商管理、市场营销、人力资源管理,5476.0
816,3608,253,33,外国语言文学类,非定向,3,516,0,4,4500,校本部,包含专业：英语、法语、日语,2726.0
817,3611,003,33,汉语国际教育,非定向,2,561,2,4,5000,丰台校区,,797.0
818,3619,162,33,行政管理,非定向,1,546,1,4,4500,校本部,,1254.0
819,3620,373,33,工商管理类,非定向,2,486,2,4,4200,西校区,包含专业：市场营销、财务管理、文化产业管理,5000.0
820,3621,908,33,日语,非定向,1,512,1,4,5300,校本部,要求高考外语成绩不低于115分,2994.0
821,3623,L65,33,社会学类（招少数民族考生）,非定向,4,500,2,4,4500,校本部,包含专业：社会学、社会工作,3851.0
822,3624,271,33,传播学,非定向,1,483,2,4,4800,杭州钱塘校区,,5295.0
823,3626,927,33,经济学类,非定向,2,506,2,4,4620,桂林洋校区,包含专业：经济学、税收学、金融学、国际经济与贸易,3407.0
824,3629,099,34,英语,非定向,6,472,7,4,4800,校本部,,6374.0
825,3633,049,34,旅游管理,非定向,4,487,2,4,5200,仙林校区,,4902.0
826,3635,754,34,审计学,非定向,32,502,41,4,4400,西校区,,3698.0
827,3638,035,34,汉语言文学（文创实验班）,非定向,1,568,1,4,4400,柳林校区,,611.0
828,3648,752,34,社会学（师范类）,非定向,26,470,21,4,4200,赛罕校区,,6623.0
829,3650,877,34,法学,非定向,2,546,2,4,4000,校本部,,1254.0
830,3656,935,34,新闻传播学类,非定向,3,533,3,4,4950,前湖校区,包含专业：新闻学、广播电视学、广告学,1777.0
831,3658,005,34,思想政治教育,非定向,3,486,6,4,4000,银川,,5000.0
832,3659,253,34,思想政治教育,非定向,1,519,2,4,4500,校本部,,2539.0
833,3660,003,34,新闻传播学类,非定向,3,564,3,4,5000,丰台校区,包含专业：新闻学、广告学、网络与新媒体,702.0
834,3664,229,34,国际经济与贸易,非定向,2,486,2,4,,滨海校区,实行学分制收费,5000.0
835,3665,L65,34,民族学（招少数民族考生）,非定向,2,500,1,4,免费,校本部,,3851.0
836,3670,099,35,日语,非定向,6,468,3,4,4800,校本部,,6832.0
837,3673,269,35,网络与新媒体,非定向,2,573,2,4,5000,北京,,511.0
838,3678,035,35,新闻学（数字传播实验班）,非定向,1,546,1,4,4400,柳林校区,,1254.0
839,3681,338,35,公共事业管理,非定向,1,489,1,4,5000,校本部,不能准确识别红、黄、绿、兰、紫各种颜色中任何一种颜色的导线、按键、信号灯、几何图形者，不予录取,4718.0
840,3689,295,35,公共管理类,非定向,2,495,2,4,5060,校本部,包含专业：公共事业管理、行政管理,4212.0
841,3696,062,35,物流管理,非定向,3,508,2,4,6500,校本部主校区,,3251.0
842,3699,621,35,经济学,非定向,3,475,2,4,4800,,大一在西山校区就读，后三年在校本部就读。,6063.0
843,3700,029,35,行政管理,非定向,2,495,3,4,5000,长安校区,,4212.0
844,3705,935,35,英语,非定向,2,493,2,4,4950,前湖校区,,4384.0
845,3706,627,35,旅游管理,非定向,3,486,3,4,5460,校本部,,5000.0
846,3707,253,35,新闻传播学类,非定向,1,551,1,4,4500,校本部,包含专业：广告学、网络与新媒体、汉语国际教育,1095.0
847,3712,148,35,汉语言文学,非定向,2,573,3,4,5280,崂山校区,,511.0
848,3716,378,35,法学,非定向,3,515,4,4,5460,泉州校区,国家级一流本科专业,2798.0
849,3720,702,36,英语,非定向,3,511,2,4,5300,校本部,,3043.0
850,3725,981,36,民族学,非定向,4,498,4,4,3100,红湖校区,,3994.0
851,3731,P45,36,英语,非定向,2,491,1,4,6200,校本部,,4557.0
852,3732,338,36,旅游管理,非定向,1,489,0,4,5000,校本部,,4718.0
853,3735,LF8,36,经济学（中外合作办学）,非定向,2,488,2,4,28000,马场道校区,,4799.0
854,3749,052,36,经济学类,非定向,2,498,2,4,4900,龙湖东校区,包含专业：经济学、国民经济管理、数字经济,3994.0
855,3750,253,36,法学类,非定向,2,551,3,4,4500,校本部,包含专业：法学、社会工作,1095.0
856,3751,L65,36,经济学类（招少数民族考生）,非定向,3,512,4,4,5850,校本部,包含专业：经济学、数字经济、金融学、国际经济与贸易,2994.0
857,3753,003,36,公共管理类,非定向,3,561,3,4,5000,丰台校区,包含专业：公共事业管理、行政管理,797.0
858,3757,229,36,财务管理,非定向,2,512,3,4,,滨海校区,实行学分制收费,2994.0
859,3759,378,36,中国语言文学类,非定向,2,516,2,4,5460,泉州校区,汉语言文学为国家级一流本科专业。包含专业：汉语言文学、应用语言学,2726.0
860,3762,099,36,俄语,非定向,6,468,5,4,5500,校本部,,6832.0
861,3770,837,37,工商管理类,非定向,2,514,2,4,4800,珲春校区,第一学年末分流。包含专业：工商管理、会计学、市场营销,2857.0
862,3789,L65,37,法学（招少数民族考生）,非定向,3,537,3,4,5850,校本部,,1592.0
863,3792,003,37,外国语言文学类,非定向,2,563,2,4,6000,丰台校区,包含专业：英语、翻译,737.0
864,3796,148,37,新闻传播学类,非定向,2,560,2,4,5280,崂山校区,包含专业：新闻学、网络与新媒体,826.0
865,3799,211,37,法学,非定向,2,518,3,4,5060,崂山校区,,2604.0
866,3803,510,38,新闻学,非定向,3,484,3,4,4800,校本部,,5193.0
867,3804,L65,38,中国语言文学类（招少数民族考生）,非定向,3,526,3,4,4500,校本部,包含专业：汉语言文学、汉语国际教育,2140.0
868,3808,981,38,新闻传播学类,非定向,1,489,1,4,3800,红湖校区,国家级一流本科专业。包含专业：广告学、新闻学,4718.0
869,3815,837,38,经济学类,非定向,2,507,2,4,4800,珲春校区,第一学年末分流。包含专业：经济学、国际经济与贸易,3321.0
870,3820,754,38,汉语言文学,非定向,86,491,126,4,4200,西校区,,4557.0
871,3828,621,38,工商管理类,非定向,2,512,2,4,4800,,大一在西山校区就读，后三年在校本部就读。包含专业：工商管理、会计学,2994.0
872,3837,148,38,法学,非定向,1,575,1,4,5280,崂山校区,,472.0
873,3838,021,38,国际经济与贸易,非定向,5,490,5,4,5200,金石滩校区,,4645.0
874,3841,911,38,农林经济管理,非定向,1,491,1,4,5200,扬州市,,4557.0
875,3845,271,38,广告学,非定向,1,520,1,4,4800,桐乡乌镇校区,,2482.0
876,3852,754,39,秘书学,非定向,39,469,45,4,4200,西校区,,6732.0
877,3855,202,39,国际经济与贸易,非定向,2,483,2,4,5100,校本部,,5295.0
878,3869,621,39,会计学,非定向,2,521,2,4,4800,,ACCA，每年培养费10000元。大一在西山校区就读，后三年在校本部就读。,2426.0
879,3877,478,39,工商管理类,非定向,3,512,3,4,5850,校本部,包含专业：市场营销、会计学、人力资源管理,2994.0
880,3879,229,39,法学类,非定向,3,530,4,4,,滨海校区,实行学分制收费。包含专业：法学、知识产权,1911.0
881,3880,211,39,广告学,非定向,2,497,1,4,4400,崂山校区,,4071.0
882,3888,192,3A,行政管理,非定向,4,513,6,4,5200,江浦校区,,2918.0
883,3908,329,3G,地理科学类,非定向,1,513,1,4,4940,江西省南昌市,包含专业：地理科学(师范)、地理信息科学,2918.0
884,3913,981,3J,俄语,非定向,1,489,0,4,3800,红湖校区,外语单科成绩不低于90分；国家级一流本科专业,4718.0
885,3921,LH6,3N,电子商务（中外合作办学）,非定向,5,568,5,4,60000,八里台校区,中法合作双学位，毕业时分别由南开大学授予电子商务本科学位，诺欧商学院授予国际商务专业本科学位。专业课使用全英文授课，大部分专业课程由法方国际师资讲授。目标是培养具备大数据商务分析能力的国际化商学精英。,611.0
886,3938,981,3V,酒店管理,非定向,1,489,0,4,3500,红湖校区,,4718.0
887,3946,911,3Y,汉语言文学（师范类）,非定向,1,549,1,4,5720,扬州市,,1162.0
888,3948,981,3Z,旅游管理,非定向,1,524,1,4,3500,红湖校区,国家级一流本科专业,2250.0
889,3953,083,40,工商管理类,非定向,10,528,12,4,3500,校本部,包含专业：工商管理、市场营销、会计学、农林经济管理,2023.0
890,3956,202,40,市场营销,非定向,2,475,1,4,5100,校本部,,6063.0
891,3961,L92,40,经济学（中外合作办学）,非定向,2,511,2,4,23000,珲春校区,与韩国崇实大学合作办学，培养金融学方向专业人才。宜英语考生报考。只招有专业志愿考生。,3043.0
892,3965,026,40,工商管理类,非定向,1,554,1,4,5720,校本部,会计学按普通会计学方向培养，学生大学二年级依据个人意愿、学习成绩、综合表现和学校相关规定在所录取专业类内确定专业。包含专业：会计学、财务管理、资产评估,1008.0
893,3968,942,40,会计学,非定向,1,510,2,4,5000,长安校区,,3112.0
894,3969,062,40,日语,非定向,2,508,1,4,6500,校本部主校区,,3251.0
895,3983,027,40,金融学,非定向,1,518,1,4,4660,南昌市,,2604.0
896,3989,083,41,经济学类,非定向,3,519,2,4,3300,校本部,包含专业：经济统计学、国际经济与贸易,2539.0
897,3999,754,41,行政管理,非定向,35,468,24,4,4400,西校区,,6832.0
898,4000,202,41,财务管理,非定向,1,514,1,4,5100,校本部,,2857.0
899,4012,752,41,汉语言文学（师范类）,非定向,119,513,142,4,4200,盛乐校区,,2918.0
900,4017,LM2,41,广播电视编导,非定向,8,518,8,4,12000,净月校区,艺术类专业。招有专业志愿考生，不接受专业调剂；授予艺术学学士学位。,2604.0
901,4018,148,41,政治学与行政学,非定向,2,567,2,4,5280,崂山校区,,634.0
902,4026,529,41,俄语,非定向,3,527,2,4,6000,北京,,2073.0
903,4027,229,41,英语,非定向,2,485,2,4,,滨海校区,实行学分制收费,5083.0
904,4036,083,42,法学,非定向,3,519,3,4,4000,校本部,,2539.0
905,4037,269,42,传播学（计算传播方向）,非定向,2,560,2,4,5000,北京,,826.0
906,4042,026,42,会计学（国际会计方向）,非定向,1,560,1,4,5720,校本部,,826.0
907,4043,278,42,法学,非定向,2,564,2,4,5500,北校区,,702.0
908,4058,630,42,社会工作,非定向,2,487,2,4,5060,七一路校区,,4902.0
909,4062,229,42,日语,非定向,2,478,0,4,,滨海校区,实行学分制收费；公共外语为日语（零起点）,5780.0
910,4067,502,42,国际经济与贸易,非定向,2,475,1,4,5200,通灌校区,,6063.0
911,4071,L65,42,工商管理类（招少数民族考生）,非定向,2,519,2,4,5850,校本部,包含专业：工商管理、会计学、财务管理、人力资源管理,2539.0
912,4078,083,43,政治学与行政学,非定向,3,519,3,4,3300,校本部,,2539.0
913,4079,374,43,标准化工程,非定向,2,519,2,4,5520,杭州市,,2539.0
914,4082,202,43,英语,非定向,2,505,2,4,5100,校本部,,3490.0
915,4085,278,43,公共管理类,非定向,1,524,0,4,5500,北校区,包含专业：公共事业管理、行政管理,2250.0
916,4089,621,43,法学类,非定向,4,525,4,4,4800,青义校区,包含专业：法学、知识产权,2184.0
917,4090,752,43,汉语国际教育（师范类）,非定向,41,487,48,4,4200,盛乐校区,,4902.0
918,4096,005,43,经济学类,非定向,8,481,9,4,4400,银川,包含专业：经济学、税收学、国际经济与贸易、金融学,5476.0
919,4104,L65,43,公共管理类（招少数民族考生）,非定向,3,510,3,4,4500,校本部,包含专业：行政管理、劳动与社会保障、土地资源管理,3112.0
920,4112,083,44,社会工作,非定向,2,519,1,4,4000,校本部,,2539.0
921,4116,202,44,广播电视学,非定向,3,475,4,4,5100,校本部,,6063.0
922,4122,942,44,旅游管理,非定向,1,500,1,4,5000,长安校区,,3851.0
923,4139,083,45,广告学,非定向,3,521,3,4,8000,校本部,,2426.0
924,4149,297,45,经济学类,非定向,6,574,7,4,6070,前卫南区,包含专业：经济学、财政学、国际经济与贸易、金融学,486.0
925,4150,278,45,新闻传播学类,非定向,1,545,1,4,5500,北校区,包含专业：新闻学、汉语言文学,1288.0
926,4152,288,45,日语,非定向,2,530,0,4,5200,蠡湖校区,,1911.0
927,4162,L65,45,教育学类（招少数民族考生）,非定向,5,500,5,4,4500,校本部,包含专业：教育学、教育技术学,3851.0
928,4164,027,45,经济统计学,非定向,1,539,1,4,4660,南昌市,,1502.0
929,4168,083,46,英语,非定向,2,519,2,4,4000,校本部,,2539.0
930,4178,297,46,法学,非定向,6,596,6,4,6070,前卫南区,,179.0
931,4179,288,46,法学,非定向,2,566,4,4,5200,蠡湖校区,,654.0
932,4180,B25,46,网络与新媒体,非定向,2,503,2,4,5400,未央校区,,3612.0
933,4187,148,46,会计学,非定向,2,577,2,4,6600,崂山校区,,434.0
934,4188,911,46,历史学（师范类）,非定向,1,519,1,4,5720,扬州市,,2539.0
935,4197,083,47,俄语,非定向,2,521,2,4,4000,校本部,,2426.0
936,4207,297,47,政治学与行政学,非定向,2,570,3,4,6070,前卫南区,按类招。含政治学与行政学、国际政治、行政管理,570.0
937,4210,288,47,社会工作,非定向,2,538,2,4,5200,蠡湖校区,,1540.0
938,4212,B25,47,工商管理类,非定向,2,507,2,4,5400,未央校区,包含专业：市场营销、物流管理、国际经济与贸易、人力资源管理、会计学,3321.0
939,4216,502,47,汉语言文学,非定向,2,505,2,4,5200,通灌校区,,3490.0
940,4218,276,47,工商管理类,非定向,2,562,2,4,5000,校本部,包含专业：工商管理、会计学、财务管理、电子商务、国际商务,771.0
941,4224,338,48,汉语言文学,非定向,1,546,2,4,5000,校本部,,1254.0
942,4229,711,48,中国语言文学类（文科初民试验班）,非定向,1,519,2,4,5175,坞城校区,包含专业：汉语言文学、历史学、哲学,2539.0
943,4233,621,48,中国语言文学类,非定向,5,520,6,4,4800,青义校区,包含专业：汉语言文学、汉语国际教育,2482.0
944,4238,148,48,市场营销,非定向,2,553,2,4,6600,崂山校区,,1035.0
945,4239,B00,48,国际商务,非定向,4,486,4,4,5000,湖南省长沙市,,5000.0
946,4241,324,48,经济学类,非定向,2,540,1,4,5850,武汉市,包含专业：经济学、国际经济与贸易、工商管理、人力资源管理、财务会计教育、经济学(法学经济学交叉班)、经济学(数学经济学交叉班),1465.0
947,4246,378,48,工商管理类,非定向,2,513,2,4,5460,泉州校区,国家级一流本科专业。包含专业：工商管理、市场营销、人力资源管理,2918.0
948,4249,502,48,新闻学,非定向,2,485,3,4,5200,通灌校区,,5083.0
949,4263,278,49,英语,非定向,1,543,2,4,5500,北校区,,1358.0
950,4271,357,49,工商管理类,非定向,2,533,2,4,5200,校本部,包含专业：会计学、财务管理、人力资源管理,1777.0
951,4272,935,49,旅游管理类,非定向,2,514,2,4,4950,前湖校区,包含专业：旅游管理、会展经济与管理,2857.0
952,4278,378,49,行政管理（数字政府治理、社会福利、公共危机管理方向）,非定向,3,491,2,4,5460,泉州校区,国家级一流本科专业,4557.0
953,4281,502,49,行政管理,非定向,3,486,3,4,5200,通灌校区,,5000.0
954,4282,439,49,俄语,非定向,3,528,3,4,5280,青岛,,2023.0
955,4291,911,4C,法学,非定向,2,547,2,4,5720,扬州市,,1216.0
956,4313,076,4T,护理学,非定向,2,503,1,4,4000,校本部,,3612.0
957,4319,127,4Y,物流管理,非定向,3,493,3,4,5200,西太湖校区,,4384.0
958,4321,A41,4Z,农林经济管理,非定向,1,512,1,4,5300,衣锦校区,,2994.0
959,4323,377,50,法学,非定向,2,557,3,4,6060,珠海校区,,924.0
960,4325,711,50,新闻传播学类,非定向,2,506,1,4,5175,坞城校区,包含专业：新闻学、广告学,3407.0
961,4326,054,50,旅游管理,非定向,1,471,0,4,3500,北校区,,6497.0
962,4337,229,50,投资学,非定向,1,490,1,4,,滨海校区,实行学分制收费,4645.0
963,4360,A41,51,国际经济与贸易,非定向,1,478,1,4,5300,衣锦校区,,5780.0
964,4362,B00,51,会计学,非定向,2,520,2,4,5000,湖南省长沙市,,2482.0
965,4364,357,51,供应链管理,非定向,2,499,2,4,5200,校本部,,3913.0
966,4368,071,51,工商管理类,非定向,1,553,1,4,4500,北碚校区,包含专业：工商管理、人力资源管理、会计学、旅游管理,1035.0
967,4375,377,52,文化产业管理,非定向,3,550,4,4,6060,珠海校区,,1127.0
968,4377,076,52,工商管理类,非定向,2,505,3,4,3200,校本部,包含专业：财务管理、工商管理、人力资源管理、市场营销,3490.0
969,4379,054,52,法学,非定向,2,518,4,4,4000,北校区,,2604.0
970,4389,752,52,新闻学,非定向,20,476,26,4,4600,赛罕校区,,5964.0
971,4394,237,52,外国语言文学类,非定向,5,539,5,4,4500,犀浦校区,包含专业：英语、翻译、日语、德语、法语,1502.0
972,4397,908,52,物流管理,非定向,1,531,1,4,5300,梅山校区,,1864.0
973,4403,502,52,英语,非定向,3,484,3,4,5200,通灌校区,,5193.0
974,4431,B00,53,金融学,非定向,2,507,3,4,5000,湖南省长沙市,,3321.0
975,4433,324,53,政治学类,非定向,2,540,2,4,5850,武汉市,包含专业：政治学与行政学、国际政治,1465.0
976,4439,378,53,经济学类（中美121双学位班，可接轨CFA金融分析师）,非定向,3,505,4,4,28000,泉州校区,只招收有专业志愿的考生。包含专业：金融学(全英文教学),3490.0
977,4440,071,53,农林经济管理,非定向,1,547,2,4,4500,北碚校区,,1216.0
978,4454,754,54,法学,非定向,65,502,93,4,4400,西校区,,3698.0
979,4462,B00,54,保险学,非定向,5,484,7,4,5000,湖南省长沙市,,5193.0
980,4465,378,54,工商管理类（中美121双学位班，可接轨ACCA国际注会）,非定向,3,491,2,4,28000,泉州校区,只招收有专业志愿的考生。包含专业：财务管理(全英文教学),4557.0
981,4476,301,55,行政管理,非定向,1,566,1,4,5500,长沙,,654.0
982,4482,754,55,知识产权,非定向,17,485,27,4,4400,西校区,,5083.0
983,4488,A41,55,法学,非定向,1,532,2,4,5300,衣锦校区,,1820.0
984,4503,076,56,小学教育（师范类）,非定向,2,507,2,4,3100,校本部,,3321.0
985,4507,042,56,旅游管理,非定向,3,478,0,4,,花津校区,,5780.0
986,4509,752,56,网络与新媒体,非定向,15,473,18,4,4600,赛罕校区,,6260.0
987,4512,026,56,旅游管理类,非定向,1,519,1,4,5200,校本部,学生大学二年级依据个人意愿、学习成绩、综合表现和学校相关规定在所录取专业类内确定专业。包含专业：旅游管理、酒店管理,2539.0
988,4513,197,56,国际经济与贸易,非定向,2,481,2,4,6600,校本部,,5476.0
989,4516,B00,56,外国语言文学类,非定向,1,488,2,4,4500,湖南省长沙市,包含专业：英语、翻译,4799.0
990,4520,529,56,劳动与社会保障,非定向,2,530,3,4,5000,北京,,1911.0
991,4524,301,56,城市管理,非定向,2,538,1,4,5500,长沙,,1540.0
992,4531,754,57,会计学,非定向,21,509,30,4,4400,西校区,智能会计方向班,3183.0
993,4534,450,57,会计学,非定向,3,507,3,4,5700,葫芦岛校区龙湾校园,,3321.0
994,4538,A41,57,英语,非定向,1,478,0,4,5300,衣锦校区,高考英语成绩要求不低于110分,5780.0
995,4546,591,58,公共管理类,非定向,2,515,2,4,4920,校本部,包含专业：行政管理、劳动与社会保障,2798.0
996,4557,A41,58,广告学,非定向,1,503,1,4,5300,东湖校区,,3612.0
997,4560,357,58,翻译,非定向,2,488,2,4,5200,校本部,,4799.0
998,4568,065,59,金融学,非定向,2,488,2,4,5000,校本部,,4799.0
999,4570,711,59,考古学,非定向,1,518,1,4,5175,坞城校区,,2604.0
1000,4575,450,59,法学,非定向,3,488,5,4,5200,阜新校区中华路校园,,4799.0
1001,4588,076,5B,法学,非定向,2,525,2,4,3100,校本部,,2184.0
1002,4592,B94,5B,教育学（师范类）,非定向,4,501,4,4,5280,曲阜校区,,3768.0
1003,4596,076,5E,应急管理,非定向,2,508,2,4,3100,校本部,,3251.0
1004,4600,753,5E,英语（英德复语）,非定向,40,468,2,4,4200,金川校区,英语单科成绩必须达到100分及以上,6832.0
1005,4616,409,5P,会计学,非定向,2,512,2,4,5200,江苏省镇江市,,2994.0
1006,4624,A41,5X,文化产业管理（茶文化）,非定向,1,482,1,4,5300,东湖校区,,5380.0
1007,4629,450,60,行政管理,非定向,2,486,1,4,5200,阜新校区中华路校园,,5000.0
1008,4634,B82,60,会计学,非定向,1,564,1,4,5510,丽湖校区,,702.0
1009,4642,752,61,法学,非定向,20,514,35,4,4200,赛罕校区,,2857.0
1010,4647,L72,61,工商管理（中外合作办学）（与英国萨里大学合作办学）,非定向,4,485,4,4,60000,校本部,只录取有专业志愿考生，要求考生外语成绩115分（含）以上，录取后首年强化英语学习，升入大二时要求英文水平必须能够适应全英文授课环境,5083.0
1011,4654,B00,61,旅游管理类,非定向,12,477,6,4,5000,湖南省长沙市,包含专业：旅游管理、酒店管理、会展经济与管理,5879.0
1012,4670,L72,62,财务管理（中外合作办学）（与英国萨里大学合作办学）,非定向,3,526,4,4,60000,校本部,只录取有专业志愿考生，要求考生外语成绩115分（含）以上，录取后首年强化英语学习，升入大二时要求英文水平必须能够适应全英文授课环境,2140.0
1013,4671,231,62,英语,非定向,1,512,1,4,5000,长安校区,,2994.0
1014,4672,071,62,行政管理,非定向,1,557,1,4,4500,北碚校区,,924.0
1015,4674,377,62,旅游管理,非定向,3,526,2,4,6060,深圳校区,,2140.0
1016,4675,237,62,公共事业管理,非定向,2,541,2,4,4500,九里校区,,1432.0
1017,4677,B00,62,法学,非定向,1,522,3,4,5000,湖南省长沙市,,2367.0
1018,4678,373,62,编辑出版学（韬奋实验班）,非定向,1,488,1,4,4200,主校区,,4799.0
