,id,CollegeCode,MajorCode,MajorName,PlanNature,PlannedEnrollmentCount,MajorLowestAdmissionScore,MajorRegisteredApplicantsCount,DurationOfStudy,TuitionFee,LocationOfSchool,MajorNotes,ranking
1161,4571,M39,21,金融工程,非定向,2,446,2,4,5500,淄博市科教园区校区,,9517
1162,4573,059,21,汉语言文学,非定向,3,484,4,4,4200,北京校本部。低年级在涿州校区就读，详见招生章程。,,5193
1163,4576,021,21,朝鲜语,非定向,4,438,1,4,4800,开发区校区,,10562
1164,4583,G20,21,旅游管理与服务教育,非定向,1,414,1,4,4800,,,13783
1165,4584,858,21,日语,非定向,4,389,4,4,25000,,零起点,17250
1166,4585,A40,21,社会工作,非定向,2,386,2,4,25000,净月校区,,17686
1167,4592,739,21,酒店管理,非定向,3,381,1,4,22800,,,18406
1168,4593,A11,21,市场营销,非定向,4,383,2,4,24000,,,18130
1169,4597,851,21,思想政治教育（师范类）,非定向,2,468,3,4,5280,四平校区,,6832
1170,4599,058,21,家庭教育,非定向,2,427,2,4,4200,北校区,只招女生。,12009
1171,4600,E85,21,小学教育,非定向,3,389,5,4,24800,校本部,,17250
1172,4606,A50,21,国际经济与贸易,非定向,1,409,1,4,4000,王仙岭校区,,14492
1173,4611,D58,21,社会工作,非定向,3,385,4,4,33900,海南三亚,,17842
1174,4628,449,21,金融学,非定向,2,427,3,4,3880,校本部,,12009
1175,4632,A01,21,财务管理,非定向,3,389,4,4,26000,校本部,,17250
1176,4633,H49,21,大数据管理与应用,非定向,2,389,3,4,14980,,,17250
1177,4637,899,21,电子商务,非定向,2,387,2,4,15000,校本部,,17548
1178,4642,J53,21,法学,非定向,2,468,2,4,4400,弦歌大道校区,,6832
1179,4643,950,21,汉语言文学,非定向,2,440,2,4,21780,,,10303
1180,4644,746,21,英语,非定向,3,407,3,4,4200,文昌校区,,14756
1181,4652,976,21,会展经济与管理,非定向,2,414,2,4,4620,三亚校区,,13783
1182,4654,322,21,商务英语,非定向,1,414,1,4,4400,梁园校区,,13783
1183,4655,447,21,汉语言文学,非定向,2,478,2,4,4400,,,5780
1184,4659,A06,21,翻译,非定向,3,388,1,4,4270,蓉江校区,要求英语成绩不低于115分。,17390
1185,4665,455,22,学前教育（师范类）,非定向,1,473,1,4,5390,滨湖校区,,6260
1186,4670,431,22,劳动与社会保障,非定向,12,383,10,4,26000,校本部,,18130
1187,4672,G27,22,外国语言文学类,非定向,2,387,1,4,22800,,只招英语语种考生，大一就读嘉鱼校区，大二起就读武汉校区。包含专业：英语、翻译。,17548
1188,4673,222,22,英语,非定向,3,435,2,4,5000,未央校区,,10940
1189,4678,A33,22,学前教育,非定向,2,391,2,4,21000,校本部,,16961
1190,4682,A01,22,国际商务,非定向,1,382,0,4,24000,校本部,,18266
1191,4684,G54,22,财务管理,非定向,1,415,1,4,13000,共青城市校区,,13636
1192,4685,G56,22,汉语言文学（师范类）,非定向,2,436,2,4,15000,安阳校区,,10816
1193,4689,950,22,汉语国际教育,非定向,1,424,1,4,21780,,,12423
1194,4691,H31,22,工商管理,非定向,2,385,2,4,23000,康美校区,,17842
1195,4692,765,22,小学教育（师范类）,非定向,35,443,37,4,4200,校本部,,9897
1196,4695,B20,22,经济学,非定向,2,458,2,4,5600,校本部,,7998
1197,4696,322,22,法学,非定向,2,462,2,4,4400,梁园校区,,7537
1198,4701,C03,22,财务管理,非定向,4,409,4,4,15000,合川B校区,,14492
1199,4706,K00,22,影视摄影与制作,非定向,5,430,5,4,8500,,,11586
1200,4707,J24,22,会展经济与管理,非定向,2,416,3,4,4600,校本部,,13497
1201,4713,E84,22,会计学（双语班）,非定向,2,384,2,4,56000,崇明校区,,17992
1202,4716,H52,22,会计学,非定向,2,396,2,4,29800,校本部,,16308
1203,4719,E87,22,旅游管理与服务教育,非定向,30,386,34,4,16000,校本部,,17686
1204,4720,838,22,市场营销,非定向,1,383,0,4,25000,净月南校区,,18130
1205,4726,059,22,戏剧影视文学,非定向,1,489,1,4,8000,北京校本部。低年级在涿州校区就读，详见招生章程。,该专业授予艺术学学士学位，详见招生章程。,4718
1206,4728,767,22,汉语言文学（师范类）,非定向,64,449,65,4,4200,校本部,,9154
1207,4729,J05,22,财务管理,非定向,1,429,1,4,17000,主校区,,11719
1208,4736,858,22,马来语,非定向,2,381,3,4,25000,,,18406
1209,4744,680,22,土地资源管理（卓越人才实验班）,非定向,1,455,1,4,5175,,,8398
1210,4747,A11,22,会计学,非定向,4,390,8,4,24000,,,17106
1211,4748,J55,22,旅游管理类,非定向,2,383,0,4,16700,罗江校区,包含专业：旅游管理、酒店管理,18130
1212,4765,D58,22,行政管理,非定向,4,383,8,4,31900,海南三亚,,18130
1213,4768,356,22,护理学,非定向,7,399,9,4,26000,东华大街校区,,15875
1214,4769,D35,22,工程造价,非定向,2,388,2,4,15600,成都校区,,17390
1215,4777,431,23,社会工作,非定向,13,388,15,4,26000,校本部,,17390
1216,4778,G27,23,金融学,非定向,2,408,2,4,22800,,大一就读嘉鱼校区，大二起就读武汉校区,14636
1217,4779,222,23,公共事业管理,非定向,3,442,4,4,5000,未央校区,,10023
1218,4784,449,23,工商管理,非定向,2,426,2,4,3880,校本部,,12136
1219,4786,A33,23,小学教育,非定向,5,400,6,4,18500,校本部,,15715
1220,4787,H49,23,行政管理,非定向,1,413,1,4,14980,,,13928
1221,4789,J53,23,社会工作,非定向,1,437,1,4,4400,弦歌大道校区,,10697
1222,4790,950,23,英语,非定向,2,409,2,4,21780,,,14492
1223,4793,C94,23,学前教育（师范类）,非定向,1,388,0,4,23800,郭店校区,,17390
1224,4803,LP4,23,市场营销（中外合作办学）,非定向,2,379,0,4,38500,三亚校区,要求考生的英语单科原始成绩不低于100分，并只招收有填报专业志愿的考生，且学生在校期间不能转换专业。,18670
1225,4806,H47,23,财务管理,非定向,1,422,1,4,15000,,新生第一学年在兰考校区培养，第二至第四学年在郑州校区培养。,12726
1226,4807,352,23,护理学,非定向,2,463,2,4,7920,,不招色盲色弱,7411
1227,4809,G54,23,人力资源管理,非定向,1,390,1,4,13000,共青城市校区,,17106
1228,4813,A06,23,商务英语,非定向,2,388,2,4,4270,蓉江校区,要求英语成绩不低于115分。,17390
1229,4815,719,23,审计学,非定向,4,449,4,4,4950,汾东校区,,9154
1230,4817,750,23,工程管理,非定向,3,394,1,4,22000,校本部,,16571
1231,4818,K00,23,广播电视学,非定向,3,421,2,4,5000,,,12842
1232,4824,E84,23,金融学,非定向,1,401,1,4,38000,崇明校区,,15577
1233,4829,838,23,人力资源管理,非定向,1,385,2,4,25000,净月南校区,,17842
1234,4832,M39,23,审计学,非定向,2,463,2,4,5500,淄博市科教园区校区,,7411
1235,4833,F08,23,健康服务与管理,非定向,3,379,1,4,32000,,,18670
1236,4834,948,23,市场营销,非定向,2,389,1,4,24000,校本部,,17250
1237,4838,951,23,护理学,非定向,3,404,4,4,24000,校本部,,15184
1238,4841,P25,23,国际经济与贸易,非定向,1,411,0,4,4200,和平校区,,14212
1239,4847,754,23,贸易经济,非定向,17,450,20,4,4400,西校区,,9034
1240,4850,858,23,朝鲜语,非定向,2,379,1,4,25000,,只招非朝鲜族考生,18670
1241,4851,A40,23,应用心理学,非定向,3,383,3,4,25000,净月校区,,18130
1242,4857,766,23,小学教育（语文）（师范类）,非定向,37,441,39,4,4200,校本部,,10173
1243,4858,015,23,英语（师范类）,非定向,1,424,1,4,4950,主校区,,12423
1244,4863,798,23,人力资源管理,非定向,2,442,2,4,5500,雁山校区,,10023
1245,4864,N28,23,国际商务,非定向,2,444,2,4,4800,郫都校区,,9776
1246,4868,058,23,汉语国际教育（师范类）,非定向,2,477,2,4,4200,北校区,只招女生。,5879
1247,4878,D58,23,法学,非定向,10,401,11,4,33900,海南三亚,,15577
1248,4879,C20,23,金融学,非定向,2,399,4,4,31000,珠海金湾,,15875
1249,4880,356,23,康复治疗学,非定向,5,391,5,4,26000,东华大街校区,,16961
1250,4888,431,24,英语,非定向,5,383,4,4,26000,校本部,,18130
1251,4890,950,24,日语,非定向,1,409,0,4,20900,,,14492
1252,4894,C90,24,工商管理（数字运营管理方向）,非定向,3,385,3,4,19000,校本部,,17842
1253,4897,449,24,会计学,非定向,2,455,2,4,3880,校本部,,8398
1254,4898,A01,24,审计学,非定向,1,389,1,4,26000,校本部,,17250
1255,4899,H49,24,财务管理,非定向,2,407,2,4,14980,,,14756
1256,4904,LP4,24,旅游管理（中外合作办学）,非定向,2,379,0,4,17250,三亚校区,要求考生的英语单科原始成绩不低于100分，并只招收有填报专业志愿的考生，且学生在校期间不能转换专业。,18670
1257,4905,D41,24,护理学,非定向,2,423,2,4,20000,校本部,,12567
1258,4907,090,24,法学,非定向,3,441,3,4,15000,校本部,,10173
1259,4910,D21,24,金融学,非定向,2,390,2,4,19800,靖安墨轩湖校区,,17106
1260,4915,M72,24,市场营销（数字化营销方向）,非定向,2,405,1,4,4400,英才校区,,15057
1261,4916,H47,24,会计学,非定向,2,409,2,4,15000,,新生第一学年在兰考校区培养，第二至第四学年在郑州校区培养。,14492
1262,4919,352,24,应用心理学,非定向,2,441,2,4,6600,,不招色盲色弱,10173
1263,4921,G12,24,工商管理类,非定向,2,467,2,4,4500,阳光校区,包含专业：工商管理、市场营销,6953
1264,4924,437,24,工商管理,非定向,3,388,3,4,27000,校本部,,17390
1265,4932,D68,24,小学教育,非定向,3,408,3,4,20000,河北省保定市,,14636
1266,4934,E84,24,法学（国际经济法方向）,非定向,5,412,5,4,38000,崇明校区,,14081
1267,4936,644,24,学前教育（师范类）,非定向,2,436,2,4,5060,校本部,,10816
1268,4938,838,24,工商管理,非定向,1,388,1,4,25000,净月南校区,,17390
1269,4940,K41,24,商务英语,非定向,2,431,2,4,4400,主校区,,11465
1270,4942,948,24,会计学,非定向,2,424,3,4,27500,校本部,,12423
1271,4943,D52,24,小学教育（师范类）,非定向,2,461,2,4,4620,桂林洋校区,,7653
1272,4945,767,24,历史学（师范类）,非定向,28,452,30,4,4200,校本部,,8757
1273,4951,754,24,市场营销,非定向,30,429,34,4,4400,西校区,,11719
1274,4955,394,24,护理学,非定向,2,412,3,4,17000,,,14081
1275,4958,791,24,汉语言文学,非定向,2,482,2,4,5050,相思湖校区,,5380
1276,4962,015,24,翻译,非定向,1,393,0,4,5800,主校区,,16696
1277,4965,B36,24,康复治疗学,非定向,1,437,1,4,19000,校本部,,10697
1278,4966,N28,24,物流管理,非定向,2,425,2,4,4800,郫都校区,,12275
1279,4972,370,24,网络与新媒体,非定向,6,389,8,4,25000,校本部,,17250
1280,4974,058,24,网络与新媒体,非定向,2,468,2,4,4200,北校区,只招女生。,6832
1281,4981,F08,24,养老服务管理,非定向,3,379,2,4,32000,,,18670
1282,4987,D58,24,法学（自贸港法律）,非定向,5,389,5,4,36900,海南三亚,,17250
1283,4991,449,25,电子商务,非定向,2,414,1,4,4350,校本部,,13783
1284,4992,482,25,互联网金融,非定向,1,385,1,4,24800,校本部,,17842
1285,4995,A01,25,资产评估,非定向,1,391,1,4,25000,校本部,,16961
1286,4996,J65,25,计算机科学与技术,非定向,2,393,2,4,21800,校本部,,16696
1287,5000,G42,25,英语,非定向,4,382,3,4,32000,,第一年在宁波杭州湾校区，后三年在本部校区,18266
1288,5003,E03,25,互联网金融,非定向,3,382,3,4,27500,校本部,,18266
1289,5004,765,25,教育学（师范类）,非定向,15,437,16,4,4200,校本部,,10697
1290,5009,352,25,公共事业管理,非定向,3,428,3,4,6325,,,11868
1291,5010,437,25,人力资源管理,非定向,3,393,3,4,27000,校本部,,16696
1292,5013,P25,25,公共事业管理,非定向,1,432,1,4,4200,和平校区,,11329
1293,5017,E27,25,电子商务,非定向,2,384,2,4,20800,本部,,17992
1294,5020,H52,25,人力资源管理,非定向,2,387,2,4,29800,校本部,,17548
1295,5022,838,25,物流管理,非定向,1,386,1,4,25000,净月南校区,,17686
1296,5026,333,25,小学教育（师范类）,非定向,3,449,3,4,5000,渭城校区,,9154
1297,5031,767,25,考古学,非定向,24,409,22,4,4200,校本部,,14492
1298,5046,858,25,蒙古语,非定向,3,380,3,4,25000,,只招非蒙古族考生,18521
1299,5050,B36,25,口腔医学技术,非定向,1,421,1,4,19000,校本部,,12842
1300,5051,370,25,广告学,非定向,6,385,7,4,25000,校本部,,17842
1301,5052,683,25,汉语言文学,非定向,2,426,2,4,21000,校本部,,12136
1302,5059,056,25,市场营销,非定向,1,435,1,4,5100,迎泽校区,,10940
1303,5069,431,25,日语,非定向,5,383,3,4,26000,校本部,,18130
1304,5070,645,25,新闻学,非定向,4,452,4,4,4600,校本部,,8757
1305,5072,D69,25,税收学,非定向,1,389,1,4,20000,校本部,,17250
1306,5079,A75,26,英语,非定向,1,452,1,4,5060,青岛,外语语种为英语,8757
1307,5082,J36,26,中国语言文学类,非定向,2,467,2,4,4400,龙子湖校区,包含专业：汉语言文学、汉语国际教育,6953
1308,5084,A01,26,物流管理,非定向,2,382,2,4,24000,校本部,,18266
1309,5085,437,26,会计学,非定向,3,395,4,4,27500,校本部,,16438
1310,5091,649,26,人力资源管理,非定向,4,455,4,4,4800,南浔校区,,8398
1311,5092,090,26,经济学,非定向,5,384,4,4,15000,校本部,,17992
1312,5094,867,26,汉语言文学,非定向,5,413,5,4,22800,校本部,,13928
1313,5097,765,26,英语（师范类）,非定向,35,428,35,4,4200,校本部,口试成绩合格,11868
1314,5103,482,26,会计学,非定向,1,418,1,4,24800,校本部,,13227
1315,5106,H49,26,审计学,非定向,2,418,2,4,14980,,,13227
1316,5107,614,26,宝石及材料工艺学,非定向,1,385,0,4,22000,校本部,,17842
1317,5125,D58,26,经济与金融,非定向,5,391,5,4,36900,海南三亚,,16961
1318,5129,A35,26,法学,非定向,2,415,2,4,26800,净月校区,,13636
1319,5130,J55,26,财务管理,非定向,2,389,3,4,16700,罗江校区,,17250
1320,5132,798,26,小学教育（师范类）,非定向,2,476,2,4,5000,雁山校区,,5964
1321,5135,370,26,市场营销,非定向,5,383,4,4,22000,校本部,,18130
1322,5136,683,26,英语,非定向,2,379,1,4,19000,校本部,,18670
1323,5137,E85,26,网络与新媒体,非定向,4,388,4,4,24800,校本部,,17390
1324,5141,085,26,地理科学（师范类）,非定向,1,434,1,4,5190,,不招色盲考生,11066
1325,5143,E27,26,财务管理,非定向,2,388,2,4,20800,本部,,17390
1326,5145,LP6,26,学前教育（中外合作办学）,非定向,5,412,5,4,18000,经开校区,师范类，与韩国大邱加图立大学合作办学,14081
1327,5150,548,26,地理科学（师范类）,非定向,2,450,2,4,5200,高新校区,,9034
1328,5152,A11,26,服装设计与工程,非定向,2,383,1,4,26000,,,18130
1329,5159,754,26,供应链管理,非定向,25,426,27,4,4400,西校区,,12136
1330,5163,836,26,工程造价,非定向,3,383,3,4,26000,,,18130
1331,5166,A40,26,护理学,非定向,10,389,14,4,25000,净月校区,,17250
1332,5168,887,26,英语,非定向,2,479,3,4,6875,校本部,,5673
1333,5170,838,26,供应链管理,非定向,1,383,0,4,25000,净月南校区,,18130
1334,5171,733,26,工程造价,非定向,3,387,4,4,22000,校本部,,17548
1335,5172,723,26,学前教育,非定向,1,400,1,4,15300,校本部,,15715
1336,5180,958,26,历史学（师范类）,非定向,2,469,2,4,3800,,,6732
1337,5183,446,27,法学,非定向,2,434,2,4,15000,江南校区,,11066
1338,5185,482,27,财务管理,非定向,1,416,1,4,24800,校本部,,13497
1339,5186,D86,27,汉语言文学,非定向,2,466,2,4,4000,主校区,,7074
1340,5187,A01,27,电子商务,非定向,2,382,1,4,24000,校本部,,18266
1341,5190,H49,27,市场营销,非定向,2,396,2,4,14980,,,16308
1342,5191,K28,27,国际经济与贸易,非定向,1,405,1,4,15000,綦江校区,,15057
1343,5192,614,27,汉语言文学,非定向,2,418,6,4,22000,校本部,,13227
1344,5197,H47,27,法学,非定向,2,428,2,4,15000,,新生第一学年在兰考校区培养，第二至第四学年在郑州校区培养。,11868
1345,5198,227,27,数字媒体技术,非定向,1,379,0,4,24600,南昌市,,18670
1346,5201,352,27,市场营销,非定向,3,403,3,4,5500,,,15309
1347,5208,C27,27,社会工作,非定向,3,439,3,4,4400,河南省郑州市,,10427
1348,5209,A06,27,市场营销,非定向,4,419,5,4,4270,蓉江校区,,13098
1349,5212,D41,27,口腔医学技术,非定向,1,453,1,4,23000,校本部,,8634
1350,5214,649,27,国际商务（英语单科成绩不低于100分）,非定向,3,427,3,4,4800,南浔校区,,12009
1351,5215,838,27,工程造价,非定向,2,398,2,4,25000,净月南校区,,16011
1352,5216,948,27,人力资源管理,非定向,2,389,2,4,24000,校本部,,17250
1353,5220,D58,27,会计学,非定向,6,390,6,4,36900,海南三亚,,17106
1354,5221,241,27,工商管理,非定向,2,452,2,4,4000,校本部,,8757
1355,5222,K00,27,网络与新媒体,非定向,3,456,4,4,4950,,,8255
1356,5225,K62,27,工商管理,非定向,2,386,2,4,27000,校本部,,17686
1357,5227,E84,27,会展经济与管理（双语班）,非定向,2,379,1,4,56000,崇明校区,,18670
1358,5228,552,27,学前教育,非定向,3,431,3,4,4400,校本部,,11465
1359,5233,936,27,大数据管理与应用,非定向,2,396,2,4,24600,校本部,,16308
1360,5234,E48,27,电子商务,非定向,2,387,4,4,21000,校本部,,17548
1361,5235,C85,27,烹饪与营养教育,非定向,2,388,1,4,15900,,,17390
1362,5240,836,27,财务管理,非定向,2,393,2,4,25000,,,16696
1363,5244,A40,27,健康服务与管理,非定向,2,391,3,4,25000,净月校区,,16961
1364,5246,C21,27,汉语国际教育,非定向,2,419,2,4,25000,珠海市,,13098
1365,5249,370,27,文化产业管理,非定向,4,385,4,4,22000,校本部,,17842
1366,5253,110,27,国际经济与贸易,非定向,2,418,2,4,,校本部,,13227
1367,5258,036,27,汉语言,非定向,2,458,2,4,4000,校本部,,7998
1368,5263,056,27,会计学,非定向,1,489,1,4,5100,迎泽校区,,4718
1369,5266,356,27,财务管理,非定向,3,396,3,4,26000,东华大街校区,,16308
1370,5269,A35,27,英语,非定向,4,382,2,4,26000,净月校区,,18266
1371,5271,090,27,金融工程,非定向,5,389,7,4,15000,校本部,,17250
1372,5272,765,27,历史学（师范类）,非定向,58,444,60,4,4200,校本部,,9776
1373,5273,164,27,会计学,非定向,2,424,2,4,22800,校本部,,12423
1374,5280,838,28,土木工程,非定向,1,383,0,4,26000,净月南校区,,18130
1375,5281,887,28,商务英语,非定向,1,470,0,4,6875,校本部,,6623
1376,5284,D58,28,财务管理,非定向,5,393,5,4,36900,海南三亚,,16696
1377,5290,E48,28,物流管理,非定向,2,385,3,4,21000,校本部,,17842
1378,5295,836,28,资产评估,非定向,2,388,2,4,25000,,,17390
1379,5301,A40,28,康复治疗学,非定向,5,399,6,4,25000,净月校区,,15875
1380,5306,370,28,互联网金融,非定向,2,386,2,4,22000,校本部,,17686
1381,5314,791,28,民族学,非定向,2,409,2,4,免费,相思湖校区,,14492
1382,5318,B36,28,护理学,非定向,2,445,2,4,19000,校本部,,9650
1383,5322,036,28,汉语国际教育,非定向,3,423,4,4,4000,校本部,,12567
1384,5323,421,28,会计学,非定向,3,459,3,4,3880,校本部,,7873
1385,5325,455,28,汉语言文学（师范类）,非定向,1,487,1,4,5390,滨湖校区,,4902
1386,5330,E98,28,英语,非定向,6,383,6,4,18000,主校区,,18130
1387,5331,356,28,英语,非定向,2,391,1,4,26000,东华大街校区,,16961
1388,5332,957,28,市场营销,非定向,1,417,1,4,3800,校本部,,13376
1389,5333,J55,28,学前教育,非定向,2,388,3,4,16700,罗江校区,,17390
1390,5337,765,28,思想政治教育（师范类）,非定向,57,455,60,4,4200,校本部,,8398
1391,5340,482,28,审计学,非定向,1,405,1,4,24800,校本部,,15057
1392,5343,H49,28,资产评估,非定向,2,394,2,4,14980,,,16571
1393,5344,G56,28,学前教育（师范类）,非定向,2,388,2,4,15000,安阳校区,,17390
1394,5346,614,28,英语,非定向,1,385,0,4,22000,校本部,,17842
1395,5350,514,28,财务管理,非定向,2,421,2,4,18700,校本部,,12842
1396,5361,J49,28,经济学,非定向,2,457,2,4,4600,校本部,,8107
1397,5363,C94,28,会计学,非定向,2,416,2,4,19800,遥墙校区,,13497
1398,5369,482,29,外国语言文学类,非定向,2,384,2,4,24800,校本部,包含专业：英语、德语、法语、俄语、商务英语,17992
1399,5370,H49,29,人力资源管理,非定向,1,401,1,4,14980,,,15577
1400,5371,G56,29,会计学,非定向,2,418,4,4,15000,安阳校区,,13227
1401,5376,549,29,汉语言文学,非定向,10,409,14,4,24000,校本部,,14492
1402,5378,514,29,电子商务,非定向,1,379,0,4,18700,校本部,,18670
1403,5381,H47,29,英语,非定向,2,387,3,4,15000,,新生第一学年在兰考校区培养，第二至第四学年在郑州校区培养。,17548
1404,5382,D58,29,工商管理,非定向,3,387,3,4,31900,海南三亚,,17548
1405,5394,241,29,会计学,非定向,2,470,2,4,4000,校本部,,6623
1406,5397,K62,29,市场营销,非定向,2,382,3,4,27000,校本部,,18266
1407,5401,639,29,心理学（师范类）,非定向,4,439,4,4,4900,廊坊校区,,10427
1408,5406,E48,29,国际商务,非定向,2,383,1,4,22000,校本部,,18130
1409,5407,A30,29,会计学,非定向,4,396,4,4,15500,校本部,,16308
1410,5409,C85,29,运动康复,非定向,4,390,5,4,14900,,,17106
1411,5410,838,29,工程管理,非定向,2,383,1,4,25000,净月南校区,,18130
1412,5415,936,29,会计学,非定向,6,401,6,4,25000,校本部,,15577
1413,5416,887,29,政治学类,非定向,1,472,1,4,5500,校本部,包含专业：外交学、国际政治,6374
1414,5420,K41,29,旅游管理与服务教育,非定向,2,402,2,4,5500,主校区,,15431
1415,5426,190,29,市场营销,非定向,4,396,4,4,4800,卡伦校区,,16308
1416,5429,791,29,历史学（师范类）,非定向,1,460,1,4,5050,相思湖校区,,7762
1417,5430,015,29,会计学,非定向,2,456,3,4,4950,主校区,,8255
1418,5435,480,29,教育学类（师范类）,非定向,2,462,2,4,4000,校本部,包含专业：教育学、小学教育、特殊教育,7537
1419,5436,832,29,特殊教育（师范类）,非定向,3,467,3,4,5280,卫星广场校区(东校区),,6953
1420,5442,056,29,审计学,非定向,1,487,1,4,5100,迎泽校区,,4902
1421,5443,404,29,市场营销,非定向,2,404,2,4,5000,校本部,,15184
1422,5445,876,29,法学,非定向,2,457,2,4,4000,本校区,,8107
1423,5446,A35,29,汉语国际教育,非定向,2,389,3,4,26000,净月校区,,17250
1424,5447,J55,29,小学教育,非定向,2,389,3,4,17000,罗江校区,,17250
1425,5449,649,29,金融工程,非定向,4,454,4,4,4800,南浔校区,,8525
1426,5451,090,29,会计学,非定向,5,409,5,4,15000,校本部,,14492
1427,5453,G55,29,英语,非定向,2,384,2,4,17000,校本部,,17992
1428,5454,A81,29,公共事业管理,非定向,2,424,2,4,4620,校本部,,12423
1429,5456,LVQ,2A,护理学（国际护理方向）,非定向,20,449,20,4,10000,校本部,,9154
1430,5457,842,2A,物流管理,非定向,10,404,8,4,5280,凯旋校区,,15184
1431,5458,B77,2A,金融学,非定向,1,394,2,4,25000,奢岭校区,,16571
1432,5461,654,2A,汉语言文学（师范类）,非定向,1,449,1,4,3650,校本部,,9154
1433,5467,424,2A,工商管理类,非定向,2,450,2,4,6000,桂林雁山校区,包含专业：工商管理、市场营销、人力资源管理,9034
1434,5469,B77,2B,市场营销,非定向,3,386,3,4,25000,奢岭校区,,17686
1435,5473,C00,2B,税收学,非定向,2,417,2,4,27500,校本部,,13376
1436,5478,A61,2B,应用心理学,非定向,2,464,2,4,6325,烟台校区,,7292
1437,5482,B77,2C,会计学,非定向,1,408,1,4,25000,奢岭校区,,14636
1438,5488,C00,2C,金融学,非定向,3,411,3,4,27500,校本部,,14212
1439,5494,B77,2D,财务管理,非定向,2,391,2,4,25000,奢岭校区,,16961
1440,5497,B77,2E,人力资源管理,非定向,3,391,3,4,25000,奢岭校区,,16961
1441,5498,C28,2E,旅游管理,非定向,1,405,1,4,3800,校本部,,15057
1442,5500,421,2E,旅游管理,非定向,3,395,2,4,3880,校本部,,16438
1443,5502,424,2E,风景园林,非定向,2,435,2,4,6000,桂林雁山校区,,10940
1444,5504,B77,2F,物流管理,非定向,2,385,2,4,25000,奢岭校区,,17842
1445,5505,K55,2F,市场营销,非定向,2,398,3,4,4600,澄碧校区,,16011
1446,5506,C00,2F,投资学,非定向,3,379,2,4,27500,校本部,,18670
1447,5509,A78,2F,教育学（师范类）,非定向,3,417,3,4,4400,校本部,,13376
1448,5514,701,2G,思想政治教育（师范类）,非定向,2,481,2,4,4000,吉首校区,,5476
1449,5515,B77,2G,电子商务,非定向,3,390,4,4,25000,奢岭校区,,17106
1450,5516,527,2H,园林,非定向,2,437,3,4,5000,星湖校区,,10697
1451,5520,A78,2K,英语（师范类）,非定向,3,439,3,4,4400,校本部,,10427
1452,5521,701,2K,人力资源管理,非定向,2,447,2,4,5000,张家界校区,,9388
1453,5522,K55,2K,审计学,非定向,2,439,2,4,4600,澄碧校区,,10427
1454,5532,K55,2P,电子商务,非定向,2,391,1,4,4600,澄碧校区,,16961
1455,5538,421,2S,地理科学（师范类）,非定向,2,429,2,4,4120,校本部,,11719
1456,5547,C28,2X,新闻学,非定向,1,438,1,4,3800,校本部,,10562
1457,5549,703,30,会计学,非定向,1,479,1,4,5000,长沙,,5673
1458,5553,C94,30,财务管理,非定向,2,405,2,4,19800,遥墙校区,,15057
1459,5554,D41,30,小学教育,非定向,1,421,1,4,20000,校本部,,12842
1460,5559,578,30,物流管理,非定向,2,379,2,4,35000,校本部,,18670
1461,5565,614,30,学前教育（师范类）,非定向,2,394,2,4,22000,校本部,,16571
1462,5566,F66,30,会计学,非定向,7,405,7,4,26000,济南校区,,15057
1463,5568,D58,30,市场营销（数字营销）,非定向,3,380,4,4,33900,海南三亚,,18521
1464,5573,958,30,思想政治教育（师范类）,非定向,2,488,2,4,3800,,,4799
1465,5575,644,30,汉语国际教育（师范类）,非定向,2,440,2,4,5060,校本部,,10303
1466,5577,887,30,中国语言文学类,非定向,1,497,1,4,4000,校本部,包含专业：汉语国际教育、汉语言文学,4071
1467,5578,A40,30,汉语国际教育,非定向,3,380,3,4,25000,净月校区,,18521
1468,5582,367,30,康复治疗学,非定向,2,395,2,4,23500,主校区,,16438
1469,5583,C85,30,学前教育,非定向,3,394,3,4,14900,,,16571
1470,5586,838,30,智能建造,非定向,1,384,1,4,26000,净月南校区,,17992
1471,5587,836,30,英语,非定向,2,387,2,4,25000,,,17548
1472,5590,936,30,财务管理,非定向,2,400,2,4,24600,校本部,,15715
1473,5592,015,30,审计学,非定向,1,447,1,4,4900,主校区,,9388
1474,5597,021,30,汉语言文学,非定向,2,490,3,4,4800,开发区校区,,4645
1475,5602,873,30,国际经贸规则,非定向,1,408,1,4,4500,校本部,,14636
1476,5606,A35,30,小学教育,非定向,2,405,2,4,26800,净月校区,,15057
1477,5607,J55,30,护理学,非定向,2,413,2,4,17000,罗江校区,,13928
1478,5608,528,30,传播学,非定向,1,447,1,4,29800,航天城校区,分国际视听传播实验班、融媒体新闻报道模块、融媒体广告创意模块；,9388
1479,5612,G27,30,法学,非定向,1,443,2,4,22800,,大一就读嘉鱼校区，大二起就读武汉校区,9897
1480,5614,455,30,英语（师范类）,非定向,1,446,1,4,5390,相山校区,英语单科成绩不低于115分,9517
1481,5615,228,30,国际经济与贸易,非定向,1,413,1,4,4660,湘湖校区,,13928
1482,5618,356,30,小学教育,非定向,4,402,6,4,26000,东华大街校区,,15431
1483,5631,973,30,交通运输（机场运行）,非定向,2,395,2,4,22000,校本部,校企合作，详见招生章程,16438
1484,5632,D86,30,法学,非定向,2,470,2,4,4000,主校区,,6623
1485,5633,J65,30,新能源科学与工程,非定向,2,388,2,4,19800,校本部,,17390
1486,5639,D72,31,护理学,非定向,1,409,1,4,19500,渤海校区,,14492
