,id,PreferenceOrder,CategoryName,AdmissionPlanCount,CollegeName,CollegeCode,AdmissionRatio,LowestScoreAdmissionRatio,LowestAdmissionScore,ExpectedApplicantsCount,RegisteredApplicantsCount,Shortfall_Count,AdmissionRegulationsURL,ranking,CollegeLevel,CollegeProvince,CollegeCity
265,5148,本科二批第一次,理科,6,惠州学院,845,1:1,356,356,6,6,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-441.dhtml,49484,,广东省,惠州市
266,5156,本科二批第一次,理科,13,南京邮电大学通达学院（独立学院）,685,1:1,359,359,13,13,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-6299602.dhtml,40811,,江苏省,南京市
267,5173,本科二批第一次,理科,5,山西应用科技学院（民办）,723,1:1,342,342,5,6,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1260.dhtml,54653,,山西省,临汾市
268,5181,本科二批第一次,理科,6,泰山科技学院（民办）,H52,1:1,333,333,6,5,1,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1869.dhtml,57633,,山东省,泰安市
269,5194,本科二批第一次,理科,10,广东石油化工学院,998,1:1,369,369,10,10,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-882.dhtml,36258,,广东省,茂名市
270,5196,本科二批第三次,理科,40,黑龙江财经学院（民办）,A01,1:1,333,333,40,28,12,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1642.dhtml,60194,,黑龙江省,哈尔滨市
271,5203,本科二批第一次,理科,57,沈阳城市建设学院（民办）,437,1:1,333,333,57,40,17,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1575.dhtml,58308,,辽宁省,沈阳市
272,5223,本科二批第一次,理科,8,山西能源学院,M71,1:1,369,369,8,9,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-5401286.dhtml,47874,,山西省,晋中市
273,5224,本科二批第一次,理科,982,内蒙古大学创业学院（独立学院）,E89,1:1,337,337,982,1018,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-18217120.dhtml,56992,,内蒙古自治区,呼和浩特市
274,5239,本科二批第二次,理科,71,长春财经学院（民办）,A35,1:1,333,333,71,67,4,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1848.dhtml,60194,,吉林省,长春市
275,5267,本科二批第一次,理科,7,广西医科大学,471,1:1,428,428,7,7,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-457.dhtml,30558,,广西壮族自治区,南宁市
276,5291,本科二批第一次,理科,6,扬州大学广陵学院（独立学院）,K74,1:1,335,335,6,6,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-7464922.dhtml,56309,,江苏省,扬州市
277,5292,本科二批第一次,理科,24,武汉华夏理工学院（民办）,733,1:1,333,333,24,22,2,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1907.dhtml,57968,,湖北省,武汉市
278,5298,本科二批第一次,理科,11,齐鲁医药学院（民办）,B36,1:1,369,369,11,11,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-612.dhtml,48492,,山东省,济南市
279,5315,本科二批第一次,理科,74,太原科技大学,101,1:1,367,367,74,76,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-92.dhtml,33081,,山西省,太原市
280,5342,本科二批第一次,理科,9,西安思源学院（民办）,514,1:1,333,333,9,8,1,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1545.dhtml,52414,,陕西省,西安市
281,5357,本科二批第一次,理科,11,湖北文理学院,G13,1:1,368,368,11,11,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-401.dhtml,48793,,湖北省,襄阳市
282,5365,本科二批第一次,理科,26,九江学院,421,1:1,366,366,26,26,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-939.dhtml,31351,,江西省,九江市
283,5368,本科二批第一次,理科,5,绵阳城市学院（民办）,760,1:1,352,352,5,5,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-5129536.dhtml,54022,,四川省,绵阳市
284,5380,本科二批第一次,理科,12,青岛农业大学海都学院（独立学院）,F65,1:1,346,346,12,12,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-442446.dhtml,55654,,山东省,青岛市
285,5395,本科二批第一次,理科,13,山西传媒学院,K00,1:1,367,367,13,13,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-5237768.dhtml,47215,,山西省,太原市
286,5408,本科二批第一次,理科,39,吉林师范大学博达学院（独立学院）,E22,1:1,333,333,39,38,1,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1867.dhtml,56992,,吉林省,吉林市
287,5418,本科二批第一次,理科,35,西南林业大学,081,1:1,349,349,35,36,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-526.dhtml,54991,,云南省,昆明市
288,5419,本科二批第一次,理科,4,宝鸡文理学院,952,1:1,380,380,4,5,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-563.dhtml,42684,,陕西省,宝鸡市
289,5440,本科二批第一次,理科,18,陇东学院,193,1:1,333,333,18,19,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-578.dhtml,47215,,甘肃省,庆阳市
290,5441,本科二批第一次,理科,10,贵州理工学院,K02,1:1,353,353,10,10,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-592558303.dhtml,53703,,贵州省,贵阳市
291,5452,本科二批第一次,理科,39,浙江水利水电学院,649,1:1,388,388,39,39,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-820.dhtml,34546,,浙江省,杭州市
292,5455,本科二批第一次,理科,20,内蒙古科技大学包头医学院,LVQ,1:1,403,403,20,23,0,,37756,,内蒙古自治区,包头市
293,5465,本科二批第一次,理科,59,大连工业大学艺术与信息工程学院（独立学院）,E03,1:1,333,333,59,51,8,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1570.dhtml,57633,,辽宁省,大连市
294,5468,本科二批第一次,理科,19,天津体育学院,552,1:1,381,381,19,19,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-62.dhtml,40811,,天津市,天津市
295,5480,本科二批第一次,理科,25,甘肃农业大学,955,1:1,349,349,25,28,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-574.dhtml,42062,,甘肃省,兰州市
296,5517,本科二批第一次,理科,1,西南林业大学,LVJ,1:1,410,410,1,1,0,,35683,,云南省,昆明市
297,5540,本科二批第一次,理科,97,河北工程大学,A10,1:1,387,387,97,98,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-66.dhtml,38372,,河北省,邯郸市
298,5545,本科二批第二次,理科,6,宁夏大学新华学院（独立学院）,C04,1:1,333,333,6,5,1,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1660.dhtml,60194,,宁夏回族自治区,银川市
299,5550,本科二批第一次,理科,10,湖南工商大学,703,1:1,411,411,10,12,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-426.dhtml,25058,,湖南省,长沙市
300,5563,本科二批第一次,理科,10,甘肃医学院,M51,1:1,389,389,10,13,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-915.dhtml,28182,,甘肃省,平凉市
301,5567,本科二批第一次,理科,20,齐鲁理工学院（民办）,F66,1:1,338,338,20,20,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-427247.dhtml,58641,,山东省,济南市
302,5584,本科二批第一次,理科,26,山西中医药大学,728,1:1,368,368,26,27,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-606.dhtml,48793,,山西省,太原市
303,5588,本科二批第一次,理科,16,山西工商学院（民办）,C85,1:1,333,333,16,15,1,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1931.dhtml,56992,,山西省,太原市
304,5603,本科二批第一次,理科,7,重庆财经学院（民办）,899,1:1,339,339,7,7,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1835.dhtml,53703,,重庆市,重庆市
305,5621,本科二批第一次,理科,15,武夷学院,E86,1:1,343,343,15,17,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-309.dhtml,31938,,福建省,南平市
306,5630,本科二批第一次,理科,7,烟台理工学院（民办）,472,1:1,333,333,7,5,2,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1682.dhtml,53362,,山东省,烟台市
307,5634,本科二批第一次,理科,18,荆州学院（民办）,J65,1:1,333,333,18,16,2,,58641,,湖北省,荆州市
308,5635,本科二批第二次,理科,30,济宁医学院,G10,1:1,384,384,30,31,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-346.dhtml,43684,,山东省,济宁市
309,5652,本科二批第一次,理科,9,兰州博文科技学院（民办）,A46,1:1,333,333,9,8,1,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1786.dhtml,50148,,甘肃省,兰州市
310,5656,本科二批第一次,理科,22,南昌大学科学技术学院（独立学院）,684,1:1,333,333,22,21,1,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1743.dhtml,52756,,江西省,南昌市
311,5657,本科二批第一次,理科,8,西安明德理工学院（民办）,585,1:1,345,345,8,8,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-485204.dhtml,56309,,陕西省,西安市
312,5662,本科二批第一次,理科,4,陆军工程大学,M53,1:1,448,448,4,13,0,,23253,,湖南省,南昌市
313,5664,本科二批第一次,理科,28,陕西国际商贸学院（民办）,614,1:1,336,336,28,30,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1547.dhtml,59238,,陕西省,咸阳市
314,5681,本科二批第一次,理科,18,西安欧亚学院（民办）,948,1:1,344,344,18,18,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1195.dhtml,54022,,陕西省,西安市
315,5731,本科二批第一次,理科,12,郑州轻工业大学,223,1:1,386,386,12,13,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-363.dhtml,34816,,河南省,郑州市
316,5732,本科二批第二次,理科,41,宁夏理工学院（民办）,973,1:1,333,333,41,34,7,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1088.dhtml,60194,,宁夏回族自治区,中卫市
317,5734,本科二批第一次,理科,4,桂林旅游学院,744,1:1,345,345,4,4,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-934.dhtml,34546,,广西壮族自治区,桂林市
318,5738,本科二批第一次,理科,18,武汉文理学院（民办）,D41,1:1,333,333,18,17,1,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1593.dhtml,52756,,湖北省,武汉市
319,5756,本科二批第三次,理科,78,吉林建筑科技学院（民办）,836,1:1,333,333,78,48,30,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1849.dhtml,60194,,吉林省,长春市
320,5761,本科二批第一次,理科,94,长春科技学院（民办）,356,1:1,337,337,94,98,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1851.dhtml,58923,,吉林省,长春市
321,5775,本科二批第一次,理科,30,河北科技师范学院,580,1:1,347,347,30,33,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-604.dhtml,49484,,河北省,秦皇岛市
322,5783,本科二批第一次,理科,9,西安培华学院（民办）,950,1:1,343,343,9,9,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-795.dhtml,42684,,陕西省,西安市
323,5785,本科二批第一次,理科,2,湖南女子学院,699,1:1,386,386,2,2,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-843.dhtml,43028,,湖南省,长沙市
324,5805,本科二批第一次,理科,48,丽江文化旅游学院（民办）,A33,1:1,333,333,48,43,5,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1663.dhtml,58923,,云南省,丽江市
325,5809,本科二批第一次,理科,7,安阳学院（民办）,G56,1:1,333,333,7,7,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1777.dhtml,60194,,河南省,安阳市
326,5823,本科二批第一次,理科,3,安顺学院,B21,1:1,348,348,3,3,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-517.dhtml,38067,,贵州省,安顺市
327,5848,本科二批第一次,理科,2,北京农学院,LN5,1:1,423,423,2,2,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-19.dhtml,31095,,北京市,北京市
328,5851,本科二批第一次,理科,33,大连工业大学,221,1:1,385,385,33,33,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-128.dhtml,30293,,辽宁省,大连市
329,5859,本科二批第一次,理科,9,长治学院,B28,1:1,347,347,9,9,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-103.dhtml,43028,,山西省,长治市
330,5864,本科二批第一次,理科,16,武汉轻工大学,055,1:1,412,412,16,16,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-390.dhtml,31351,,湖北省,武汉市
331,5873,本科二批第一次,理科,24,厦门工学院（民办）,H40,1:1,333,333,24,20,4,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1544.dhtml,56309,,福建省,厦门市
332,5892,本科二批第三次,理科,6,海南医学院,LVA,1:1,333,333,6,0,6,,60194,,海南省,海口市
333,5893,本科二批第二次,理科,22,武汉工程大学邮电与信息工程学院（独立学院）,C90,1:1,333,333,22,21,1,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1595.dhtml,60194,,湖北省,武汉市
334,5903,本科二批第一次,理科,41,北华航天工业学院,116,1:1,406,406,41,42,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-869.dhtml,36550,,河北省,廊坊市
335,5920,本科二批第三次,理科,22,沈阳城市学院（民办）,C88,1:1,333,333,22,6,16,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1587.dhtml,60194,,辽宁省,沈阳市
336,5934,本科二批第一次,理科,19,武汉生物工程学院（民办）,683,1:1,343,343,19,19,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1035.dhtml,51753,,湖北省,武汉市
337,5938,本科二批第一次,理科,22,长江师范学院,159,1:1,375,375,22,22,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-500.dhtml,43376,,重庆市,重庆市
338,5947,本科二批第一次,理科,85,长春工业大学人文信息学院（独立学院）,838,1:1,333,333,85,72,13,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1846.dhtml,43028,,吉林省,长春市
339,5952,本科二批第一次,理科,18,浙江海洋大学,492,1:1,388,388,18,18,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-260.dhtml,23526,,浙江省,舟山市
340,5954,本科二批第一次,理科,9,四川工商学院（民办）,D35,1:1,335,335,9,9,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1913.dhtml,54653,,四川省,成都市
341,5955,本科二批第一次,理科,13,阜阳师范大学,609,1:1,373,373,13,13,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-287.dhtml,47215,,安徽省,阜阳市
342,5974,本科二批第一次,理科,14,河南农业大学,590,1:1,381,381,14,14,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-367.dhtml,33673,,河南省,郑州市
343,5980,本科二批第一次,理科,7,西安翻译学院（民办）,951,1:1,336,336,7,7,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1197.dhtml,59238,,陕西省,西安市
344,5987,本科二批第三次,理科,15,贵州财经大学,432,1:1,333,333,15,14,1,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-521.dhtml,60194,,贵州省,贵阳市
345,6028,本科二批第一次,理科,10,南阳师范学院,LVT,1:1,404,404,10,10,0,,36852,,河南省,南阳市
346,6052,本科二批第二次,理科,10,唐山师范学院,A17,1:1,343,343,10,11,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-83.dhtml,56992,,河北省,唐山市
347,6056,本科二批第一次,理科,20,绍兴文理学院,589,1:1,407,407,20,22,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-267.dhtml,36550,,浙江省,绍兴市
348,6092,本科二批第一次,理科,43,吉林动画学院（民办）,370,1:1,333,333,43,39,4,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1852.dhtml,60194,,吉林省,长春市
349,6097,本科二批第一次,理科,122,吉林农业科技学院,854,1:1,342,342,122,125,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-810.dhtml,57291,,吉林省,吉林市
350,6107,本科二批第二次,理科,19,晋中信息学院（民办）,H49,1:1,333,333,19,17,2,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1803.dhtml,60194,,山西省,晋中市
351,6118,本科二批第一次,理科,9,桂林学院（民办）,F42,1:1,333,333,9,8,1,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1882.dhtml,58308,,广西壮族自治区,桂林市
352,6124,本科二批第一次,理科,28,西京学院（民办）,949,1:1,353,353,28,28,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1198.dhtml,53703,,陕西省,西安市
353,6125,本科二批第一次,理科,2,大连工业大学,LR1,1:1,406,406,2,2,0,,36852,,辽宁省,大连市
354,6132,本科二批第一次,理科,77,长春人文学院（民办）,A40,1:1,333,333,77,72,5,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1903.dhtml,57291,,吉林省,长春市
355,6138,本科二批第一次,理科,15,河北建筑工程学院,A15,1:1,346,346,15,17,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-73.dhtml,35981,,河北省,张家口市
356,6140,本科二批第一次,理科,2,平顶山学院,M74,1:1,346,346,2,2,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-667.dhtml,55967,,河南省,平顶山市
357,6150,本科二批第一次,理科,8,海南师范大学,LM7,1:1,433,433,8,8,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-883.dhtml,29233,,海南省,海口市
358,6156,本科二批第一次,理科,23,山东协和学院（民办）,C94,1:1,357,357,23,24,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1659.dhtml,30038,,山东省,济南市
359,6157,本科二批第一次,理科,16,山东石油化工学院,D86,1:1,387,387,16,20,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1709.dhtml,32506,,山东省,东营市
360,6169,本科二批第一次,理科,5,济宁学院,G11,1:1,395,395,5,5,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-356.dhtml,40203,,山东省,济宁市
361,6176,本科二批第一次,理科,28,沈阳理工大学,198,1:1,389,389,28,31,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-120.dhtml,27899,,辽宁省,沈阳市
362,6205,本科二批第一次,理科,17,海南师范大学,927,1:1,397,397,17,17,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-883.dhtml,39584,,海南省,海口市
363,6218,本科二批第一次,理科,5,信阳师范学院,666,1:1,368,368,5,5,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-374.dhtml,48793,,河南省,信阳市
364,6221,本科二批第一次,理科,16,北京中医药大学东方学院（独立学院）,D72,1:1,333,333,16,15,1,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-90586.dhtml,60194,,北京市,北京市
365,6224,本科二批第一次,理科,10,廊坊师范学院,639,1:1,370,370,10,10,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-84.dhtml,48200,,河北省,廊坊市
366,6233,本科二批第一次,理科,6,乐山师范学院,110,1:1,349,349,6,6,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-501.dhtml,54991,,四川省,乐山市
367,6238,本科二批第一次,理科,14,吉林建筑大学,830,1:1,343,343,14,16,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-159.dhtml,37146,,吉林省,长春市
368,6239,本科二批第一次,理科,15,丽水学院,J26,1:1,377,377,15,16,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-270.dhtml,36550,,浙江省,丽水市
369,6258,本科二批第二次,理科,26,上海第二工业大学,903,1:1,414,414,26,30,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-953.dhtml,34546,,上海市,上海市
370,6279,本科二批第一次,理科,14,江苏海洋大学,502,1:1,397,397,14,17,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-875.dhtml,26317,,江苏省,连云港市
371,6298,本科二批第一次,理科,5,湖北商贸学院（民办）,M15,1:1,339,339,5,5,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1603.dhtml,58308,,湖北省,武汉市
372,6311,本科二批第一次,理科,14,兰州文理学院,C28,1:1,385,385,14,14,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-856.dhtml,36852,,甘肃省,兰州市
373,6327,本科二批第一次,理科,6,甘肃民族师范学院,J52,1:1,365,365,6,6,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-855.dhtml,49833,,甘肃省,甘南藏族自治州
374,6330,本科二批第三次,理科,6,海南科技职业大学（民办）,N48,1:1,333,333,6,1,5,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-6252403.dhtml,60194,,海南省,海口市
375,6333,本科二批第一次,理科,1,云南农业大学,LVD,1:1,378,378,1,2,0,,45586,,云南省,昆明市
376,6338,本科二批第一次,理科,18,吉林农业大学,L93,1:1,357,357,18,19,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-161.dhtml,50780,,吉林省,长春市
377,6341,本科二批第一次,理科,7,北京理工大学珠海学院（独立学院）,C21,1:1,374,374,7,7,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1916.dhtml,42062,,广东省,珠海市
378,6361,本科二批第一次,理科,50,忻州师范学院,015,1:1,341,341,50,51,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-105.dhtml,57633,,山西省,忻州市
379,6362,本科二批第一次,理科,8,大连交通大学,238,1:1,449,449,8,12,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-126.dhtml,25058,,辽宁省,大连市
380,6363,本科二批第一次,理科,19,绵阳师范学院,548,1:1,347,347,19,19,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-493.dhtml,55654,,四川省,绵阳市
381,6374,本科二批第一次,理科,62,洛阳理工学院,596,1:1,367,367,62,63,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-714.dhtml,47874,,河南省,洛阳市
382,6375,本科二批第一次,理科,44,天津财经大学珠江学院（独立学院）,787,1:1,333,333,44,43,1,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1369415.dhtml,54991,,天津市,天津市
383,6379,本科二批第二次,理科,23,南昌工学院（民办）,227,1:1,333,333,23,17,6,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1735.dhtml,60194,,江西省,南昌市
384,6406,本科二批第二次,理科,6,潍坊科技学院（民办）,730,1:1,333,333,6,5,1,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1324.dhtml,60194,,山东省,潍坊市
385,6409,本科二批第一次,理科,33,江西科技学院（民办）,936,1:1,333,333,33,25,8,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-631.dhtml,57291,,江西省,南昌市
386,6417,本科二批第二次,理科,1,锦州医科大学,LS6,1:1,333,333,1,0,1,,60194,,辽宁省,锦州市
387,6426,本科二批第一次,理科,6,天水师范学院,G15,1:1,344,344,6,6,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-579.dhtml,50485,,甘肃省,天水市
388,6428,本科二批第一次,理科,8,湖北理工学院,687,1:1,376,376,8,8,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-668.dhtml,36852,,湖北省,黄石市
389,6432,本科二批第一次,理科,4,沈阳师范大学,810,1:1,409,409,4,5,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-140.dhtml,35981,,辽宁省,沈阳市
390,6445,本科二批第一次,理科,2,山西工学院,B99,1:1,349,349,2,3,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1802.dhtml,54991,,山西省,朔州市
391,6447,本科二批第一次,理科,12,西安文理学院,607,1:1,396,396,12,13,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-722.dhtml,31351,,陕西省,西安市
392,6453,本科二批第一次,理科,7,商洛学院,532,1:1,341,341,7,8,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-793.dhtml,48492,,陕西省,商洛市
393,6460,本科二批第一次,理科,7,南阳理工学院,B96,1:1,384,384,7,8,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-880.dhtml,35981,,河南省,南阳市
394,6472,本科二批第一次,理科,39,天津城建大学,553,1:1,400,400,39,40,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-603.dhtml,31351,,天津市,天津市
395,6483,本科二批第一次,理科,11,右江民族医学院,M01,1:1,344,344,11,12,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-458.dhtml,55654,,广西壮族自治区,百色市
396,6499,本科二批第二次,理科,71,天津仁爱学院（民办）,E14,1:1,333,333,71,63,8,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-481255.dhtml,60194,,天津市,天津市
397,6506,本科二批第一次,理科,12,湖南人文科技学院,B10,1:1,360,360,12,13,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-425.dhtml,41156,,湖南省,娄底市
398,6510,本科二批第一次,理科,10,北华航天工业学院,LC7,1:1,407,407,10,10,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-869.dhtml,34816,,河北省,廊坊市
399,6511,本科二批第二次,理科,40,中原工学院,214,1:1,349,349,40,40,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-366.dhtml,54991,,河南省,郑州市
400,6535,本科二批第一次,理科,9,安阳工学院,B88,1:1,342,342,9,13,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-775.dhtml,44650,,河南省,安阳市
401,6541,本科二批第一次,理科,15,淮南师范学院,323,1:1,333,333,15,14,1,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-297.dhtml,54340,,安徽省,淮南市
402,6557,本科二批第一次,理科,9,重庆外语外事学院（民办）,K28,1:1,333,333,9,7,2,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1833.dhtml,53362,,重庆市,重庆市
403,6569,本科二批第一次,理科,8,郑州工业应用技术学院（民办）,394,1:1,355,355,8,8,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1229.dhtml,53061,,河南省,郑州市
