,id,PreferenceOrder,CategoryName,AdmissionPlanCount,CollegeName,CollegeCode,AdmissionRatio,LowestScoreAdmissionRatio,LowestAdmissionScore,ExpectedApplicantsCount,RegisteredApplicantsCount,Shortfall_Count,AdmissionRegulationsURL,MajorCode,MajorName,PlanNature,PlannedEnrollmentCount,MajorLowestAdmissionScore,MajorRegisteredApplicantsCount,DurationOfStudy,TuitionFee,LocationOfSchool,MajorNotes,CollegeLevel,ranking,CollegeProvince,CollegeCity
331,1393,本科二批第一次,理科,16,景德镇陶瓷大学,228,1:1,349,349,16,16,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-319.dhtml,04,粉体材料科学与工程,非定向,1,403,1,4,4940,湘湖校区,,,37756,江西省,景德镇市
332,1396,本科二批第三次,理科,57,沈阳城市建设学院（民办）,437,1:1,333,333,57,40,17,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1575.dhtml,04,土木工程,非定向,10,333,3,4,27500,校本部,,,60194,辽宁省,沈阳市
333,1397,本科二批第一次,理科,22,太原学院,719,1:1,350,350,22,24,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-745.dhtml,04,智能科学与技术,非定向,3,388,3,4,5280,汾东校区,,,42359,山西省,太原市
334,1399,本科二批第一次,理科,14,河南农业大学,590,1:1,381,381,14,14,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-367.dhtml,04,林学类,非定向,2,430,2,4,5000,,不招色弱色盲考生。包含专业：林学、经济林,,30038,河南省,郑州市
335,1400,本科二批第一次,理科,72,防灾科技学院,B48,1:1,389,389,72,74,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-900.dhtml,04,资源勘查工程,非定向,2,396,2,4,4900,校本部,,,39906,河北省,廊坊市
336,1401,本科二批第一次,理科,35,集美大学诚毅学院（独立学院）,F37,1:1,347,347,35,35,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1766.dhtml,04,国际经济与贸易,非定向,2,362,2,4,18000,福建厦门,,,50780,福建省,厦门市
337,1402,本科二批第二次,理科,15,潍坊医学院,352,1:1,409,409,15,16,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-341.dhtml,04,预防医学,非定向,3,409,2,5,7590,,不招色盲色弱,,35981,山东省,潍坊市
338,1403,本科二批第一次,理科,14,郑州航空工业管理学院,J36,1:1,406,406,14,15,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-382.dhtml,04,物流管理与工程类,非定向,2,406,0,4,5000,龙子湖校区,包含专业：物流管理、物流工程,,36852,河南省,郑州市
339,1404,本科二批第一次,理科,35,大连医科大学中山学院（独立学院）,F28,1:1,349,349,35,35,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1579.dhtml,04,康复治疗学,非定向,2,382,2,4,28000,校本部,,,44318,辽宁省,大连市
340,1405,本科二批第一次,理科,28,周口师范学院,151,1:1,358,358,28,29,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-375.dhtml,04,光电信息科学与工程,非定向,2,371,2,4,5000,校本部,,,47874,河南省,周口市
341,1407,本科二批第一次,理科,7,南阳理工学院,B96,1:1,384,384,7,8,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-880.dhtml,04,电气工程及其自动化,非定向,2,434,2,4,5000,校本部,,,28969,河南省,南阳市
342,1409,本科二批第一次,理科,9,西南财经大学天府学院（独立学院）,E55,1:1,362,362,9,9,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-5397737.dhtml,04,金融学,非定向,1,362,0,4,17000,,前2年在绵阳校区，后2年在成都校区,,50780,四川省,成都市
343,1410,本科二批第一次,理科,71,天津仁爱学院（民办）,E14,1:1,333,333,71,63,8,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-481255.dhtml,04,智能交互设计,非定向,2,337,2,4,26000,校本部,,,58923,天津市,天津市
344,1412,本科二批第一次,理科,50,忻州师范学院,015,1:1,341,341,50,51,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-105.dhtml,04,法学,非定向,2,439,2,4,4950,主校区,,,27654,山西省,忻州市
345,1413,本科二批第一次,理科,26,南昌工程学院,146,1:1,369,369,26,27,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-769.dhtml,04,水利水电工程,非定向,4,426,4,4,4530,瑶湖校区,,,31095,江西省,南昌市
346,1414,本科二批第一次,理科,118,华北科技学院,461,1:1,349,349,118,119,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-730.dhtml,04,采矿工程,非定向,8,399,8,4,4900,校本部,只录取有专业志愿的男生,,38969,河北省,廊坊市
347,1416,本科二批第一次,理科,23,齐齐哈尔医学院,B42,1:1,400,400,23,23,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-741.dhtml,04,临床医学,非定向,7,448,8,5,6500,齐齐哈尔市,,,25324,黑龙江省,齐齐哈尔市
348,1417,本科二批第一次,理科,122,吉林农业科技学院,854,1:1,342,342,122,125,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-810.dhtml,04,应用化学,非定向,2,342,2,4,5000,九站校区,,,57291,吉林省,吉林市
349,1418,本科二批第一次,理科,14,武汉城市学院（民办）,646,1:1,333,333,14,12,2,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1591.dhtml,04,日语,非定向,1,333,0,4,20800,,第一年在红安校区，第二年以后回武汉校本部,,60194,湖北省,武汉市
350,1421,本科二批第一次,理科,25,长治医学院,714,1:1,389,389,25,31,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-98.dhtml,04,医学影像学,非定向,1,459,1,5,5480,校本部,,,22507,山西省,长治市
351,1422,本科二批第一次,理科,120,大连东软信息学院（民办）,D30,1:1,337,337,120,121,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1874.dhtml,04,软件工程,非定向,16,366,16,4,28000,博川校区,,,49484,辽宁省,大连市
352,1423,本科二批第一次,理科,15,河北建筑工程学院,A15,1:1,346,346,15,17,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-73.dhtml,04,勘查技术与工程,非定向,2,346,2,4,4900,校本部,,,55967,河北省,张家口市
353,1425,本科二批第二次,理科,36,邵阳学院,696,1:1,349,349,36,36,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-421.dhtml,04,管理科学,非定向,2,349,1,4,,七里坪校区,,,54991,湖南省,邵阳市
354,1426,本科二批第一次,理科,5,湖北医药学院,865,1:1,429,429,5,5,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-670.dhtml,04,临床医学,非定向,2,462,2,5,,校本部,,,21823,湖北省,十堰市
355,1430,本科二批第一次,理科,981,内蒙古鸿德文理学院（民办）,E87,1:1,333,333,981,1025,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-46949665.dhtml,04,学前教育（师范类）,非定向,23,349,27,4,16000,校本部,,,54991,内蒙古自治区,呼和浩特市
356,1432,本科二批第一次,理科,21,广州应用科技学院（民办）,D34,1:1,333,333,21,16,5,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1898.dhtml,04,大数据管理与应用,非定向,2,342,3,4,29800,肇庆校区,,,57291,广东省,广州市
357,1433,本科二批第一次,理科,147,长春工程学院,430,1:1,350,350,147,150,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-809.dhtml,04,自动化,非定向,4,428,4,4,5400,湖西校区,,,30558,吉林省,长春市
358,1435,本科二批第一次,理科,44,天津财经大学珠江学院（独立学院）,787,1:1,333,333,44,43,1,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1369415.dhtml,04,财务管理,非定向,5,386,5,4,15000,天津市宝坻区,,,43028,天津市,天津市
359,1436,本科二批第一次,理科,156,大连民族大学,021,1:1,393,393,156,162,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-949.dhtml,04,行政管理,非定向,1,437,1,4,5200,金石滩校区,,,28182,辽宁省,大连市
360,1437,本科二批第一次,理科,15,辽宁科技学院,174,1:1,355,355,15,15,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-806.dhtml,04,电气工程及其自动化,非定向,2,444,2,4,4900,校本部,,,26317,辽宁省,本溪市
361,1438,本科二批第一次,理科,61,天津理工大学中环信息学院（独立学院）,D70,1:1,333,333,61,59,2,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-404954.dhtml,04,电气工程与智能控制,非定向,4,364,4,4,18000,主校区,,,50148,天津市,天津市
362,1439,本科二批第一次,理科,20,山东中医药大学,A74,1:1,409,409,20,22,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-344.dhtml,04,中西医临床医学,非定向,3,455,3,5,7900,长清校区,,,23526,山东省,济南市
363,1441,本科二批第一次,理科,6,甘肃政法大学,957,1:1,418,418,6,6,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-432333.dhtml,04,知识产权,非定向,1,466,1,4,4300,校本部,,,20873,甘肃省,兰州市
364,1442,本科二批第二次,理科,59,大连工业大学艺术与信息工程学院（独立学院）,E03,1:1,333,333,59,51,8,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1570.dhtml,04,网络与新媒体,非定向,2,333,1,4,27000,校本部,,,60194,辽宁省,大连市
365,1445,本科二批第一次,理科,11,湖南医药学院,707,1:1,369,369,11,12,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-993.dhtml,04,预防医学,非定向,1,409,1,5,5500,锦溪校区,不录取色盲、色弱考生,,35981,湖南省,怀化市
366,1446,本科二批第一次,理科,24,厦门工学院（民办）,H40,1:1,333,333,24,20,4,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1544.dhtml,04,新能源材料与器件,非定向,3,341,3,4,28000,校本部,,,57633,福建省,厦门市
367,1447,本科二批第一次,理科,42,厦门大学嘉庚学院（独立学院）,A98,1:1,351,351,42,42,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1764.dhtml,04,国际经济与贸易,非定向,2,368,2,4,21000,,,,48793,福建省,厦门市
368,1448,本科二批第三次,理科,34,哈尔滨远东理工学院（民办）,A47,1:1,333,333,34,29,5,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1645.dhtml,04,机器人工程,非定向,4,333,1,4,25800,哈尔滨,,,60194,黑龙江省,哈尔滨市
369,1449,本科二批第一次,理科,26,上海第二工业大学,903,1:1,414,414,26,30,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-953.dhtml,04,自动化,非定向,3,448,4,4,7000,校本部,,,25324,上海市,上海市
370,1450,本科二批第一次,理科,50,青岛工学院（民办）,E48,1:1,333,333,50,45,5,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-406136.dhtml,04,能源与动力工程,非定向,3,349,3,4,25000,校本部,,,54991,山东省,青岛市
371,1451,本科二批第一次,理科,3,南昌医学院,A67,1:1,428,428,3,4,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1750.dhtml,04,中西医临床医学,非定向,1,440,1,5,4350,小蓝校区,不招色盲色弱考生,,27392,江西省,南昌市
372,1453,本科二批第一次,理科,76,辽宁财贸学院（民办）,H15,1:1,333,333,76,68,8,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-396816.dhtml,04,互联网金融,非定向,4,333,3,4,26800,校本部,,,60194,辽宁省,沈阳市
373,1454,本科二批第一次,理科,11,青岛城市学院（民办）,482,1:1,333,333,11,11,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1701.dhtml,04,工程管理,非定向,1,337,2,4,24800,校本部,,,58923,山东省,青岛市
374,1455,本科二批第一次,理科,18,荆州学院（民办）,J65,1:1,333,333,18,16,2,,04,土木工程,非定向,2,333,2,4,19800,校本部,,,60194,湖北省,荆州市
375,1456,本科二批第三次,理科,40,黑龙江财经学院（民办）,A01,1:1,333,333,40,28,12,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1642.dhtml,04,保险学,非定向,1,333,0,4,24000,校本部,,,60194,黑龙江省,哈尔滨市
376,1457,本科二批第一次,理科,40,哈尔滨华德学院（民办）,451,1:1,333,333,40,40,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1650.dhtml,04,机械设计制造及其自动化（英才班）,非定向,10,336,11,4,26800,校本部,,,59238,黑龙江省,哈尔滨市
377,1458,本科二批第一次,理科,14,三峡大学科技学院（独立学院）,446,1:1,339,339,14,14,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1592.dhtml,04,电气工程及其自动化（含电力系统、输电线路工程方向）,非定向,2,404,4,4,18000,江南校区,,,37438,湖北省,宜昌市
378,1459,本科二批第一次,理科,12,文华学院（民办）,164,1:1,351,351,12,12,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1615.dhtml,04,智能电网信息工程,非定向,2,351,2,4,22000,校本部,,,54340,陕西省,西安市
379,1462,本科二批第一次,理科,5,武汉纺织大学外经贸学院（独立学院）,N41,1:1,354,354,5,5,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1596.dhtml,04,物流管理,非定向,1,354,1,4,21800,校本部,,,53362,湖北省,武汉市
380,1465,本科二批第二次,理科,17,辽宁师范大学海华学院（独立学院）,F29,1:1,333,333,17,16,1,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1582.dhtml,04,汉语言文学,非定向,2,378,3,4,27000,校本部,,,45586,辽宁省,大连市
381,1466,本科二批第一次,理科,8,上海财经大学浙江学院（独立学院）,H96,1:1,333,333,8,7,1,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-18692290.dhtml,04,财务管理,非定向,2,373,2,4,24750,校本部,,,47215,浙江省,绍兴市
382,1467,本科二批第一次,理科,8,中国计量大学现代科技学院（独立学院）,D73,1:1,339,339,8,9,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1637.dhtml,04,机械设计制造及其自动化,非定向,1,345,1,4,26000,义乌,,,56309,江苏省,南京市
383,1469,本科二批第一次,理科,4,桂林旅游学院,744,1:1,345,345,4,4,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-934.dhtml,04,旅游管理,非定向,1,345,1,4,4587,校本部,,,56309,广西壮族自治区,桂林市
384,1471,本科二批第一次,理科,44,潍坊学院,966,1:1,361,361,44,44,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-711.dhtml,04,物理学（师范类）,非定向,2,418,2,4,6325,主校区,,,33373,山东省,潍坊市
385,1472,本科二批第一次,理科,28,吉林外国语大学（民办）,858,1:1,333,333,28,26,2,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-679.dhtml,04,国际经济与贸易,非定向,2,334,2,4,24000,,,,59878,吉林省,长春市
386,1475,本科二批第一次,理科,123,吉林农业大学,840,1:1,376,376,123,123,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-161.dhtml,04,环境科学与工程类,非定向,5,376,4,4,5400,净月校区,包含专业：环境工程、环境科学,,46275,吉林省,长春市
387,1476,本科二批第一次,理科,19,甘肃中医药大学,P25,1:1,360,360,19,20,0,,04,中西医临床医学,非定向,1,443,2,5,4600,和平校区,不招色盲色弱考生,,26592,甘肃省,兰州市
388,1478,本科二批第一次,理科,20,辽宁石油化工大学,414,1:1,369,369,20,22,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-124.dhtml,04,采矿工程,非定向,2,385,2,4,5200,辽宁省抚顺市,,,43376,辽宁省,抚顺市
389,1479,本科二批第二次,理科,28,长沙医学院（民办）,G16,1:1,381,381,28,29,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-610.dhtml,04,医学影像学,非定向,4,404,5,5,41544,长沙校区,,,37438,湖南省,长沙市
390,1481,本科二批第三次,理科,28,北京第二外国语学院中瑞酒店管理学院（独立学院）,F89,1:1.05,333,333,30,3,27,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-15323559.dhtml,04,人力资源管理,非定向,5,333,1,4,49800,北京市大兴区,,,60194,北京市,北京市
391,1482,本科二批第二次,理科,114,长春建筑学院（民办）,349,1:1,333,333,114,87,27,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1850.dhtml,04,人工智能,非定向,6,333,4,4,25000,高新校区,,,60194,吉林省,长春市
392,1485,本科二批第一次,理科,20,山西工程技术学院,K89,1:1,345,345,20,20,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1003434186.dhtml,04,计算机科学与技术,非定向,1,407,1,4,5280,校本部,,,36550,山西省,阳泉市
393,1488,本科二批第一次,理科,10,西安汽车职业大学（民办）,C67,1:1,337,337,10,11,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1977.dhtml,04,新能源汽车工程技术,非定向,1,342,1,4,23800,临潼校区,职业本科,,57291,陕西省,西安市
394,1491,本科二批第三次,理科,40,广州城市理工学院（民办）,K62,1:1,333,333,40,36,4,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1247825.dhtml,04,物流工程,非定向,2,333,0,4,27000,校本部,,,60194,广东省,广州市
395,1492,本科二批第二次,理科,7,昆明理工大学津桥学院（独立学院）,D29,1:1,333,333,7,4,3,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1664.dhtml,04,通信工程,非定向,1,333,0,4,22000,昆明市,不招色盲的考生,,60194,云南省,昆明市
396,1493,本科二批第一次,理科,10,吉利学院（民办）,A09,1:1,333,333,10,10,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1283.dhtml,04,计算机类,非定向,2,349,3,4,26800,成都校区,包含专业：计算机科学与技术、数据科学与大数据技术、网络工程、虚拟现实技术,,54991,浙江省,杭州市
397,1494,本科二批第一次,理科,39,天津城建大学,553,1:1,400,400,39,40,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-603.dhtml,04,土木工程,非定向,1,426,1,4,5400,校本部,,,31095,天津市,天津市
398,1495,本科二批第一次,理科,29,云南农业大学,B68,1:1,348,348,29,29,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-525.dhtml,04,智慧农业,非定向,1,412,1,4,4500,校本部,,,35111,云南省,昆明市
399,1498,本科二批第二次,理科,226,塔里木大学,075,1:1,347,347,226,231,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-591.dhtml,04,种子科学与工程,非定向,10,347,9,4,3000,校本部,,,55654,新疆维吾尔自治区,阿拉尔市
400,1500,本科二批第一次,理科,158,黑龙江科技大学,457,1:1,369,369,158,160,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-178.dhtml,04,电气工程与智能控制,非定向,5,448,7,4,5000,校本部,,,25324,黑龙江省,哈尔滨市
401,1501,本科二批第一次,理科,2,西安工商学院（民办）,D37,1:1,372,372,2,2,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1923.dhtml,04,电气工程及其自动化,非定向,2,372,2,4,27500,校本部,,,47568,陕西省,西安市
402,1502,本科二批第一次,理科,16,喀什大学,857,1:1,344,344,16,19,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-596.dhtml,04,经济统计学,非定向,2,358,2,4,3500,新泉校区,,,52097,新疆维吾尔自治区,喀什地区
403,1503,本科二批第一次,理科,32,天津商业大学宝德学院（独立学院）,704,1:1,341,341,32,32,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1901.dhtml,04,金融学类,非定向,8,345,8,4,15000,校本部,包含专业：金融学、国际经济与贸易、电子商务,,56309,天津市,天津市
404,1504,本科二批第一次,理科,44,辽宁何氏医学院（民办）,E17,1:1,341,341,44,45,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1855.dhtml,04,医学影像技术,非定向,5,344,5,4,24000,校本部,,,56652,辽宁省,沈阳市
405,1505,本科二批第一次,理科,85,长春工业大学人文信息学院（独立学院）,838,1:1,333,333,85,72,13,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1846.dhtml,04,车辆工程,非定向,2,336,2,4,26000,净月南校区,,,59238,吉林省,长春市
406,1507,本科二批第三次,理科,159,辽宁对外经贸学院（民办）,808,1:1,333,333,159,106,53,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-627.dhtml,04,电子商务,非定向,6,333,3,4,30000,校本部,,,60194,辽宁省,大连市
407,1508,本科二批第二次,理科,18,浙江海洋大学,492,1:1,388,388,18,18,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-260.dhtml,04,生物科学,非定向,2,388,0,4,4800,前两年在定海校区，后两年在新城校区就读,,,42359,浙江省,舟山市
408,1512,本科二批第一次,理科,16,山西工商学院（民办）,C85,1:1,333,333,16,15,1,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1931.dhtml,04,财务管理,非定向,4,360,4,4,14900,,,,51427,山西省,太原市
409,1513,本科二批第一次,理科,71,长春财经学院（民办）,A35,1:1,333,333,71,67,4,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1848.dhtml,04,金融学,非定向,6,340,7,4,26800,净月校区,,,57968,吉林省,长春市
410,1516,本科二批第一次,理科,57,吉林医药学院,500,1:1,347,347,57,59,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1945.dhtml,04,预防医学,非定向,4,408,4,5,6160,高新校区,,,36258,吉林省,吉林市
411,1517,本科二批第一次,理科,62,湖南农业大学,065,1:1,389,389,62,63,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-414.dhtml,04,植物保护,非定向,2,427,2,4,3600,校本部,,,30825,湖南省,长沙市
412,1518,本科二批第一次,理科,158,长春电子科技学院（民办）,A11,1:1,334,334,158,160,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1847.dhtml,04,测控技术与仪器,非定向,4,334,2,4,26000,,,,59878,吉林省,长春市
413,1520,本科二批第一次,理科,17,河北北方学院,467,1:1,386,386,17,19,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-78.dhtml,04,医学影像学,非定向,2,464,2,5,5700,河北省张家口市,色盲、色弱不予录取,,21374,河北省,张家口市
414,1521,本科二批第一次,理科,54,长春工业大学,346,1:1,368,368,54,56,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-158.dhtml,04,工业设计,非定向,1,431,1,4,5940,南湖校区,,,29746,吉林省,长春市
415,1522,本科二批第一次,理科,32,南昌理工学院（民办）,367,1:1,333,333,32,25,7,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-222248.dhtml,04,学前教育,非定向,2,343,2,4,23500,主校区,,,56992,江西省,南昌市
416,1526,本科二批第三次,理科,78,吉林建筑科技学院（民办）,836,1:1,333,333,78,48,30,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1849.dhtml,04,城市地下空间工程,非定向,3,333,1,4,25000,,,,60194,吉林省,长春市
417,1527,本科二批第三次,理科,25,福州外语外贸学院（民办）,H57,1:1,333,333,25,17,8,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-2001.dhtml,04,金融工程,非定向,2,333,1,4,26840,校本部,,,60194,福建省,福州市
418,1528,本科二批第一次,理科,10,沈阳医学院,824,1:1,369,369,10,15,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-138.dhtml,04,医学影像学,非定向,1,469,1,5,5500,校本部,外语只用英语授课，不招收色盲色弱考生,,20157,辽宁省,沈阳市
419,1529,本科二批第一次,理科,12,邯郸学院,112,1:1,348,348,12,15,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-87.dhtml,04,生物技术,非定向,3,370,3,4,4900,河北省邯郸市,,,48200,河北省,邯郸市
420,1532,本科二批第一次,理科,100,吉林化工学院,839,1:1,347,347,100,103,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-160.dhtml,04,材料成型及控制工程,非定向,3,379,3,4,5940,龙潭校区,,,45236,吉林省,吉林市
421,1534,本科二批第一次,理科,6,乐山师范学院,110,1:1,349,349,6,6,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-501.dhtml,04,心理学,非定向,2,368,2,4,,校本部,,,48793,四川省,乐山市
422,1535,本科二批第一次,理科,80,黑龙江工业学院,873,1:1,348,348,80,84,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-813.dhtml,04,数据科学与大数据技术,非定向,3,405,3,4,5000,校本部,,,37146,黑龙江省,鸡西市
423,1536,本科二批第一次,理科,44,南京工程学院,100,1:1,417,417,44,47,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-754.dhtml,04,材料成型及控制工程,非定向,2,450,2,4,5800,校本部,,,24795,江苏省,南京市
424,1538,本科二批第一次,理科,2,北京农学院,523,1:1,443,443,2,2,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-19.dhtml,04,农业资源与环境,非定向,1,443,1,4,免费,校本部,不招收色盲、色弱考生。,,26592,北京市,北京市
425,1540,本科二批第一次,理科,4,湖北经济学院法商学院（独立学院）,N42,1:1,371,371,4,4,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1607.dhtml,05,会计学（注册会计师）,非定向,4,371,4,4,20000,校本部,,,47874,湖北省,武汉市
426,1541,本科二批第二次,理科,15,河北医科大学临床学院（独立学院）,D98,1:1,393,393,15,18,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1730.dhtml,05,医学检验技术,非定向,3,393,2,4,10000,临床学院,,,40811,河北省,石家庄市
427,1542,本科二批第一次,理科,14,福州大学至诚学院（独立学院）,G55,1:1,356,356,14,15,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-5494712.dhtml,05,电气工程及其自动化,非定向,2,376,2,4,19000,校本部,,,46275,福建省,福州市
428,1543,本科二批第一次,理科,64,北京科技大学天津学院（独立学院）,D71,1:1,334,334,64,64,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-93355.dhtml,05,材料科学与工程,非定向,10,340,10,4,18000,天津市宝坻区,,,57968,天津市,天津市
429,1544,本科二批第一次,理科,39,浙江水利水电学院,649,1:1,388,388,39,39,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-820.dhtml,05,环境生态工程,非定向,5,388,5,4,5500,南浔校区,,,42359,浙江省,杭州市
430,1549,本科二批第一次,理科,50,太原工业学院,E64,1:1,345,345,50,52,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-5495733.dhtml,05,应用化学,非定向,2,366,2,4,5280,校本部,,,49484,山西省,太原市
431,1550,本科二批第一次,理科,176,大连科技学院（民办）,431,1:1,333,333,176,172,4,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1574.dhtml,05,交通工程,非定向,10,337,11,4,27000,校本部,,,58923,辽宁省,大连市
