,id,PreferenceOrder,CategoryName,AdmissionPlanCount,CollegeName,CollegeCode,AdmissionRatio,LowestScoreAdmissionRatio,LowestAdmissionScore,ExpectedApplicantsCount,RegisteredApplicantsCount,Shortfall_Count,AdmissionRegulationsURL,MajorCode,MajorName,PlanNature,PlannedEnrollmentCount,MajorLowestAdmissionScore,MajorRegisteredApplicantsCount,DurationOfStudy,TuitionFee,LocationOfSchool,MajorNotes,ranking,CollegeLevel,CollegeProvince,CollegeCity
940,3798,本科二批第一次,文科,9,青岛城市学院（民办）,482,1:1,381,381,9,10,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1701.dhtml,16,市场营销,非定向,1,385,1,4,24800,校本部,,17842,,山东省,青岛市
941,3799,本科二批第一次,文科,45,黑龙江财经学院（民办）,A01,1:1,382,382,45,47,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1642.dhtml,16,信息管理与信息系统,非定向,1,387,1,4,24000,校本部,,17548,,黑龙江省,哈尔滨市
942,3808,本科二批第一次,文科,5,湖北中医药大学,535,1:1,439,439,5,5,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-394.dhtml,16,英语,非定向,1,451,1,4,4000,校本部,,8883,,湖北省,武汉市
943,3810,本科二批第一次,文科,8,河南工程学院,G24,1:1,402,402,8,9,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-835.dhtml,16,审计学,非定向,3,449,3,4,4400,龙湖校区,,9154,,河南省,郑州市
944,3812,本科二批第一次,文科,25,山东女子学院,G28,1:1,405,405,25,25,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-6278817.dhtml,16,旅游管理,非定向,3,416,3,4,6300,主校区,,13497,,山东省,济南市
945,3816,本科二批第一次,文科,8,黄淮学院,B40,1:1,410,410,8,9,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-666.dhtml,16,网络与新媒体,非定向,5,410,4,4,4400,校本部,,14357,,河南省,驻马店市
946,3827,本科二批第一次,文科,27,海南热带海洋学院,976,1:1,393,393,27,28,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-729.dhtml,16,财务管理,非定向,2,457,3,4,4620,三亚校区,,8107,,海南省,三亚市
947,3833,本科二批第一次,文科,8,陕西理工大学,541,1:1,440,440,8,9,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-562.dhtml,16,历史学（师范类）,非定向,2,473,2,4,4250,,,6260,,陕西省,汉中市
948,3834,本科二批第二次,文科,45,长春光华学院（民办）,A37,1:1,383,383,45,49,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1845.dhtml,16,日语,非定向,3,383,1,4,25000,武汉路校区,,18130,,吉林省,长春市
949,3842,本科二批第一次,文科,487,呼伦贝尔学院,766,1:1,403,403,487,502,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-608.dhtml,16,国际经济与贸易,非定向,20,403,17,4,4400,校本部,入学后外语只开设英语教学，非英语语种考生谨慎报考,15309,,内蒙古自治区,呼伦贝尔市
950,3848,本科二批第二次,文科,8,哈尔滨金融学院,041,1:1,454,454,8,8,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-196.dhtml,16,商务英语,非定向,2,454,0,4,5000,校本部,,8525,,黑龙江省,哈尔滨市
951,3849,本科二批第一次,文科,10,西安财经大学行知学院（独立学院）,511,1:1,386,386,10,11,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1921.dhtml,16,人力资源管理,非定向,2,397,2,4,23000,主校区,,16180,,陕西省,西安市
952,3855,本科二批第一次,文科,10,沧州交通学院（民办）,F99,1:1,391,391,10,13,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-6680074.dhtml,16,工程管理,非定向,3,395,3,4,15000,校本部,,16438,,河北省,沧州市
953,3856,本科二批第一次,文科,44,长春科技学院（民办）,356,1:1,391,391,44,46,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1851.dhtml,16,工商管理,非定向,2,391,1,4,25000,东华大街校区,,16961,,吉林省,长春市
954,3860,本科二批第一次,文科,4,贵州民族大学,191,1:1,457,457,4,4,0,,16,会计学,非定向,2,465,2,4,4100,,,7184,,贵州省,贵阳市
955,3866,本科二批第一次,文科,12,吕梁学院,B35,1:1,421,421,12,12,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-607.dhtml,16,会计学,非定向,2,455,2,4,4950,校本部,,8398,,山西省,吕梁市
956,3867,本科二批第一次,文科,62,长春人文学院（民办）,A40,1:1,380,380,62,63,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1903.dhtml,16,日语,非定向,3,380,2,4,25000,净月校区,,18521,,吉林省,长春市
957,3873,本科二批第一次,文科,28,吉林农业科技学院,854,1:1,396,396,28,31,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-810.dhtml,16,包装工程,非定向,2,396,1,4,5400,九站校区,,16308,,吉林省,吉林市
958,3876,本科二批第一次,文科,23,青岛滨海学院（民办）,739,1:1,381,381,23,25,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-651.dhtml,16,会计学,非定向,3,403,3,4,24800,,,15309,,山东省,青岛市
959,3877,本科二批第一次,文科,1137,内蒙古鸿德文理学院（民办）,E87,1:1,386,386,1137,1211,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-46949665.dhtml,16,市场营销,非定向,30,387,30,4,16000,校本部,,17548,,内蒙古自治区,呼和浩特市
960,3878,本科二批第一次,文科,23,黑龙江工业学院,873,1:1,408,408,23,24,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-813.dhtml,16,网络与新媒体,非定向,2,423,4,4,4000,校本部,,12567,,黑龙江省,鸡西市
961,3879,本科二批第一次,文科,44,吉林外国语大学（民办）,858,1:1,379,379,44,43,1,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-679.dhtml,16,俄语,非定向,2,384,2,4,25000,,零起点,17992,,吉林省,长春市
962,3880,本科二批第一次,文科,21,中华女子学院,058,1:1,427,427,21,22,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-740.dhtml,16,人力资源管理,非定向,3,464,3,4,4200,北校区,只招女生。,7292,,北京市,北京市
963,3882,本科二批第一次,文科,49,长春财经学院（民办）,A35,1:1,382,382,49,53,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1848.dhtml,16,工商管理,非定向,3,388,3,4,26000,净月校区,,17390,,吉林省,长春市
