,id,PreferenceOrder,CategoryName,AdmissionPlanCount,CollegeName,CollegeCode,AdmissionRatio,LowestScoreAdmissionRatio,LowestAdmissionScore,ExpectedApplicantsCount,RegisteredApplicantsCount,Shortfall_Count,AdmissionRegulationsURL,MajorCode,MajorName,PlanNature,PlannedEnrollmentCount,MajorLowestAdmissionScore,MajorRegisteredApplicantsCount,DurationOfStudy,TuitionFee,LocationOfSchool,MajorNotes,ranking,CollegeLevel,CollegeProvince,CollegeCity
2245,2969,本科一批第一次,理科,16,北京交通大学（威海校区）,K54,1:1,504,504,16,17,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-4.dhtml,24,工商管理（中外合作办学）,非定向,2,515,2,4,80000,山东威海,大量全英文授课，专业课全英文教材，要求较好的英语基础。合作方英国兰卡斯特大学，4+0模式,11103.0,,山东省,威海市
2246,2970,本科一批第一次,理科,48,东华大学,287,1:1,519,519,48,48,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-203.dhtml,24,计算机类,非定向,3,576,6,4,7000,松江校区,包含专业：软件工程、计算机科学与技术、信息安全,3358.0,"['211', 'DFC']",上海市,上海市
2247,2971,本科一批第一次,理科,119,南华大学,464,1:1,451,451,119,131,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-427.dhtml,24,物联网工程,非定向,2,498,3,4,5900,雨母校区,,14116.0,,湖南省,衡阳市
2248,2972,本科一批第一次,理科,13,东北财经大学,026,1:1,452,452,13,14,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-145.dhtml,24,人工智能,非定向,1,523,1,4,5200,校本部,,9831.0,,辽宁省,大连市
2249,2974,本科一批第一次,理科,38,燕山大学,295,1:1,447,447,38,44,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-176.dhtml,24,电气类,非定向,4,540,4,4,5390,校本部,包含专业：电气工程及其自动化、自动化、智能科学与技术,7381.0,,河北省,秦皇岛市
2250,2975,本科一批第一次,理科,54,中国计量大学,374,1:1,459,459,54,57,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-274.dhtml,24,金融学类,非定向,1,459,0,4,4800,杭州市,要求高考英语成绩不低于100分。包含专业：金融工程、国际经济与贸易,22507.0,,浙江省,杭州市
2251,2976,本科一批第一次,理科,97,东北农业大学,877,1:1,459,459,97,104,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-182.dhtml,24,农业智能装备工程,非定向,2,528,2,4,,校本部,,9081.0,"['211', 'DFC']",黑龙江省,哈尔滨市
2252,2977,本科一批第一次,理科,15,北京工业大学,525,1:1,518,518,15,17,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-5.dhtml,24,统计学,非定向,3,569,3,4,5000,,第一年在通州校区，第二至四年在平乐园校区,3965.0,"['211', 'DFC']",北京市,北京市
2253,2980,本科一批第一次,理科,15,天津外国语大学,551,1:1,457,457,15,17,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-59.dhtml,24,大数据管理与应用,非定向,1,498,1,4,4400,滨海校区,,14116.0,,天津市,天津市
2254,2981,本科一批第一次,理科,27,桂林电子科技大学,B12,1:1,466,466,27,31,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-455.dhtml,24,数字媒体技术,非定向,2,511,2,4,6000,花江校区,,11735.0,,广西壮族自治区,桂林市
2255,2982,本科一批第一次,理科,66,天津科技大学,229,1:1,457,457,66,73,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-50.dhtml,24,包装工程,非定向,2,457,1,4,,滨海校区,实行学分制收费,23010.0,,天津市,天津市
2256,2983,本科一批第二次,理科,19,西安石油大学,438,1:1,454,454,19,21,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-553.dhtml,24,资源勘查工程,非定向,1,454,0,4,6480,鄠邑校区,,23766.0,,陕西省,西安市
2257,2984,本科一批第二次,理科,57,江南大学,288,1:1,506,506,57,59,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-234.dhtml,24,土木工程,非定向,5,506,2,4,5800,蠡湖校区,,12614.0,"['211', 'DFC']",江苏省,无锡市
2258,2985,本科一批第二次,理科,96,南京理工大学,203,1:1,543,543,96,99,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-227.dhtml,24,应用物理学,非定向,4,543,3,4,5500,南京校区,,6993.0,"['211', 'DFC']",江苏省,南京市
2259,2986,本科一批第一次,理科,47,西北工业大学,105,1:1,611,611,47,51,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-547.dhtml,24,生物技术（生命科学试验班）,非定向,2,611,0,4,6600,长安校区,,1236.0,"['985', '211', 'DFC']",陕西省,西安市
2260,2987,本科一批第二次,理科,70,天津商业大学,046,1:1,452,452,70,75,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-60.dhtml,24,公共管理类,非定向,6,452,2,4,4400,校本部,包含专业：公共事业管理、行政管理、土地资源管理,24270.0,,天津市,天津市
2261,2988,本科一批第一次,理科,90,西北农林科技大学,074,1:1,519,519,90,94,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-557.dhtml,24,风景园林,非定向,2,527,2,4,6600,校本部,,9222.0,"['985', '211', 'DFC']",陕西省,咸阳市
2262,2989,本科一批第一次,理科,64,南京林业大学,080,1:1,466,466,64,67,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-235.dhtml,24,能源与动力工程,非定向,2,516,3,4,5800,新庄校区,,10915.0,['DFC'],江苏省,南京市
2263,2990,本科一批第一次,理科,181,天津工业大学,219,1:1,483,483,181,187,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-51.dhtml,24,电子科学与技术,非定向,6,537,6,4,5400,校本部,,7812.0,['DFC'],天津市,天津市
2264,2991,本科一批第一次,理科,10,北京建筑大学,060,1:1,464,464,10,10,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-15.dhtml,24,土木工程（智慧城市道桥工程）,非定向,1,464,1,4,4600,大兴校区,,21374.0,,北京市,北京市
2265,2994,本科一批第一次,理科,87,中国地质大学（北京）,160,1:1,489,489,87,93,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-27214.dhtml,24,经济学,非定向,3,539,3,4,5000,校本部,不招单色识别不全,7536.0,"['211', 'DFC']",北京市,北京市
2266,2995,本科一批第一次,理科,40,安徽财经大学,052,1:1,441,441,40,43,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-294.dhtml,24,计算机类,非定向,2,459,4,4,5720,龙湖东校区,包含专业：计算机科学与技术、物联网工程,22507.0,,安徽省,蚌埠市
2267,2996,本科一批第一次,理科,8,河南工业大学,053,1:1,438,438,8,9,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-364.dhtml,24,机械设计制造及其自动化,非定向,2,500,3,4,5500,莲花街校区,,13724.0,,河南省,郑州市
2268,2997,本科一批第一次,理科,51,中国石油大学（北京）,435,1:1,511,511,51,53,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-798.dhtml,24,过程装备与控制工程,非定向,2,545,2,4,5200,北京市,,6692.0,"['211', 'DFC']",北京市,北京市
2269,2999,本科一批第四次,理科,34,湖南中医药大学,B02,1:1,454,454,34,40,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-416.dhtml,24,市场营销,非定向,1,454,0,4,5000,长沙市,,23766.0,,湖南省,长沙市
2270,3000,本科一批第一次,理科,11,首都师范大学,529,1:1,525,525,11,11,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-25.dhtml,24,光电信息科学与工程,非定向,2,536,2,4,5000,北京,,7938.0,['DFC'],北京市,北京市
2271,3001,本科一批第一次,理科,64,暨南大学,377,1:1.02,508,494,66,67,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-429.dhtml,24,食品科学与工程,非定向,4,508,4,4,6850,石牌校区,,12271.0,"['211', 'DFC']",广东省,广州市
2272,3002,本科一批第一次,理科,98,华中农业大学,066,1:1,489,489,98,102,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-393.dhtml,24,社会学类,非定向,2,489,0,4,4500,武汉市,包含专业：社会学、社会工作,15879.0,"['211', 'DFC']",湖北省,武汉市
2273,3004,本科一批第一次,理科,44,华东交通大学,242,1:1,457,457,44,51,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-315.dhtml,24,电子信息工程,非定向,2,516,2,4,5220,校本部,,10915.0,,江西省,南昌市
2274,3007,本科一批第一次,理科,33,华南理工大学,280,1:1,573,573,33,38,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-431.dhtml,24,轻工类,非定向,1,573,0,4,6850,广州,不招色盲色弱。包含专业：轻化工程、资源环境科学,3609.0,"['985', '211', 'DFC']",广东省,广州市
2275,3008,本科一批第一次,理科,108,大连民族大学,021,1:1,447,447,108,116,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-949.dhtml,24,软件工程,非定向,19,498,20,4,5200,金石滩校区,,14116.0,,辽宁省,大连市
2276,3009,本科一批第一次,理科,31,郑州轻工业大学,223,1:1,477,477,31,44,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-363.dhtml,24,食品科学与工程（烟草科学与工程）,非定向,2,502,2,4,5000,科学校区,,13333.0,,河南省,郑州市
2277,3011,本科一批第一次,理科,67,山东大学,300,1:1,539,539,67,71,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-330.dhtml,24,环境科学与工程类,非定向,2,539,0,4,6000,青岛校区,含环境健康菁英班。包含专业：环境工程、环境科学,7536.0,"['985', '211', 'DFC']",山东省,济南市
2278,3012,本科一批第一次,理科,150,西南民族大学,006,1:1,452,452,150,163,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-508.dhtml,25,数学类,非定向,4,496,4,4,4900,航空港校区,包含专业：数学与应用数学、信息与计算科学,14526.0,,四川省,成都市
2279,3015,本科一批第一次,理科,181,天津工业大学,219,1:1,483,483,181,187,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-51.dhtml,25,自动化,非定向,6,541,7,4,5400,校本部,,7242.0,['DFC'],天津市,天津市
2280,3016,本科一批第一次,理科,96,南京理工大学,203,1:1,543,543,96,99,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-227.dhtml,25,自动化类,非定向,9,585,11,4,6380,南京校区,包含专业：轨道交通信号与控制、自动化、电气工程及其自动化、智能电网信息工程,2643.0,"['211', 'DFC']",江苏省,南京市
2281,3017,本科一批第一次,理科,24,陕西科技大学,224,1:1,458,458,24,26,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-554.dhtml,25,轻化工程,非定向,3,469,3,4,6480,西安市未央大学园区,,20157.0,,陕西省,西安市
2282,3020,本科一批第一次,理科,82,长安大学,278,1:1,519,519,82,83,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-556.dhtml,25,土木类,非定向,7,519,5,4,6600,北校区,包含专业：土木工程、建筑环境与能源应用工程、给排水科学与工程、工程造价,10442.0,"['211', 'DFC']",陕西省,西安市
2283,3023,本科一批第一次,理科,64,天津中医药大学,564,1:1,459,459,64,66,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-56.dhtml,25,制药工程,非定向,8,475,8,4,5400,天津市,学校各专业的公共外语课程均为英语，小语种考生慎重填报,18825.0,['DFC'],天津市,天津市
2284,3025,本科一批第一次,理科,218,东北林业大学,083,1:1,483,483,218,222,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-183.dhtml,25,生物科学（拔尖人才成栋班）,非定向,2,545,2,4,5400,校本部,本硕博贯通培养，经选拔优秀者免试推荐攻读硕士、博士研究生。,6692.0,"['211', 'DFC']",黑龙江省,哈尔滨市
2285,3026,本科一批第一次,理科,78,湖南科技大学,A99,1:1,448,448,78,84,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-412.dhtml,25,通信工程,非定向,2,503,3,4,5900,湖南省湘潭市,,13146.0,,湖南省,湘潭市
2286,3027,本科一批第一次,理科,49,山西大学,711,1:1,456,456,49,51,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-91.dhtml,25,电子信息类,非定向,2,519,2,4,5520,坞城校区,包含专业：电子信息工程、电子信息科学与技术,10442.0,,山西省,太原市
2287,3028,本科一批第一次,理科,42,西南财经大学,035,1:1,505,505,42,44,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-503.dhtml,25,法学（法学与国商双学位）,非定向,1,577,1,4,4400,柳林校区,,3284.0,"['211', 'DFC']",四川省,成都市
2288,3029,本科一批第一次,理科,16,北京交通大学（威海校区）,K54,1:1,504,504,16,17,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-4.dhtml,25,会计学（中外合作办学）,非定向,2,538,2,4,80000,山东威海,大量全英文授课，专业课全英文教材，要求较好的英语基础。合作方英国兰卡斯特大学，4+0模式,7668.0,,山东省,威海市
2289,3030,本科一批第一次,理科,119,南华大学,464,1:1,451,451,119,131,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-427.dhtml,25,数据科学与大数据技术,非定向,2,487,3,4,5900,雨母校区,,16260.0,,湖南省,衡阳市
2290,3031,本科一批第一次,理科,17,中国政法大学,019,1:1,547,547,17,21,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-47.dhtml,25,经济学,非定向,2,571,2,4,5000,北京昌平,,3785.0,"['211', 'DFC']",北京市,北京市
2291,3033,本科一批第一次,理科,38,燕山大学,295,1:1,447,447,38,44,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-176.dhtml,25,电子信息类,非定向,2,538,2,4,5390,校本部,包含专业：电子信息工程、电子科学与技术,7668.0,,河北省,秦皇岛市
2292,3034,本科一批第一次,理科,74,北京林业大学,082,1:1,503,503,74,80,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-20.dhtml,25,金融学,非定向,1,553,1,4,5000,校本部,,5675.0,"['211', 'DFC']",北京市,北京市
2293,3035,本科一批第一次,理科,54,华北理工大学,632,1:1,444,444,54,55,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-71.dhtml,25,交通运输,非定向,3,476,3,4,4900,主校区,,18605.0,,河北省,唐山市
2294,3036,本科一批第一次,理科,97,东北农业大学,877,1:1,459,459,97,104,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-182.dhtml,25,金融学类,非定向,2,459,2,4,3500,校本部,包含专业：金融学、保险学、国际经济与贸易,22507.0,"['211', 'DFC']",黑龙江省,哈尔滨市
2295,3037,本科一批第六次,理科,1155,内蒙古财经大学,754,1:1,434,434,1155,1053,102,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-115.dhtml,25,物流管理,非定向,10,434,2,4,4400,西校区,智慧物流方向实验班,28969.0,,内蒙古自治区,呼和浩特市
2296,3038,本科一批第一次,理科,47,西北工业大学,105,1:1,611,611,47,51,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-547.dhtml,25,生态学（生态文明交叉试验班）,非定向,2,611,0,4,6600,长安校区,,1236.0,"['985', '211', 'DFC']",陕西省,西安市
2297,3039,本科一批第一次,理科,56,重庆交通大学,B18,1:1,459,459,56,61,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-476.dhtml,25,飞行器设计与工程,非定向,3,499,4,4,,科学城校区,,13906.0,,重庆市,重庆市
2298,3040,本科一批第一次,理科,8,桂林理工大学,424,1:1,477,477,8,10,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-456.dhtml,25,计算机类,非定向,6,502,7,4,6000,桂林雁山校区,包含专业：计算机科学与技术、网络工程、物联网工程、软件工程、人工智能,13333.0,,广西壮族自治区,桂林市
2299,3042,本科一批第一次,理科,90,西北农林科技大学,074,1:1,519,519,90,94,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-557.dhtml,25,城乡规划,非定向,2,519,0,4,6600,校本部,,10442.0,"['985', '211', 'DFC']",陕西省,咸阳市
2300,3043,本科一批第一次,理科,20,天津财经大学,556,1:1,457,457,20,21,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-61.dhtml,25,金融学类,非定向,2,520,2,4,4400,校本部,包含专业：金融学、金融学(国际金融)、金融工程、保险学、投资学、信用管理,10270.0,,天津市,天津市
2301,3044,本科一批第一次,理科,35,华北水利水电大学,145,1:1,456,456,35,39,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-68.dhtml,25,能源与动力工程,非定向,5,500,7,4,5500,花园校区,,13724.0,,河南省,郑州市
2302,3045,本科一批第一次,理科,170,中北大学,202,1:1,449,449,170,174,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-93.dhtml,25,光电信息科学与工程,非定向,4,503,4,4,5500,校本部,,13146.0,,山西省,太原市
2303,3046,本科一批第一次,理科,10,北京建筑大学,060,1:1,464,464,10,10,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-15.dhtml,25,土木工程（智慧城市地下工程）,非定向,1,464,0,4,4600,大兴校区,,21374.0,,北京市,北京市
2304,3049,本科一批第一次,理科,65,中国地质大学（武汉）,162,1:1,527,527,65,67,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-388.dhtml,25,地理科学类,非定向,3,539,3,4,5850,校本部,色盲色弱考生不能填报。包含专业：地理科学、地理信息科学,7536.0,['211'],湖北省,武汉市
2305,3050,本科一批第五次,理科,40,安徽财经大学,052,1:1,441,441,40,43,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-294.dhtml,25,管理科学与工程类,非定向,4,441,1,4,4900,龙湖东校区,包含专业：信息管理与信息系统、工程管理、工程造价,27107.0,,安徽省,蚌埠市
2306,3051,本科一批第一次,理科,88,中南林业科技大学,B00,1:1,442,442,88,97,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-415.dhtml,25,物流管理,非定向,6,445,6,4,5000,湖南省长沙市,,26060.0,,湖南省,长沙市
2307,3052,本科一批第一次,理科,15,扬州大学,911,1:1,465,465,15,18,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-737.dhtml,25,草业科学,非定向,1,502,1,4,2750,扬州市,,13333.0,,江苏省,扬州市
2308,3054,本科一批第二次,理科,28,青岛理工大学,173,1:1,458,458,28,29,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-335.dhtml,25,房地产开发与管理,非定向,1,458,0,4,5500,嘉陵江路校区,,22756.0,,山东省,青岛市
2309,3057,本科一批第四次,理科,34,湖南中医药大学,B02,1:1,454,454,34,40,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-416.dhtml,25,公共事业管理,非定向,1,454,0,4,5000,长沙市,,23766.0,,湖南省,长沙市
2310,3058,本科一批第一次,理科,77,中国石油大学（华东）,439,1:1,492,492,77,78,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-27215.dhtml,25,储能科学与工程,非定向,2,558,2,4,6600,青岛,,5099.0,['211'],山东省,青岛市
2311,3059,本科一批第一次,理科,64,暨南大学,377,1:1.02,508,494,66,67,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-429.dhtml,25,土木工程,非定向,3,494,1,4,6850,石牌校区,,14896.0,"['211', 'DFC']",广东省,广州市
2312,3060,本科一批第一次,理科,98,华中农业大学,066,1:1,489,489,98,102,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-393.dhtml,25,法学,非定向,2,548,2,4,4500,武汉市,,6304.0,"['211', 'DFC']",湖北省,武汉市
2313,3061,本科一批第一次,理科,26,山东建筑大学,A69,1:1,450,450,26,31,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-336.dhtml,25,工程管理,非定向,1,452,1,4,6600,,,24270.0,,山东省,济南市
2314,3062,本科一批第二次,理科,44,华东交通大学,242,1:1,457,457,44,51,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-315.dhtml,25,建筑电气与智能化,非定向,2,457,1,4,5220,校本部,,23010.0,,江西省,南昌市
2315,3064,本科一批第一次,理科,33,华南理工大学,280,1:1,573,573,33,38,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-431.dhtml,25,食品科学与工程类,非定向,2,585,2,4,6850,广州,不招色盲色弱。包含专业：食品科学与工程、食品质量与安全、食品营养与健康,2643.0,"['985', '211', 'DFC']",广东省,广州市
2316,3065,本科一批第一次,理科,108,大连民族大学,021,1:1,447,447,108,116,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-949.dhtml,25,人工智能,非定向,6,482,7,4,5200,金石滩校区,,17268.0,,辽宁省,大连市
2317,3066,本科一批第一次,理科,94,武汉理工大学,253,1:1,523,523,94,97,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-391.dhtml,25,数学类,非定向,6,574,7,4,4500,校本部,包含专业：光电信息科学与工程、电子信息科学与技术、信息与计算科学、统计学、工程力学,3521.0,"['211', 'DFC']",湖北省,武汉市
2318,3067,本科一批第一次,理科,71,华侨大学,378,1:1,459,459,71,78,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-300.dhtml,25,给排水科学与工程（城镇智能水系统方向）,非定向,2,470,2,4,5460,厦门校区,国家级一流本科专业,19942.0,,福建省,泉州市
2319,3068,本科一批第二次,理科,90,中南民族大学,007,1:1,452,452,90,94,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-405.dhtml,25,环境科学与工程类,非定向,6,452,3,4,4500,校本部,包含专业：环境工程、环境科学、水文与水资源工程、资源循环科学与工程,24270.0,,湖北省,武汉市
2320,3069,本科一批第一次,理科,65,四川农业大学,067,1:1,473,473,65,67,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-483.dhtml,26,财务管理,非定向,3,538,3,4,4800,成都校区,,7668.0,"['211', 'DFC']",四川省,雅安市
2321,3070,本科一批第一次,理科,90,中南民族大学,007,1:1,452,452,90,94,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-405.dhtml,26,化学类,非定向,5,452,4,4,4500,校本部,包含专业：应用化学、化学工程与工艺,24270.0,,湖北省,武汉市
2322,3071,本科一批第一次,理科,24,南京财经大学,049,1:1,476,476,24,27,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-250.dhtml,26,工商管理类,非定向,2,550,2,4,5700,仙林校区,包含专业：会计学、财务管理、审计学、资产评估,6041.0,,江苏省,南京市
2323,3072,本科一批第一次,理科,15,西北政法大学,018,1:1,507,507,15,16,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-567.dhtml,26,行政管理,非定向,2,507,2,4,5350,校本部,,12440.0,,陕西省,西安市
2324,3073,本科一批第一次,理科,150,西南民族大学,006,1:1,452,452,150,163,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-508.dhtml,26,数学与应用数学（师范类）,非定向,3,485,4,4,4900,航空港校区,,16660.0,,四川省,成都市
2325,3075,本科一批第一次,理科,181,天津工业大学,219,1:1,483,483,181,187,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-51.dhtml,26,计算机科学与技术,非定向,6,555,6,4,5400,校本部,,5442.0,['DFC'],天津市,天津市
2326,3076,本科一批第一次,理科,56,湖南大学,301,1:1,549,549,56,62,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-410.dhtml,26,工业设计,非定向,2,581,2,4,6500,长沙,,2945.0,"['985', '211', 'DFC']",湖南省,长沙市
2327,3077,本科一批第一次,理科,58,兰州大学,296,1:1,519,519,58,60,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-571.dhtml,26,英语,非定向,2,519,1,4,5500,甘肃兰州,,10442.0,"['985', '211', 'DFC']",甘肃省,兰州市
2328,3078,本科一批第一次,理科,27,北京物资学院,048,1:1,459,459,27,30,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-33.dhtml,26,财务管理,非定向,1,499,2,4,4200,校本部,,13906.0,,北京市,北京市
2329,3079,本科一批第一次,理科,106,太原理工大学,458,1:1,489,489,106,111,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-94.dhtml,26,道路桥梁与渡河工程,非定向,2,527,2,4,5500,明向校区,,9222.0,"['211', 'DFC']",山西省,太原市
2330,3081,本科一批第一次,理科,6,深圳技术大学,P45,1:1,521,521,6,13,0,,26,集成电路设计与集成系统,非定向,2,522,3,4,6200,校本部,,9977.0,,广东省,深圳市
2331,3084,本科一批第一次,理科,48,大连交通大学,238,1:1,466,466,48,56,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-126.dhtml,26,电子信息工程,非定向,2,489,3,4,5200,旅顺口校区,,15879.0,,辽宁省,大连市
2332,3085,本科一批第一次,理科,218,东北林业大学,083,1:1,483,483,218,222,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-183.dhtml,26,食品科学与工程,非定向,3,526,3,4,3500,校本部,,9368.0,"['211', 'DFC']",黑龙江省,哈尔滨市
2333,3086,本科一批第一次,理科,49,山西大学,711,1:1,456,456,49,51,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-91.dhtml,26,化学类,非定向,4,478,5,4,5520,坞城校区,包含专业：化学、应用化学、材料化学,18153.0,,山西省,太原市
2334,3087,本科一批第一次,理科,90,西北农林科技大学,074,1:1,519,519,90,94,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-557.dhtml,26,水土保持与荒漠化防治,非定向,3,534,3,4,6600,校本部,,8226.0,"['985', '211', 'DFC']",陕西省,咸阳市
2335,3089,本科一批第二次,理科,86,大连理工大学,284,1:1,593,593,86,92,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-117.dhtml,26,化工与制药类（创新班）,非定向,3,593,1,4,6240,主校区,不招色盲、色弱考生。包含专业：化学工程与工艺、精细化工、制药工程、高分子材料与工程、安全工程、过程装备与控制工程,2130.0,"['985', '211', 'DFC']",辽宁省,大连市
2336,3090,本科一批第一次,理科,13,东北财经大学,026,1:1,452,452,13,14,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-145.dhtml,26,数据科学与大数据技术,非定向,1,543,1,4,5200,校本部,,6993.0,,辽宁省,大连市
2337,3092,本科一批第一次,理科,38,燕山大学,295,1:1,447,447,38,44,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-176.dhtml,26,计算机科学与技术,非定向,2,550,2,4,5390,校本部,,6041.0,,河北省,秦皇岛市
2338,3093,本科一批第一次,理科,54,中国计量大学,374,1:1,459,459,54,57,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-274.dhtml,26,数学与应用数学,非定向,2,516,2,4,4800,杭州市,,10915.0,,浙江省,杭州市
