,日期,平均涨幅,平均市净率,累乘净值
0,20160329,0.9782569952230341,3.893290606291161,4.245773512936835
0,20160330,1.0419097190694369,4.016913521996019,4.423712688096474
0,20160331,1.005649268800496,3.8343706304627445,4.448703430167696
0,20160401,0.9965335817807871,3.870901719481858,4.433282363545488
0,20160405,1.0310407182854362,4.042209861875605,4.570894632472096
0,20160406,1.0071873577158958,3.9717067214873625,4.603747287277341
0,20160407,0.9833216513643678,3.8548901880351547,4.526964384989784
0,20160408,0.9922459479954767,3.79355486776835,4.491862067725948
0,20160411,1.0255725834191605,4.040561569389131,4.606730585160232
0,20160412,0.9930206632123485,4.129371673080339,4.574578660916424
0,20160413,1.016529949868464,4.146623710239576,4.650196216850717
0,20160414,1.0140725518197875,4.214745781911727,4.715636344084529
0,20160415,1.0010671975699437,4.293914518584768,4.720668859731674
0,20160418,0.9846699973616336,4.159386595098916,4.648300993657133
0,20160419,1.005636741013714,4.227334215099511,4.674502262512168
0,20160420,0.9488867668308667,4.029801177493793,4.435573338418743
0,20160421,0.9876325980184533,3.9082788211727877,4.380716819923887
0,20160422,1.0100252299845118,4.027220805257998,4.424634513540643
0,20160425,0.9960261435968842,3.9630224172113073,4.407051651347563
0,20160426,1.0148140952717528,3.9161632749062316,4.472338134378161
0,20160427,0.9978796716396213,4.030202471590179,4.4628553089946355
0,20160428,0.9980324962104097,4.160945103736107,4.4540746242617955
0,20160429,1.0001482478392842,4.122341053094055,4.454734931200853
0,20160503,1.0333192749417028,4.294112007623173,4.603163469165941
0,20160504,1.0022602711984643,4.174494906070023,4.61356786697712
0,20160505,1.0083173542909396,4.104262674148241,4.651940545472064
0,20160506,0.9575324936432972,3.8057917327350865,4.454384230786225
0,20160509,0.9542535978255621,3.719484989655231,4.250612178325204
0,20160510,0.9988327535505421,3.675209985789409,4.245650666352032
0,20160511,0.9921076887309311,3.718493174744374,4.212142669753452
0,20160512,0.9960046961227704,3.6575238652381894,4.195313879813542
0,20160513,0.9972401567381478,3.707048548417721,4.1837354710709835
0,20160516,1.0210344551831145,3.674862679429968,4.2717380673352325
0,20160517,0.9996449295872544,3.687568863201794,4.270221299536523
0,20160518,0.9656883605928845,3.4156300523207332,4.123703006118242
0,20160519,1.0071332391959886,3.5484518617092426,4.153118366034101
0,20160520,1.0138624547126165,3.539620006960815,4.210690781299385
0,20160523,1.0184563061991283,3.5071746338309815,4.288404579668893
0,20160524,0.9897707045276711,3.5387960453224894,4.244537222118572
0,20160525,0.9983607896529192,3.5819022208238818,4.237579532785506
0,20160526,1.0060361595234553,3.5131507202539383,4.263158238838728
0,20160527,1.0006096332239147,3.4881268286260183,4.26575720173993
0,20160530,0.9958207882519285,3.440237691795272,4.247929699127998
0,20160531,1.0458102350659364,3.6063262755195393,4.442528357188625
0,20160601,1.0086300140474622,3.661200385961468,4.480867439317412
0,20160602,1.0129269146674298,3.7193734259061895,4.538791230341532
0,20160603,1.0047793421649212,3.7127392819979605,4.560483666646478
0,20160606,1.0036190914910097,3.6602649668971092,4.576988474279327
0,20160607,1.0047016089560314,3.686769543126812,4.5985076842816515
0,20160608,0.9971041843326324,3.612733230715144,4.585191253682998
0,20160613,0.9463734859129285,3.5369533139369347,4.33930343032545
0,20160614,1.0045952729669105,3.472980958126266,4.359243714074047
0,20160615,1.036863096478632,3.59664223330797,4.519938935679829
0,20160616,1.000089449706433,3.4698034690214334,4.520343242890721
0,20160617,1.0095428118854106,3.5968818397964437,4.563480028115115
0,20160620,1.004870717265206,3.649040991113774,4.5857074490774785
0,20160621,0.9897320456227189,3.6592593839991996,4.538621614202793
0,20160622,1.0192996667631533,3.72277290406701,4.626215498920952
0,20160623,0.996880488902736,3.7392940433312876,4.611783968333733
0,20160624,0.9909186098152631,3.6133796075607956,4.569902558669581
0,20160627,1.0269556904531996,3.654998437817305,4.693087437442363
0,20160628,1.0132916518076949,3.6337012800854565,4.7554663215639135
0,20160629,1.0047755914288246,3.6504290168278284,4.778176485769238
0,20160630,1.0001394148904272,3.6636661954401006,4.778842634720444
0,20160701,0.9992334975553737,3.6472201929109054,4.775179640158447
0,20160704,1.0211853147592707,3.882786778994882,4.876343323867264
0,20160705,1.0076494501413942,3.9018367925987336,4.913644668995507
0,20160706,1.0063936713449106,3.931775906059632,4.945060898114736
0,20160707,1.0024215048353933,3.8883415469263283,4.957035386990835
0,20160708,0.9984514974894617,3.961970618432997,4.949359405249253
0,20160711,0.9946549519509706,3.977764435345499,4.922904841416281
0,20160712,1.012998993530171,3.910541324955903,4.9868976495994985
0,20160713,1.0082169104368868,3.9915823803853545,5.027874540944179
0,20160714,1.002690395069729,4.027399655378114,5.041401509820351
0,20160715,0.9967919661212232,3.9329014140064724,5.02522852298033
0,20160718,0.9950721519727135,3.975555937494377,5.000464960516698
0,20160719,1.0060104448127514,4.044411607544128,5.030519979199981
0,20160720,1.0014516538549108,4.044124693384544,5.037822552919992
0,20160721,1.0016337008425107,4.0260087765691015,5.046052847869117
0,20160722,0.9900888271598915,3.9511428835620355,4.996040545933564
0,20160725,1.0019511470498195,3.979264410221379,5.005788555705541
0,20160726,1.0142383908863004,3.9885720420162425,5.077062929855845
0,20160727,0.9520444960860218,3.7813586987885466,4.83358981865163
0,20160728,0.9993844818305011,3.840424110427765,4.830614656294345
0,20160729,0.993124155935889,3.75874834516675,4.797400103183856
0,20160801,0.9831709529944382,3.609160318047752,4.716664431342888
0,20160802,1.0113004237640684,3.6747130634337797,4.769964738169971
0,20160803,1.0068406767398208,3.735724143534134,4.802594525004136
0,20160804,1.0068247373074017,3.761157712127296,4.835370971031256
0,20160805,0.9949963904623468,3.943912663166045,4.811176662722512
0,20160808,1.0127195329620282,3.954419828119468,4.872372582870152
0,20160809,1.0122278629897974,4.021044992787447,4.931951287248733
0,20160810,0.9982790140513568,4.1250056596521825,4.923463468383985
0,20160811,0.9845919490543498,4.081588754448488,4.847602492434077
0,20160812,1.0128911973271164,4.1734152429568425,4.910093892727466
0,20160815,1.0249539864342452,4.290548714769187,5.0326203091174575
0,20160816,1.008143989571365,4.385109251015053,5.07360591643155
0,20160817,1.0053752557437319,4.356198472073636,5.100877845775281
0,20160818,1.0017939750175155,4.27477319042721,5.110028693198
0,20160819,1.0029255414259368,4.288993882656246,5.1249782938276764
0,20160822,0.9882982382320604,4.221462720125457,5.065007018767443
0,20160823,1.004197818321438,4.351403324145708,5.086268998029037
0,20160824,1.004144278557157,4.277723332569332,5.107347913573501
0,20160825,0.994524064226832,4.082110720604016,5.07938040442755
0,20160826,1.0049005500012174,4.152068272301923,5.1042721620746505
0,20160829,1.003625220342824,4.037351358741168,5.1227762733519135
0,20160830,1.0013454088237812,4.207134425757505,5.129668501752338
0,20160831,1.00265964918306,4.203365893798523,5.143311620392392
0,20160901,0.9932594892978289,4.220488432465471,5.108643073370536
0,20160902,0.9972479873696936,4.100340074132929,5.094584023108893
0,20160905,1.0056067194802247,4.138144724147668,5.123147926594899
0,20160906,1.016442764582984,4.107081772006924,5.2073866418757015
0,20160907,1.0005804338439175,4.201172918786592,5.21040918532101
0,20160908,1.0054311068137463,4.292745551284342,5.238707474149813
0,20160909,0.9932525348879471,4.151793751277073,5.203359478235736
0,20160912,0.9693722056078551,3.9886565482477754,5.043992053987914
0,20160913,1.009488672749286,4.0972551828895725,5.091852843938204
0,20160914,0.9961002240210937,4.118068927213665,5.071995758529288
0,20160919,1.0135069046553127,4.180395721258615,5.140502721651893
0,20160920,1.0011804652290954,4.256846748061645,5.1465709063748735
0,20160921,1.0030224318580105,4.4103679859236635,5.162126066241811
0,20160922,1.006444860539216,4.369956266027967,5.195395248824591
0,20160923,0.9967503798107521,4.361311492347054,5.1785121875328874
0,20160926,0.9764927844952089,4.300581032770668,5.0567797855463645
0,20160927,1.008817545487896,4.313600573588994,5.101368171327692
0,20160928,0.9987330635941277,4.295041278986526,5.094905062271679
0,20160929,1.004675639499885,4.35132256876952,5.118727001629001
0,20160930,1.0057698008826892,4.463798089784786,5.1482610372012445
0,20161010,1.0230693666560005,4.412161311759865,5.267028158709241
0,20161011,1.0083574068049157,4.59366214584333,5.311046855684521
